Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change	score
TMEM158	3.81494079545132	2.03324666067593e-05	UP	2.76585593472323	0.00290186547642877	UP	1.83616651857621	0.0623016322381613	NOT	0.142607758298912
C15orf54	5.86262171963765	1.09876539511424e-13	UP	5.21263168396657	7.0862530350177e-11	UP	2.86084523615542	0.00166944164424182	UP	0.140931247326797
ROR1	1.61689163517372	0.00372213507700838	UP	1.32084842476217	0.0219399501939311	UP	0.739036641524489	0.245738166750193	NOT	0.138818352124739
ARHGAP29	3.03893670802123	2.7959605858548e-11	UP	2.17833314013317	3.1556893722957e-06	UP	1.45088656058371	0.00285331083705787	UP	0.137163586853803
BLZF1	1.43177362176742	2.72879275145696e-06	UP	1.08490898446979	0.000550689459833835	UP	0.648084226069285	0.0562749145547458	NOT	0.135605169628854
EIF2AK4	1.78065471393069	1.39141651133073e-09	UP	1.31310751943564	1.30382246804212e-05	UP	0.822978960991778	0.00944577462395883	NOT	0.134696791947137
ANGPTL1	4.37155043447583	5.53260579903813e-14	UP	3.66840849414648	5.72643952801979e-10	UP	2.12011506168753	0.00104298885934353	UP	0.13132031110077
SETBP1	2.07529736675301	5.00454119374051e-06	UP	1.87285852452739	4.91693064906189e-05	UP	0.972539632109909	0.0518866898134332	NOT	0.130218102533194
PLCL2	4.66072046437782	5.90899076298545e-19	UP	3.95242660427794	1.01620801973444e-13	UP	2.26552624645405	8.60242029473757e-05	UP	0.129667971469727
PRPF18	1.43251331184298	1.27594041832364e-05	UP	1.33300884299451	5.44685025860402e-05	UP	0.65176705535599	0.0765514437923046	NOT	0.128979201130999
TANK	2.5893464051651	5.81497687519526e-14	UP	2.04640203554031	5.46767033457332e-09	UP	1.23153146593873	0.000894641892463844	UP	0.12628347328763
TPCN1	2.79338819260476	2.68005255671488e-07	UP	2.08795626584782	0.000184207920308489	UP	1.33398617105405	0.0232747360518023	UP	0.125415850496659
RPL21P44	2.33781243960267	0.00579452715743703	UP	2.23480372016054	0.00868380554829821	UP	1.1099383786086	0.277840874639973	NOT	0.117935682385467
LOC100129034	1.82730476224008	6.81275966020974e-05	UP	1.15836263669567	0.0164619931682926	UP	0.855807535596289	0.0918169121844259	NOT	0.115689691047499
LOC100506730	1.6528735953099	0.00350817422524073	UP	1.57328812605745	0.00557727558264961	UP	0.768720609506153	0.24536665164603	NOT	0.115432376297598
KIAA1715	2.41801949745234	7.2184709354217e-07	UP	1.73752961870559	0.000566061853729118	UP	1.1513465007812	0.030213329821987	UP	0.115326495889941
C9orf47	5.71337498257781	1.23474148936368e-08	UP	5.08585022177852	5.93904283444531e-07	UP	2.80040638721868	0.0116545381354155	UP	0.112562208140452
CSGALNACT2	2.06356865396186	9.28514189723358e-05	UP	1.83874327610122	0.000631296372666834	UP	0.977232306347418	0.0943639106007597	NOT	0.109104041267025
FRMD6	3.00038801992034	4.82654107366279e-10	UP	2.45029920233865	5.78301850768039e-07	UP	1.44570069298729	0.0049700638165556	UP	0.108986633945761
SYTL2	3.30103006685177	1.90010844534163e-09	UP	1.64506138552453	0.00501857928136863	UP	1.59603988505646	0.00722618110802818	UP	0.108950296738842
ANKRD11	1.36534093603525	4.26662620116832e-05	UP	1.34476887599476	6.53939426335185e-05	UP	0.628543065708543	0.0882713159058406	NOT	0.108254804618162
KCNA3	8.60091899270317	7.31285897238332e-13	UP	6.78616428201278	3.30214745648996e-08	UP	4.24752468643485	0.00163008074176974	UP	0.10586961983347
ANGPT1	10.6243900519827	1.07620633924617e-23	UP	9.29343435947755	3.13056495680836e-18	UP	5.26006468865828	5.29058058824966e-06	UP	0.104260674666177
FAM13B	1.56704055338521	0.00212094659531791	UP	1.41797907901419	0.00651162147841505	UP	0.731544917879111	0.203106080184468	NOT	0.103950717626986
BICD1	1.58955563128904	6.54352245241466e-05	UP	1.39653367877187	0.000560890477291472	UP	0.743917115715429	0.0948439632835654	NOT	0.101721399858185
PHF11	2.04286703361031	7.78092813563644e-07	UP	1.64718360153874	9.92068333781508e-05	UP	0.970645467895991	0.0328525154005395	NOT	0.101576097818331
RRBP1	2.26473865896816	1.45591881004428e-17	UP	1.59178618323011	4.4234819857799e-09	UP	1.08212501501578	0.000113806273453951	UP	0.100488628936598
IFT88	1.85944586744622	0.00150533683145668	UP	1.65798046830583	0.00549187108999118	UP	0.879767455003285	0.188820104852616	NOT	0.0999109574396453
CDH13	3.04540721230183	1.53855586775244e-08	UP	1.95068331596274	0.000485123690325422	UP	1.47646530126027	0.0108268705179865	UP	0.0924766097812828
SBF2	2.63152169991089	6.57555482584108e-10	UP	1.98432171652196	5.26924120853263e-06	UP	1.2696685862693	0.0053801893097061	UP	0.0921845273722863
RPS6KC1	1.60298798326923	2.74762438867115e-11	UP	1.26783492786334	2.1812612433182e-07	UP	0.756246956461693	0.00373702517814517	NOT	0.0904940703458421
SNX14	1.49469852357207	7.08658137659715e-05	UP	1.1912477674884	0.00205940852383469	UP	0.702247733751499	0.0916224439333146	NOT	0.0902030560690734
HEATR5A	1.4394412784243	0.000134213453848814	UP	1.15174303352273	0.00299776930646956	UP	0.676129680165046	0.105234388920631	NOT	0.0871819180942031
TNFRSF11B	11.7344088668678	2.26235873159277e-29	UP	9.8520013651212	7.92434140978521e-21	UP	5.82402965810395	8.51286626115564e-08	UP	0.0863495506599001
ZNF284	1.69042321359972	4.50734221606997e-06	UP	1.38030689428435	0.000235535777888956	UP	0.803641690095434	0.0565712207157403	NOT	0.0831398334088531
UBLCP1	1.63610735141551	0.000112918698404465	UP	1.63163579326623	0.000123203844600604	UP	0.777238389229081	0.101058896637097	NOT	0.0816305729573477
TAS2R31	3.20321981387279	1.36098575345419e-07	UP	3.17957215412337	1.3025769904671e-07	UP	1.56250622653735	0.0329935102007781	UP	0.0782073607981002
MTRF1L	1.17601546494587	0.000786719010695549	UP	1.05803940003057	0.00290516015652762	UP	0.549299317828508	0.164393557328161	NOT	0.0774168292888529
NREP	6.02699221121319	5.6564632290853e-32	UP	5.72984077905846	7.66719404786267e-29	UP	2.97543055886762	4.75017021436814e-08	UP	0.0761310934779438
EDEM3	1.91996560351079	2.40374769487447e-07	UP	1.6511853452205	1.23531014003365e-05	UP	0.922783291144286	0.0222556573671675	NOT	0.0743990212222145
CDH2	5.59310555603425	2.5389201679391e-16	UP	4.80649176643417	3.27570019775414e-12	UP	2.76393459113891	0.000137935469574079	UP	0.0652363737564299
ITFG1	2.03429912604387	6.90378005926292e-06	UP	1.37986192978617	0.00339943997253082	UP	0.984931288182202	0.0464565976165484	NOT	0.0644365496794628
GCSHP3	1.95493125496936	0.000385187551800439	UP	1.81776095893322	0.00105114790106654	UP	0.945879064384209	0.134413485210938	NOT	0.0631731262009469
SHC3	6.720762776177	2.67472221236589e-14	UP	6.23655218062428	2.28229962322151e-12	UP	3.32994238281373	0.000407112679482131	UP	0.0608780105495326
RBM6	1.3493885318732	0.00501116637575784	UP	1.07536363353972	0.0312619674466109	UP	0.645177559508561	0.234429620411425	NOT	0.0590334128560821
MMP12	6.29083636420739	1.45010029314357e-10	UP	5.33544921911405	1.06872640821144e-07	UP	3.11902248096895	0.00612539431588626	UP	0.052791402269496
DNAJC3	2.6899007220741	1.62769791717375e-13	UP	1.85610441055412	6.9617587610916e-07	UP	1.31907801097179	0.000650589868938637	UP	0.0517447001305107
FKBP1AP1	2.32801825240957	3.1333798627698e-08	UP	1.78598801201769	4.13085755745709e-05	UP	1.13833549869067	0.0185814266232195	UP	0.051347255028229
SPG20	2.41118716278159	9.98945227899808e-08	UP	1.95056093685614	2.44166540065439e-05	UP	1.17998279257169	0.0157855161149452	UP	0.0512215776382083
PLXNA3	1.85457007272579	1.46949673523192e-05	UP	1.35801468614303	0.00217692157037987	UP	0.902725260968615	0.0542182260418016	NOT	0.0491195507885638
SLC39A6	1.58307764291995	8.39595691206282e-06	UP	1.16060889306987	0.00157149709332454	UP	0.767751519296501	0.0475777482033069	NOT	0.0475746043269483
TNRC6A	2.16966334248418	3.43363727788068e-07	UP	1.68508015574662	0.00011247920268427	UP	1.06234346820329	0.0209438567945828	UP	0.0449764060775952
ZNF192P1	2.45199006720341	0.00130115601027473	UP	2.42674931503131	0.00133788497552296	UP	1.20372595982674	0.191323790108282	NOT	0.0445381475499276
RWDD2A	1.87049725184039	0.00215123627960151	UP	1.60171921340539	0.0104946325168854	UP	0.914247348901505	0.189143811693509	NOT	0.0420025540373843
CUL5	2.03810142814406	2.50657613056881e-10	UP	1.75693570409024	6.98774029993113e-08	UP	0.999340270116435	0.00402075414268411	NOT	0.0394208879111901
TRAF5	2.46648901556978	2.93659303452252e-07	UP	2.15657296177296	1.0003854259855e-05	UP	1.21399234001884	0.0213193857818172	UP	0.0385043355320942
HIVEP1	1.84074391693496	2.4222261490131e-08	UP	1.4400449479181	1.96881751649629e-05	UP	0.901220365103655	0.0114803736713942	NOT	0.0383031867276475
FAM155A	7.17087240177041	7.49239818370262e-09	UP	6.24395064805389	8.48459760909863e-07	UP	3.56694485185599	0.0157084371574848	UP	0.0369826980584289
TBC1D8B	3.16896611033811	6.79019189415101e-12	UP	2.73389619155571	5.02135585155205e-09	UP	1.5677695599413	0.00177549697263416	UP	0.0334269904555122
MAP4K3	2.61682432521232	8.04275454457835e-14	UP	2.09198156555296	4.27937470846954e-09	UP	1.29599778113951	0.000506743566888278	UP	0.0248287629332893
CACNB2	2.26136838553477	0.00259585876111091	UP	1.69127354456483	0.0319992478642074	UP	1.12054725796427	0.192979728267746	NOT	0.0202738696062346
TSTD3	2.34218375667034	6.434758517385e-05	UP	1.9204928842647	0.00143118566077235	UP	1.16319883891135	0.0843771785940199	NOT	0.0157860788476301
KCNJ2-AS1	5.79529094039924	2.02258436556871e-10	UP	4.56231554633689	1.45437329177427e-06	UP	2.89053857325459	0.00752945288070693	UP	0.0142137938900602
SOS1	2.01889526793544	2.52390201494617e-07	UP	1.93898753485198	9.08563083622966e-07	UP	1.0029968162792	0.0178159247055008	UP	0.0129016353770357
BPTF	2.16974963685432	5.05399851100008e-11	UP	1.82550437559746	5.05456272835889e-08	UP	1.07900681663508	0.00216851402927524	UP	0.0117360035841609
AXL	3.89382292509403	1.17687740829698e-15	UP	3.1883713960835	9.6521922052791e-11	UP	1.94202458202569	0.000149531702757883	UP	0.00977376104263916
PIAS2	1.08470122174629	0.021119907445068	UP	1.07213285202813	0.0246034571804441	UP	0.537967208734937	0.312958872405141	NOT	0.0087668042764153
TCF12	1.67161877724057	2.44431540989738e-07	UP	1.40566553173992	2.01397424041855e-05	UP	0.83242499774819	0.0172267267020914	NOT	0.00676878174419415
CDC27	1.60309835487848	4.35653987985343e-11	UP	1.380429385289	1.9963014739223e-08	UP	0.798601068103092	0.00207348143054358	NOT	0.00589621867229773
ADAMTSL4-AS1	1.51670847344448	0.00706692309856124	UP	1.28260454688281	0.0261395967358946	UP	0.757448442793294	0.242849431424428	NOT	0.00181158785789148
KCNRG	3.52212838339812	3.50655429643059e-08	UP	3.0384124316635	3.1820276841305e-06	UP	1.76256682794964	0.0190697571160387	UP	-0.00300527250116422
CEP162	3.62966913513768	6.92481799884508e-14	UP	3.20161686423535	5.9257787249765e-11	UP	1.81706480510994	0.000637708021891271	UP	-0.0044604750822006
RND3	3.90823338076691	5.20764789514583e-11	UP	3.12717108957269	2.41355067792929e-07	UP	1.9582313451879	0.00192300026662503	UP	-0.0082293096088879
KMT2A	1.47583156164686	4.53317434390917e-05	UP	1.1799644846318	0.00150775811371354	UP	0.742349502413092	0.0600196782222029	NOT	-0.00886744317932475
RNF213	2.0452405745746	4.41285359283136e-06	UP	1.36098744885259	0.00334365048437544	UP	1.02772851644844	0.0330498715857529	UP	-0.0102164583222835
PDS5A	1.04338286823821	0.000612857291087299	UP	1.01408063818554	0.00102235969426851	UP	0.527164461021136	0.116523961245335	NOT	-0.0109460538040624
ZNF518A	1.86705696751541	2.06221006730764e-06	UP	1.71307034978535	1.58688709468529e-05	UP	0.94290717973091	0.028631574409837	NOT	-0.0187573919464052
ZNF37A	3.25002507045862	3.71816524783377e-17	UP	3.15856236319095	3.02563664557635e-16	UP	1.63468720548683	7.98669872603712e-05	UP	-0.01934934051503
CTBS	2.07639520119163	3.78314574082067e-10	UP	1.56627141776107	3.9136677367646e-06	UP	1.04876795321482	0.00337273514128648	UP	-0.0211407052380128
FUT8	3.8301453509638	5.29477362678907e-22	UP	3.05590887719226	3.15352023803362e-14	UP	1.92638937168065	4.0533825749555e-06	UP	-0.0226333923974997
UPF3A	2.60503396747435	7.26382096798462e-09	UP	2.00920195419808	1.36453606850305e-05	UP	1.31499169858464	0.00723348029617452	UP	-0.0249494296949297
CTR9	1.93660975168061	4.05284174127469e-08	UP	1.38142151640665	0.000146138893401607	UP	0.982370233368179	0.00970007900561024	NOT	-0.0281307150557437
KIAA2018	1.69075498675214	2.60091091592682e-07	UP	1.49722936125336	6.82424205493899e-06	UP	0.862857342129201	0.0149355108052003	NOT	-0.0349596975062612
KCNQ5	2.24987733650155	0.0015373440326731	UP	2.04436952195855	0.00484200919842919	UP	1.14341154416339	0.150102268745521	NOT	-0.0369457518252281
ZNF25	4.37534351664635	3.01378618553048e-14	UP	3.56642021402174	1.17420875203379e-09	UP	2.20676189232373	0.000385599017631644	UP	-0.038180268001101
GALNT13	4.9923176843835	0.000779221732973024	UP	4.29029601916526	0.00532187566528024	UP	2.51600755395121	0.156462010811975	NOT	-0.0396974235189278
SNAP25	6.25173060109166	8.78240477647809e-08	UP	3.73318177033503	0.00305275469273242	UP	3.14592532344124	0.0167330173976364	UP	-0.0401200457908191
TBX15	7.87865198093842	2.46611854782788e-14	UP	6.90933885829836	4.06971430016583e-11	UP	3.95965139204181	0.000587927965523844	UP	-0.0406508031451978
ITGA11	7.49876973031282	1.01402074119718e-12	UP	6.48082504071425	1.16668057989535e-09	UP	3.77085441415137	0.000730386354356097	UP	-0.0429390979899225
CHN1	6.60734208483409	8.97191452668056e-13	UP	5.54457796034975	3.37603088860551e-09	UP	3.3254339543925	0.000714471597774435	UP	-0.0435258239509153
CACNA1C-AS4	7.77076848147349	1.20143030067175e-12	UP	6.48527715763455	6.51694428248126e-09	UP	3.90745157789852	0.00189486420050464	UP	-0.0441346743235433
KRTAP1-5	9.27895245339034	4.64851809597188e-15	UP	7.95907391539345	3.16889948537283e-11	UP	4.66397724521901	0.000301588123495051	UP	-0.0490020370476856
CCL8	5.37733168001085	0.000522416497789707	UP	4.16375287697717	0.00963062932638326	UP	2.71507181467688	0.112822615438319	NOT	-0.0528119493429022
EFR3A	1.61987555967387	1.10153169124644e-06	UP	1.30682168154101	0.000120754079955205	UP	0.838456554686324	0.0192289419924876	NOT	-0.0570375496987727
GABPA	1.53824792457114	4.16467201362979e-05	UP	1.28542917568391	0.000794583088710906	UP	0.79878801637274	0.0517878213945811	NOT	-0.0593281081743371
FLJ32255	4.79754573006938	6.30812769285577e-12	UP	3.81541314894885	1.0882182418693e-07	UP	2.43219704998227	0.0021186016973831	UP	-0.0668483698951583
SETD2	1.94015365804481	2.4680761904671e-10	UP	1.71402362952963	3.2160210289342e-08	UP	1.0036831502836	0.00207832678472815	UP	-0.0672126425223836
SULF1	8.77732159854155	1.42267314768582e-23	UP	8.12948190219586	2.77963125799508e-20	UP	4.42257157458742	1.32099095364546e-06	UP	-0.0678215506332851
NBPF15	1.93836446983339	1.44793884097519e-05	UP	1.56836202054549	0.000626585088468141	UP	1.00382594040963	0.0389789343711466	UP	-0.0692874109858717
SNORD114-18	5.00102127058247	0.000876167825919456	UP	4.19426957991602	0.00723179740015747	UP	2.53516548645423	0.152277379612423	NOT	-0.0693097023259917
THUMPD3	1.24013224674729	3.96186250322285e-05	UP	1.04073627459912	0.000723013467607391	UP	0.656770412195691	0.0454595733510618	NOT	-0.0734085776440927
ASCC3	1.98872772190056	3.96143197441884e-11	UP	1.65214638513788	6.38829863234012e-08	UP	1.03214775426306	0.00120075322310945	UP	-0.0755677866255569
P4HA2-AS1	2.7799249169854	3.20853363226211e-07	UP	1.45297955953449	0.0159620448240783	UP	1.42826074607182	0.0196968503894622	UP	-0.0765965751582374
CUL3	1.58504517779382	0.000173140880841065	UP	1.20001013832446	0.00605197749009574	UP	0.830928201242842	0.071834922528861	NOT	-0.076811224691864
WASF3	2.80541769002495	6.86509615885083e-07	UP	2.09950746782655	0.000309047640421174	UP	1.44155400778869	0.0182534314704977	UP	-0.0776903255524317
IREB2	1.36812871245018	7.30934287116371e-09	UP	1.1514747546544	1.56714067078329e-06	UP	0.723349526316893	0.00420645700643539	NOT	-0.0785703401836069
SWAP70	2.30051909151018	4.3953244126039e-06	UP	1.48457362982334	0.00457077076961411	UP	1.19031966200498	0.0277663370350197	UP	-0.0801202324997896
MMAA	1.39248043850658	0.0089455745087975	UP	1.21844729115775	0.025171082550585	UP	0.736780479998399	0.219526608874747	NOT	-0.0810805214902166
NRIR	4.48437781662675	0.000427206126696357	UP	3.03987204835652	0.030868654905804	UP	2.28274876397172	0.1429290220295	NOT	-0.0811197113166777
SATB2	3.49836710442657	7.8900282073188e-14	UP	2.74552261293237	9.25166844758934e-09	UP	1.79415756859513	0.000376059030768873	UP	-0.0899480327636963
ZBTB1	1.88183782255606	1.50096347498534e-11	UP	1.61475760889838	9.56446946673766e-09	UP	0.986269040367455	0.000967383330942819	NOT	-0.0907002581788476
RBFOX2	1.71764518498715	1.61952780490931e-08	UP	1.12537369631545	0.000353374910944265	UP	0.904240643700966	0.00525484015478644	NOT	-0.0908361024147855
MYCBP2	1.8362166363726	2.8136043617329e-07	UP	1.72366513258027	1.86623215081151e-06	UP	0.96604635759162	0.0116515282990993	NOT	-0.0958760788106412
ABCC1	1.46295638240534	6.04601744396794e-06	UP	1.1031093664155	0.000929884281903052	UP	0.780529969840217	0.0249892962702153	NOT	-0.0981035572750981
USP24	1.17712538674918	0.000143296130947064	UP	1.05740880508989	0.000797454076505714	UP	0.63770941569461	0.0578523991910767	NOT	-0.0982934446400359
LOC101928731	2.49811565890277	0.000558994125173956	UP	2.05417594070072	0.00607476947773307	UP	1.29856402064307	0.118967268124754	NOT	-0.0990123823833597
DNAJC13	2.25837604649882	6.6725890967048e-10	UP	1.76349078746879	2.29228317903547e-06	UP	1.1790771042023	0.00238486383500276	UP	-0.0997781619057712
CLK4	1.68484907577285	1.34476152624497e-07	UP	1.30640576929931	6.5004877267029e-05	UP	0.892654301388668	0.0104023605231405	NOT	-0.100459527004483
FEZ2	1.56115215702814	6.13991063818714e-06	UP	1.355120029607	0.000113359885409809	UP	0.831809772296176	0.0258425121193903	NOT	-0.102467387564212
APLP2	3.19931778267941	3.74148222322328e-09	UP	2.19162850451918	8.89583908932682e-05	UP	1.65131058190731	0.00419829141038746	UP	-0.103303381135211
P4HA1	3.46653171699038	3.1473651177482e-17	UP	2.10938550620778	6.33046801165857e-07	UP	1.78507254855478	3.4741772372033e-05	UP	-0.103613380119182
MMP14	2.1273923948052	8.16152396686199e-08	UP	1.89123026555254	2.59957468918983e-06	UP	1.11607072207117	0.00837097533136472	UP	-0.104749049337139
FADS1	2.66201484977466	2.7761447675152e-14	UP	1.78185713470775	6.96838725019034e-07	UP	1.3851514711092	0.000169305577854156	UP	-0.108288092443733
FOXF1	4.7493757507561	6.10694602840183e-06	UP	3.94917124608613	0.000253012557498749	UP	2.42891870686965	0.0382709700671378	UP	-0.10846166298321
MPHOSPH8	2.57172625168478	1.44467656641501e-10	UP	2.08289924641764	3.41467266385874e-07	UP	1.34072782436427	0.00180588834487988	UP	-0.109729397043753
SLC13A4	2.81533829385068	1.20311793323099e-06	UP	2.36352622381097	6.74374657418499e-05	UP	1.46627079015096	0.0234535342012241	UP	-0.117203286451232
LINC00950	2.85518241578328	0.00115308148423807	UP	2.31589587164783	0.0110843904620717	UP	1.48626428029907	0.142597588461919	NOT	-0.117346144814868
PRRT1	3.0405713018331	5.41353024290268e-06	UP	2.06884576613948	0.0044037799453419	UP	1.58076736883635	0.0462759055114234	UP	-0.120963435839609
ITGB1	3.27092970316881	2.13333034199615e-12	UP	2.75005067970049	5.60791757992258e-09	UP	1.6974121276834	0.00052906816687089	UP	-0.12389455219799
TCEAL3	2.11984101334568	6.44944079978046e-09	UP	1.48990259043023	9.0479611044512e-05	UP	1.12323950052908	0.00518634721214402	UP	-0.126637987712472
ATP2B1	5.41605043753213	1.28884661168946e-29	UP	4.29540953415925	8.1909769597669e-19	UP	2.7717090969577	2.70650746958427e-08	UP	-0.127367756383258
AFF2	4.75650947461058	4.02384961787909e-05	UP	3.42161915066843	0.00492571835743676	UP	2.44333476502701	0.0618000093356771	NOT	-0.130160055443453
FRG1	1.51026803729047	0.000279712489078038	UP	1.09935018519847	0.0111935483896522	UP	0.820469613375315	0.0744310134410256	NOT	-0.130671189460161
IRAK1BP1	1.39333754901045	0.00956753623789304	UP	1.11768029552081	0.0446124820762393	UP	0.762546109865571	0.209207952033356	NOT	-0.131754670720693
IQCG	2.16302885961099	7.28776634714601e-07	UP	1.5443805820241	0.000733713955596199	UP	1.14814281769573	0.0185898628106523	UP	-0.133256775780479
PGBD1	1.73224403145058	0.000961511767690671	UP	1.4982838022608	0.00519802179004515	UP	0.934036463698117	0.110463777684895	NOT	-0.135828895945654
NBPF25P	2.13615182571713	2.80857067991258e-10	UP	1.98139211186588	5.67525639548459e-09	UP	1.13647670432877	0.00192766841309962	UP	-0.13680158294041
IKBIP	4.50206768772555	2.43684579621696e-19	UP	3.79503793522256	6.72200664548903e-14	UP	2.32027044195441	1.30590905578698e-05	UP	-0.138473196183265
BBIP1	1.39719679224113	0.000976289280090191	UP	1.18508418573569	0.00590269171770482	UP	0.774575419170975	0.100896993217717	NOT	-0.151954046100821
RNASE4	2.12219705095215	0.00044098271776693	UP	1.63225064726963	0.00921273897344858	UP	1.14028279154107	0.0880982553840026	NOT	-0.158368532129989
GINM1	2.42074027143772	2.98684556373935e-07	UP	1.78969424365465	0.000235556604098001	UP	1.28958840543704	0.0111731248530893	UP	-0.158436539436352
NBEAL1	1.89525179853918	6.05922903186412e-09	UP	1.60832794694821	1.16969979428588e-06	UP	1.02757726860886	0.00302460207270778	UP	-0.159902738678527
FGF13	5.09524335838847	8.35343302396847e-09	UP	3.9614550366242	1.39466080424733e-05	UP	2.62881776184788	0.00742117369729902	UP	-0.162392165307293
ARR3	3.36208533654641	1.89075186036478e-05	UP	2.46105361035114	0.00305529845200411	UP	1.76276667701729	0.0523579962311399	NOT	-0.163448017488173
ELK3	2.14687142796873	8.4439459241384e-05	UP	2.01227880600462	0.00028458439067808	UP	1.15537175915143	0.0510629854552823	NOT	-0.163872090334129
CASC10	1.7417072944706	0.011085348806317	UP	1.59146717577179	0.0224962893236664	UP	0.953016422912951	0.218776324944449	NOT	-0.164325551355305
TRAM1	1.65825860529702	0.000442134065735763	UP	1.3682261792111	0.00483843048512579	UP	0.911696094815677	0.0758662660348287	NOT	-0.165133584334334
TMSB4X	2.46666400421441	9.62242375222566e-06	UP	1.44150626599095	0.0142658236911045	UP	1.31782908672153	0.0280116916621664	UP	-0.168994169228659
HOOK3	2.38815003402351	1.06074244289793e-09	UP	2.10557908241505	1.07020243286254e-07	UP	1.27877206831621	0.00208050248176922	UP	-0.169394102608901
UGDH	1.70630149570304	9.01379298462209e-06	UP	1.22546714125691	0.00207872423526901	UP	0.937974010390335	0.023319589623979	NOT	-0.169646525077635
TBX4	5.44920909180217	4.22794156799619e-06	UP	5.27087051154916	1.06913008682875e-05	UP	2.80949330931689	0.0290621118662104	UP	-0.169777526831608
LRRC37A	1.76158166879257	0.0171735644996406	UP	1.54792609688259	0.0406691727300777	UP	0.966266622820086	0.252950169074129	NOT	-0.170951576847607
OSBPL8	3.34606256874639	8.56131331042115e-10	UP	2.92661243686671	1.17143278555268e-07	UP	1.75854687563777	0.00236023080507692	UP	-0.171031182529144
TMEM263	3.40955359499712	1.28280301732644e-14	UP	2.86750549920923	1.4930864203741e-10	UP	1.79047515226063	0.000123199931128883	UP	-0.171396709524144
PPAP2A	1.88380515257342	4.77382728813147e-05	UP	1.24612785197528	0.0105280832394663	UP	1.02866273001807	0.0420533099308031	UP	-0.173520307462706
FZD7	4.93266478655418	1.80370411874857e-19	UP	3.56620126496585	1.67844353338109e-10	UP	2.55668468138277	9.6306072560401e-06	UP	-0.180704576211353
NGFRAP1	1.42345278576184	0.0010421556401424	UP	1.11954540153329	0.0127886285610636	UP	0.806598241636375	0.0885289430719613	NOT	-0.189743697510911
YLPM1	1.29901405668116	2.09356750810884e-05	UP	1.19805029191225	0.00010907503892243	UP	0.744711601366625	0.0228436388652053	NOT	-0.190409146052088
MSANTD4	1.82549781471185	2.78540323402966e-05	UP	1.66769921854662	0.000158053833649893	UP	1.00960032567325	0.0325826648269133	UP	-0.19370283663465
ZNF605	3.45590401830646	1.03838359326139e-17	UP	3.02261335773744	1.1428194660028e-13	UP	1.8261200797268	2.39997228509725e-05	UP	-0.196336141147131
LINC00893	1.8067565084645	0.0147053373495715	UP	1.63707752110235	0.0296136084041117	UP	1.00202706916618	0.236077999587521	NOT	-0.197297629867862
ANKRD26	3.00702332376097	3.02618699395769e-10	UP	2.78779161446009	6.8302530728486e-09	UP	1.60315192127359	0.00188939844078562	UP	-0.199280518786209
ACSS3	5.98361237889681	1.72279570469344e-18	UP	4.67897197195378	1.82400161837306e-11	UP	3.09239936859044	2.96319038615479e-05	UP	-0.201186358284071
CDK17	1.63659729432064	6.66517996893155e-07	UP	1.43179722133985	1.82466524072221e-05	UP	0.919386666408027	0.00895853819540305	NOT	-0.202176038495413
SOS2	1.39693831224316	3.37802296649954e-07	UP	1.3227114399954	1.45752412948458e-06	UP	0.799662101728682	0.0062832735890083	NOT	-0.2023858912142
UBR1	1.60623602171874	1.72534067018762e-14	UP	1.32708421792872	3.64651209516161e-10	UP	0.904495334329977	4.02461692737202e-05	NOT	-0.202754646941212
HS3ST3B1	5.0263228533049	8.58571975235724e-11	UP	4.29437464946249	4.69171087247186e-08	UP	2.61505256682919	0.00165300928151484	UP	-0.203782280353487
DENND4C	1.5761982886059	3.71568725374465e-05	UP	1.23097080105718	0.00174957072436861	UP	0.893570683159935	0.0296505225093866	NOT	-0.210943077713972
HS2ST1	1.43440048727705	8.34662123274986e-06	UP	1.15613607264181	0.000446824412464548	UP	0.824906733225838	0.0169064585978444	NOT	-0.215412979174629
ZNF765	1.99772676902786	3.1969565441049e-07	UP	1.74691589011187	9.72488729385303e-06	UP	1.10666078053753	0.00990535241647511	UP	-0.215594792047198
ZNF260	2.33803925412427	3.62147742135195e-08	UP	2.15284848405026	4.59885447192695e-07	UP	1.27712863349682	0.00574633020928006	UP	-0.216218012869369
TCEA3	3.02859417760962	1.06689576568633e-08	UP	2.10318373392253	0.00014060299959425	UP	1.62297239788191	0.00503569064625946	UP	-0.217350618154198
TM9SF3	1.62326620757859	1.39914258993245e-05	UP	1.46105840326783	0.000119833379104008	UP	0.92064252945313	0.0214837390885345	NOT	-0.218018851327667
TMEM57	1.81086482296379	6.15764155308531e-09	UP	1.6831237251052	7.63650501602404e-08	UP	1.01612587924415	0.0022870397835394	UP	-0.221386935524512
HS3ST3A1	5.48572045194871	3.70046901264023e-11	UP	5.1657405922354	6.47222580495271e-10	UP	2.85601649957991	0.00202239450944036	UP	-0.2263125472111
SCLT1	1.8735940493441	8.88413446214792e-08	UP	1.62647180684462	4.37237986694947e-06	UP	1.04999548786175	0.00579585045595878	UP	-0.226396926379404
ZNF180	1.41949112376922	0.00185656280838807	UP	1.17428135017777	0.0117579433339056	UP	0.822981807639031	0.104463253605383	NOT	-0.226472491508841
