Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
SLC38A4	3.87370169411767	0.00739429917440194	UP	3.84772520644343	0.0103452522976101	UP	0.381848483918089	1	NOT
SLC39A8	4.25291389090166	4.12910308646755e-11	UP	2.31499413137469	0.0287190248331366	UP	0.583352381525397	1	NOT
SLC41A2	2.98109979343942	1.62756002862987e-05	UP	2.14801303467734	0.0351615842551852	UP	0.883349324577073	1	NOT
SLC46A3	3.94489977822274	0.00173243424992535	UP	3.84818228742569	0.00335523392996535	UP	2.29546020920604	0.428101453674644	NOT
SLC7A7	3.13983727137442	0.000131283408237638	UP	2.77620861534592	0.0029722462388138	UP	2.07914472516498	0.164367958237265	NOT
SLFN12	2.64404398285006	4.82789469362655e-06	UP	2.22358808281327	0.00164190807067867	UP	1.67810924355757	0.197084050881005	NOT
SLIT2	5.89491343954589	2.56174180898879e-12	UP	4.03147992614344	5.23520770000599e-05	UP	1.18313484999	1	NOT
SLIT2-IT1	5.26530164437753	0.000349078391403523	UP	3.92199276781424	0.0334695306262887	UP	1.26843791352398	1	NOT
SLIT3	5.77759271161533	0.000154919296023868	UP	4.16330082961493	0.0288345379925509	UP	0.745214023717519	1	NOT
SLU7	2.53943254822543	4.53341557122604e-06	UP	2.29999024116979	0.000209965634935786	UP	2.08224441143884	0.00350964421394836	UP
SMAD9	3.82414350392837	0.000936864543986083	UP	3.52458854714593	0.00502015526473562	UP	0.602235202473362	1	NOT
SMARCA1	4.08297641441013	6.83474146208333e-22	UP	3.57463924469742	3.25653323603985e-15	UP	3.25720993257368	1.20693401374301e-11	UP
SMARCA5	2.38400425985885	0.000151586757720822	UP	2.08114662278887	0.00634599386708825	UP	1.45891466426533	0.545006307281536	NOT
SMCHD1	2.27130808604231	4.28434371768697e-07	UP	2.19044552520691	3.48302557999846e-06	UP	1.2705085876049	0.757106683701885	NOT
SMIM10	5.32415074702242	0.000736616559999889	UP	4.90935569823034	0.00367941518128082	UP	0.456253594463327	1	NOT
SNCAIP	5.69769180350905	0.000242920076846992	UP	5.35227411202461	0.00106729435461259	UP	4.26844112276436	0.0268825176256453	UP
SNORD113-1	5.115083772767	0.0136255592001511	UP	4.80129576664371	0.0323269009579139	UP	3.11808580602691	0.490791803564227	NOT
SNORD114-31	5.44676572396271	0.0065320675090149	UP	4.66439010493605	0.0450603196685841	UP	0	1	NOT
SOCS5	3.49677986206171	0.00053133741624312	UP	2.883016094397	0.0186187308007136	UP	1.24705624938129	1	NOT
SOD2	4.80145763737564	1.00267746075336e-27	UP	3.65837384551286	1.35232051193338e-13	UP	2.8527973724903	8.50610525422974e-07	UP
SOD3	4.67137272109338	0.00116891802609864	UP	3.83069299684482	0.0240088360824088	UP	1.53100544695151	1	NOT
SP100	3.62283386841613	5.94713873418845e-08	UP	2.83818954638579	0.000407760311280043	UP	1.33794870898082	1	NOT
SP140L	2.98687974931384	2.06436313835671e-06	UP	2.12725986794946	0.0223122187057286	UP	1.95403060487873	0.0777803463279887	NOT
SP9	4.93355646732823	0.0257280622681671	UP	4.91130736067419	0.0324621219049366	UP	0	1	NOT
SPATA13	3.28830075825431	5.21625817854979e-10	UP	2.83661960887817	1.58727992103937e-06	UP	2.66563862922615	2.08314869048146e-05	UP
SPDL1	4.54814389521538	3.59824915337781e-12	UP	3.86733012647438	5.55045303899758e-08	UP	3.08739518990454	0.000233392524395287	UP
SPEF2	4.63333003301304	5.40339443452912e-09	UP	3.18265888691687	0.0022450132154409	UP	0.188142655422937	1	NOT
SPHKAP	8.46673673891941	1.26433218452501e-08	UP	7.78348942896679	4.42045979086899e-07	UP	3.24221450394138	0.329422563186236	NOT
SPOCD1	4.67848166173407	1.19970324372831e-08	UP	3.86465912223654	2.43633636271255e-05	UP	2.66878305264913	0.0399817176045842	UP
SRD5A2	7.16810028058009	2.6364466707841e-05	UP	5.47215015971737	0.00601679214342679	UP	0	1	NOT
SRSF11	2.79303149537406	1.58793434064039e-05	UP	2.78274957646397	2.47468437928738e-05	UP	2.60739617633553	0.000217712301457216	UP
SSC5D	4.94567327840229	0.000468686846841902	UP	4.89667761352988	0.000752390633948802	UP	2.13708017334032	0.781087126216885	NOT
SSPN	3.76029693066148	0.000741200073490712	UP	2.92717167866217	0.0401759267457095	UP	0.612943550447675	1	NOT
SSTR1	7.34918925921749	1.18290069695381e-07	UP	6.55778698484823	7.22603674038157e-06	UP	2.99970856922472	0.322518673414325	NOT
STARD4-AS1	7.09634872501937	7.65995921277188e-08	UP	6.84500796981102	4.19477241051373e-07	UP	4.65251185948308	0.00458668725407485	UP
STAT1	4.11014302823641	1.45503970865859e-08	UP	3.04059991073541	0.000595365038007464	UP	1.55755159702356	0.818031967372232	NOT
