Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
UMPS	-2.03750531583999	4.43125818395322e-05	DOWN	-1.27210809584954	0.0139080672087599	DOWN	-1.17952050041778	0.0248702152942826	DOWN
UNC45A	-1.77211302561223	1.11685560346608e-07	DOWN	-1.690857353184	4.50928224477309e-07	DOWN	-1.32841485677937	9.75064995019229e-05	DOWN
UNG	-1.97001678577887	1.73770623337279e-08	DOWN	-1.74314954743562	5.04343383222591e-07	DOWN	-1.70493350443987	1.02273252628831e-06	DOWN
UPF1	-1.2399114449539	6.657020927837e-07	DOWN	-1.06968399919818	2.1997876719965e-05	DOWN	-0.7547801838002	0.00374992645403446	NOT
UPP1	-3.0912085843461	7.67690673038291e-08	DOWN	-1.24436924022247	0.0427988178973607	DOWN	-0.236114010032062	0.763498446016738	NOT
UQCC3	-2.13575590663533	3.10535205850306e-06	DOWN	-1.53278039312812	0.00029884978440537	DOWN	-1.26581733444322	0.00289202822361335	DOWN
URM1	-2.07823006003922	9.3060347669691e-11	DOWN	-1.70165945783737	9.4921946306219e-08	DOWN	-1.23466401743285	0.000140834923532838	DOWN
USP20	-1.30015332899066	6.31519460864485e-05	DOWN	-1.1687887221309	0.000330481268619279	DOWN	-0.918031947206457	0.00582021632056969	NOT
USP22	-1.30681691504662	1.69946453922369e-08	DOWN	-1.14000877464466	1.16922657016607e-06	DOWN	-0.904060540184715	0.000159580953767225	NOT
USP39	-1.40876821844128	6.12889903207937e-08	DOWN	-1.10812069179951	2.30115340699241e-05	DOWN	-0.826056156809816	0.0021000964784504	NOT
VAMP8	-6.56527922426204	2.39355430208335e-09	DOWN	-2.57907320022119	0.0159165689419263	DOWN	-0.885073892109312	0.477502895913634	NOT
VANGL2	-6.8870282551956	8.53576571333822e-11	DOWN	-3.83299413187298	9.62517233078929e-07	DOWN	-2.55444012237351	0.00104185466736666	DOWN
VARS	-2.08970522291356	1.79638135821047e-10	DOWN	-1.97119116706256	2.02585314152142e-09	DOWN	-1.61423199309034	1.19923402962188e-06	DOWN
VASP	-1.84654272793884	6.03852085829842e-08	DOWN	-1.79861933100942	1.4536900418355e-07	DOWN	-1.31705816860773	0.000166188775993548	DOWN
VGLL1	-6.51344300472362	7.07993896750525e-07	DOWN	-3.67314492220907	0.00146289849801257	DOWN	-1.4901208140616	0.237718569326287	NOT
VPS25	-2.19883989298143	4.6608603787879e-10	DOWN	-2.04398863273609	6.51895257080422e-09	DOWN	-1.62531005466955	5.08196519831853e-06	DOWN
VPS33B	-1.41597737308448	3.09877532934455e-05	DOWN	-1.07671611873843	0.00150526299633949	DOWN	-0.352376814720857	0.360963870736102	NOT
VPS72	-1.79170764820675	1.27544296435932e-08	DOWN	-1.57850783742183	5.39183937808817e-07	DOWN	-0.91076179709573	0.00537305511129888	NOT
WASF2	-1.50670995233744	7.50976430171432e-07	DOWN	-1.29641193828075	2.76274998175103e-05	DOWN	-0.666755473217035	0.0442743062872518	NOT
WBSCR16	-1.95549186197265	1.71425844930398e-09	DOWN	-1.74590885015782	4.8174829697978e-08	DOWN	-1.44952477569641	6.86891307739971e-06	DOWN
WDR18	-2.93851282295825	2.8153747013719e-12	DOWN	-2.33340561734446	1.45086777010433e-08	DOWN	-1.53670498981198	0.000229881374326382	DOWN
