0d	90d	120d	control	std
GALNT5	9.69169405267542	9.31913544108573	8.94067931970017	6.90318730824186	1.24532462384744
SMARCA1	9.25781812905174	8.85314637716245	8.63145515603123	6.48208247546367	1.24337216749398
LARP7	6.87786304071758	6.65935835855432	6.16709317406529	4.15985377301787	1.24027452192598
SPOCK1	9.83435635356677	9.43884484282568	7.94720301106493	7.20288105888967	1.23898425755275
GPX8	9.53800163161239	8.94711984785607	7.97113012902733	6.70854952605657	1.23719742433997
KCNIP4-IT1	2.54413912253235	0.901407221431164	0.544080205716943	-0.422987655361358	1.23556902274102
CYP2A7	2.4349653812336	1.88767213757656	0.278643234494479	-0.124834505629827	1.23503649887144
CCDC88A	8.87411163333529	8.59512276777747	7.77096171544336	6.1293940323025	1.23430322224502
OR1N1	2.6789171045425	1.91647327695677	0.852336425342212	-0.141223402279257	1.23236135257462
STON1	6.36411926202556	6.0634623146534	5.77746041491241	3.65171521373372	1.23182834132417
LINC00342	6.31086310289252	5.82433284063928	5.14256559465986	3.49597703276092	1.22890586802514
PCDHB9	3.59604702568073	1.78704502537246	1.1628508779717	0.855789233501989	1.22654959931603
GPR68	6.5985326832898	5.72715935790008	4.21126048478762	4.06146322007686	1.22440508413567
PDE4DIP	11.5007712171982	10.6451043294315	9.31694740248404	8.82463963599519	1.22417972455155
CD34	2.32738724820756	0.970837594321408	-0.0515113483948284	-0.393693470527892	1.22228940812479
CMPK2	6.29098528869955	5.75605083203619	4.51473244236843	3.58275124512391	1.22162637744474
KDELC2	8.99409699921717	7.88245078488296	6.66871169018959	6.31254010951767	1.22128899826751
LOC101927854	3.53646099147014	2.71011109189309	1.64638378755882	0.744704174992776	1.21985376057703
PRICKLE2-AS1	4.17746249935308	3.07615938174048	1.72400000686689	1.60806175972976	1.21899050446254
MYBL1	7.19205344743895	7.0249247890257	6.87724981265829	4.60993827682453	1.21754607799646
CAND1.11	4.6882372340311	3.27789018706884	2.52446902073436	1.85169539857751	1.21693743448111
PAQR5	7.47105633834967	6.5697089077198	5.00078808530491	5.04007614416621	1.21199386780382
AXL	10.682825356407	10.0809149847759	9.20168092312629	7.89249395088065	1.21168766483776
ARHGAP18	8.50924135189965	7.91183200663593	7.19071320680828	5.7037409089797	1.2101312726296
LOC101928940	1.97221887383554	0.722638282609477	-0.261059450444811	-0.764517227875525	1.20662997276559
COL16A1	10.453960036425	9.91086245947034	8.60066592918759	7.81106881050656	1.20636299070368
WNT5B	8.44245945591495	7.28542702602512	6.10138306517821	5.80592676643841	1.20584834858978
SACS	10.7859104081617	10.284188635235	8.67425141149989	8.31876393814212	1.20342579082128
MAP7D3	7.62588476570876	7.5798184286261	7.18305201130367	5.09061505214688	1.20269367614694
CACNA1G	3.88470043748237	3.03265836436397	2.43302661969692	1.02862430722326	1.20203161411965
ATRX	9.78815077392056	9.75586228708543	9.10992414906332	7.23424855819667	1.19990906692172
SUMO4	3.39478837312878	3.15362882233589	2.96136441954923	0.79727755100324	1.19950356441869
TMEM132B	5.30632184454496	4.12004886642649	3.11211970011989	2.59306655933433	1.1972375566751
GOLGA8M	2.52499763521675	1.38237334731175	0.179507301754567	-0.0717800418055052	1.19634037809846
GNG11	6.04379764324651	5.62497087042677	4.13671203538174	3.53261467736183	1.19290379907666
CASC4	9.56025319838849	9.22246144498421	8.92336526953062	6.91375092083052	1.1896027503864
FLT3LG	4.90272268391435	4.29076826034937	4.0181416711038	2.14558806830444	1.18818290476826
TMEM26	3.88954409003561	3.29451576859507	1.78243347980025	1.40944047021797	1.18757151735348
HYMAI	3.19656796500807	2.4230563775101	1.28508633116364	0.519535384400987	1.18754024141739
LOC100507477	2.14254404490649	0.822857314712455	-0.131564968730252	-0.525981745718019	1.1874351935659
MRGPRF-AS1	2.86666979415597	1.62418227777269	1.02927194910268	0.0272397310096023	1.18639445083943
DDX58	9.11213683007892	8.42476857932507	7.47064045288653	6.38613223320753	1.18464633409329
CDK14	8.10416898956093	7.28961141852028	6.50766427660634	5.32404559608272	1.18382364022818
LOC101929282	3.65892616782532	2.70085587484051	1.44655042533415	1.08078353486472	1.18289991524121
TNFSF4	3.79748567186581	3.78252280319576	2.04495967571852	1.51113578673369	1.18188619012246
ERAP2	8.38291457283743	7.35119026387861	7.01819277698934	5.52892508641087	1.18045304071077
DIAPH2	8.41593261030678	8.30564357932401	7.91212627657257	5.89402727595242	1.17861018599123
PRKAR2B	4.47090322502809	3.81494566211384	2.56467374596043	1.88056113798022	1.17426915891934
LOC101927139	2.44774482235212	1.52415857058836	0.476421272682633	-0.22528471142194	1.17384381133376
MIA3	9.67638318855226	9.40351585140749	8.96602731095937	7.08016673304054	1.17136741348766
MAML2	8.96850827026284	8.77834854014515	8.27740399171751	6.40886648948544	1.16984240102848
SYCP2	3.90883957182922	3.47612465310507	2.45738556959863	1.28306042590654	1.16958242593347
PCDHGA5	4.54145497888611	3.79495918436423	2.42472565298493	2.03867914832565	1.16950050832503
CCR7	4.45327227459133	3.98312356584598	3.27712717052806	1.7788624624891	1.16757655047199
FUT8	9.57469230034472	8.93776372636268	8.13132818112574	6.86761577498457	1.16726393679876
HIF1A	11.756773671556	11.52015569851	11.2268554476634	9.2091374515121	1.16637858297803
IL15	4.67242312565097	4.29614885362446	4.12684209515766	2.07911837245338	1.16553034813236
LIMCH1	8.11825585810146	7.3594997778145	7.25212251831376	5.37844691023648	1.16473213826062
LOC148696	5.9466360718124	5.61595982506715	4.86850968295999	3.33379859164798	1.16264435420248
PSIP1	8.04724827928068	7.79113201015209	7.34932165686063	5.47700145728622	1.16242725124646
HERC6	8.35531843941587	7.38350325578046	6.14809909342585	5.83595710426553	1.16124856247978
SOCS5	9.82586342711338	9.12141535260596	7.98175929658219	7.22575971015698	1.15907175821521
BDNF-AS	4.99499509895513	4.7722191667233	3.19884493760776	2.64369536457407	1.15897605844522
SEC62	9.56104982490552	9.31062766870311	8.84244361024409	7.00076402534796	1.15760599156173
CALU	12.7116133296302	11.858720248768	10.7473391524146	10.1091892861069	1.15692380674917
BOD1L1	9.34518701107824	9.22598118391458	8.33231469549942	6.83873329272215	1.1565324715285
MAMDC2-AS1	2.84352194156416	2.04053917934651	1.08395515780435	0.1787112993545	1.15625093981979
SEPP1	5.723246966053	4.44525427515734	3.47234753659982	3.15417738450497	1.15522693944819
MCTP1	4.15934105165469	3.99074969228673	3.4896870911147	1.64242445035395	1.15433253034549
GBP1	8.97073667887072	7.8578714221607	7.58659797394907	6.16481096390996	1.15430532691186
HLA-L	5.41871476860859	4.92655779361499	3.13083856924619	3.29104738619316	1.15212604824077
FAM155A-IT1	1.6733224412949	1.45212561749932	0.406607573446678	-0.843027860796788	1.1513738034052
LINC00312	3.96510294261736	3.19599840179746	1.76994674397862	1.5682896364176	1.15031413465338
STEAP1	7.2996537778295	7.28111500454728	7.05637179213885	4.92415298864039	1.14944444160568
GBP1P1	2.96762689869512	2.0539441309637	1.99765050787487	0.221170276756325	1.1487966660529
PIWIL4	4.81140340299039	4.21515518484168	2.71790503357896	2.44240253147088	1.14785031340441
PIBF1	6.656762867169	6.60322797995649	6.52067652309666	4.30081289520702	1.14773727537847
C12orf75	10.3706063027018	9.24844222731043	8.20972851520016	7.81062370421273	1.14701383529966
LOC101448202	2.62428055224389	2.52985178377646	1.35073886336023	0.18955127900232	1.14653107958397
CDC42BPA	10.3276704444927	9.80018951434924	8.73371866778697	7.75169615754386	1.14573903497616
RCN1	11.2036790184689	10.5490240432543	10.1900003657771	8.51928796097128	1.14389974070254
WHAMMP2	4.64366766096884	3.85375249640077	2.48795455477052	2.23124261345331	1.14217274422365
DNMBP-AS1	3.46793273259514	3.12341615667564	3.11620722089735	0.979113217459773	1.14024423293852
GOLGB1	10.5530589675628	10.1663861736303	9.39211705444866	7.97424114908166	1.13882131597764
LACAT8	1.77964629348063	1.49324571447701	0.170848680025454	-0.647398862881793	1.13876487946776
TTC3	11.1216432511333	10.5186041312526	9.59785810754783	8.51784189954829	1.13587765552891
LACC1	7.06450291633429	6.53350596135505	5.12432183833715	4.66762792378965	1.13530980304645
KIRREL3	6.07930221898061	5.62411142327243	4.11533619497555	3.74633077621433	1.13452430573971
ALX4	3.95707478223229	4.35652772366706	2.63548432446536	1.92384890283835	1.13381777885151
DNAJC21	8.34922416563621	8.22962791889119	7.91905074223453	5.92945486947706	1.13285707615288
PRRX2	7.29903889258743	6.73958166666546	5.20263156747419	5.00510562792878	1.13209559064452
TBX3	10.675330150279	10.1514262475346	8.58209767252231	8.40384137511721	1.13153211514112
KLF12	7.84340704721642	7.76993214913908	7.20647089471861	5.41833713037976	1.13052201811109
SP100	9.72969436032241	9.09208089020625	8.06776925044469	7.16437214875585	1.13029589443899
FAM131B	4.04464017372464	3.54245941316182	2.148535723496	1.65388954290517	1.1298038337342
DDAH1	10.2422733481616	9.50458509778139	8.61838361639817	7.6279010547221	1.12932487473872
IFIH1	8.12286594357236	7.83751216523301	7.57207510986365	5.63171706292781	1.12884890784345
FAM20C	9.22662581113531	8.01415126518956	7.07176102839568	6.69888772536859	1.12768378488795
GOLGA4	10.1926835246489	10.0158238454671	9.0654322718566	7.73813610594421	1.12470731221209
HLTF	8.26399431106365	8.19507159210851	7.98879564229789	5.91227468529109	1.12460069272225
RAB23	8.50000250603491	7.79147061188644	6.4916421524474	6.08734304150156	1.12225654441974
CRLF1	5.32186119310456	4.75932393613092	3.23012056907054	3.05405674429519	1.12220622085589
CEP162	6.67324563910422	6.27607167376886	5.35108055776058	4.14845012740733	1.12209484143859
FRMPD4	1.97142990927428	1.64193349640708	0.0669543831311544	-0.278501577716791	1.12122539043934
LAMC1	12.6700168654911	12.3866033833123	11.7326391558764	10.1629716192435	1.12102407228084
CD109	11.7834881691892	11.0570454564897	10.5029497973593	9.1329652430067	1.12096437890664
CBLN3	5.26031163603929	4.06782105304265	3.43028079400438	2.60315194411247	1.12054300886548
DKK3	12.0367432785691	11.4205694428585	9.87608875812991	9.81536544120539	1.11610951682174
ITGA5	10.8101835968528	9.99027977117024	8.92327078781043	8.29687194808366	1.11609182001334
PRKCA	9.78662981417231	8.73401954173423	7.58532047857244	7.39059207725036	1.11269095940559
ZC3H13	8.58587594150002	8.45935039928399	8.20491849814863	6.21652689353558	1.11144224025649
PRICKLE2-AS3	4.3356814513422	3.93871897365435	2.44612311070379	2.06389617413345	1.10972664231073
NKTR	9.26985860182043	9.08309898302184	8.43739119442554	6.83231429714968	1.10787880930936
GLIS1	5.44971185720528	4.8296993999424	3.51275053108214	3.08197391094176	1.10743264704106
GPRASP1	6.93833037637379	6.12236700390029	5.07890816714384	4.44026518880627	1.10640990644141
PCSK1	5.29811389571388	4.45730452787431	3.22656907386883	2.91727174740829	1.1048658755674
SFTPD	2.82654561048644	2.32740426502711	0.836032356134914	0.576797222199446	1.10410865078251
MIRLET7A2	2.34982647992812	1.97421811714998	0.832016624184342	-0.0716648879377336	1.10360585662868
IFT80	8.01507610523833	7.80148383065494	7.19227169442272	5.57892172639973	1.10194134633978
TNFSF13B	3.27973040857946	2.4268779257037	1.18096643527923	0.925263418699045	1.10106796573121
C1RL	8.65538827331899	7.76518003798666	7.5730121701109	6.00980366155549	1.10019021925929
TRIP11	8.91427118784242	8.62711586137025	7.76366360857635	6.46685941285766	1.09886832762728
THRB	8.57261111331809	7.63007607243816	6.68472307717954	6.0746330644121	1.09459630814431
RASSF8-AS1	5.25579146256124	4.16070169483865	3.31158830516191	2.73967927872239	1.09458311045921
ECM2	5.40529597515212	5.643176950001	4.20786081001512	3.29691589806301	1.09280216494587
FLJ44635	2.13467805461914	1.81916656593764	0.711956675754276	-0.257369207594428	1.09251548249291
TRIM22	9.95065355518783	8.82627812840685	8.02016967902265	7.42740274061069	1.09223847349421
PRKAA2	6.28880052550209	5.38441774194488	4.65801780089364	3.71554274463509	1.09163775980341
TNFSF18	3.3767907710114	2.91212546926149	1.86666145212591	0.940448552447623	1.09050993497371
ZMIZ1-AS1	3.91686270187878	3.10866204051991	1.94631723749763	1.53259678434218	1.08885082571579
OR1J1	2.21305076122145	1.92937340697964	0.682035382232001	-0.114912819106212	1.08834660996645
ANKRD12	8.9140293480814	8.43222621401195	7.40300905857965	6.48080728998331	1.08603506816446
LOC730101	6.03006602305357	4.6715365726628	3.94197409980061	3.56893538031305	1.08589605340422
TCAF1	8.84319420080676	8.20045408445243	7.83763161748971	6.2928158111844	1.08343130438943
AKT3	9.44032771082314	9.0841302703519	8.39016908868513	6.98957871051049	1.08267655129592
AR	8.48350342845942	8.12896807712362	8.06857868195722	6.09521117245545	1.08150324065574
DPYSL3	10.0939913446688	9.6642214603123	9.15580005043529	7.6195376169439	1.07962774922026
ZNF37BP	7.43997093322742	7.06763733117362	6.01819752941449	5.0561358572584	1.07686916299596
PABPC4L	4.74690373471178	4.18406630789754	3.05308055833887	2.36777711959289	1.07601666487336
KIAA1586	6.53430355413332	6.38811905422616	5.68966016688041	4.19189945929557	1.07145390967951
PKIG	9.59944059568874	8.63121588154412	7.46719622614808	7.32305539787389	1.07054724731906
SEC63	9.86048551987029	9.6091939217286	9.00557370609816	7.47459086273513	1.07048707926283
LINC00260	4.72262972675911	4.0996673265613	3.72923358645565	2.20807593554089	1.06954657674361
CHRD	3.54631612364378	2.29651833223556	1.65064714547464	1.04965447394818	1.06934115422699
LOC90246	4.41027394528549	4.76896306347661	4.72085026150784	2.51966834309101	1.06873556495472
GUCY1B3	5.34525679339251	4.95988144655967	3.21821966546638	3.44057123573394	1.06816656286667
OSBPL8	10.6459999207716	10.2177673426727	9.36707050927968	8.22864507716839	1.06610478590535
C10orf107	3.45934614348645	2.3815938588687	1.4616234445446	1.06379378936358	1.06584583278457
PCDHGB4	6.29347127004925	5.61175407641164	4.63016263648614	3.8748452716546	1.0658315976774
LEPR	7.99824059700597	7.25233962831886	6.68804967500113	5.47467443267942	1.0642740432962
ZNF37A	7.8675301739162	7.8097982293179	6.68218154709554	5.62852710688552	1.06306043453415
ZNF605	7.56584830502371	7.19046680481167	6.34616612544107	5.16949876066641	1.06272952770221
C4orf22	2.23938754430588	0.764886800472166	0.498766315371759	-0.300881325377218	1.06077796909019
LOC401463	1.79262324456232	0.597655601520554	-0.222542865473241	-0.602733611601945	1.06006215930197
ATP11C	8.24801411292892	8.24978156016807	8.20129361640009	6.11584998385679	1.05882796838266
TMEM263	9.41510757266748	8.97948901361977	8.16147575905189	7.01165330539815	1.05678614211825
ANKDD1A	6.33360027041538	5.71549098931574	4.41691815699056	4.10567852436122	1.05648877561242
LOC100506188	1.65185924903849	0.0443700823002	-0.398947743273434	-0.733410390126799	1.05643584804128
ZNF221	5.68597045791447	4.59285072044636	3.78429856915827	3.26177884966726	1.05619235346492
PLSCR4	8.16817955335414	7.36285229775328	6.35093663040757	5.79461705674935	1.05583889679737
LRRC49	6.07810696897758	5.63830366696264	4.53281010383645	3.75245869542598	1.0558363522797
PCED1B-AS1	3.33744340933085	3.20370762346264	3.00296659931674	1.08831149072873	1.05551947424545
GAP43	1.24478614519097	-0.27372148741549	-0.728036327386295	-1.18663150120778	1.05513829703194
PCDH10	3.62553954052412	2.41996974547312	1.60075120348291	1.25261887380672	1.05431423317002
EPB41L2	9.04778377071448	9.00542669105849	8.95644259349676	6.89653018107845	1.05400476035569
PARP9	9.50498251368694	9.05812274919662	8.78212544740679	7.09795341861848	1.05162052683723
DZIP3	7.06998632684665	6.43630047357121	6.13815606418216	4.59448084266946	1.05127365737897
MEIS1-AS2	5.25118882132838	5.00275611068285	4.02838581428054	2.94581566472585	1.04976469579215
APP	13.2790229033862	12.4585857360601	11.8740990349076	10.7825233959715	1.04967395967662
SEMA3B	6.11145650679648	6.36370267482494	6.45133972085744	4.23097831699351	1.04887023160254
LOC101927056	4.55868264159381	4.53300104747283	4.10174570251335	2.34309316049805	1.0485237300145
CMTM1	4.00516386397885	3.71624878465908	2.83314395079368	1.67746572752798	1.04671644806388
NT5E	11.3720461435953	10.6614943561519	9.52748380225979	9.08158873847816	1.04619920439691
SATB2	7.32995384723865	6.76804612244257	6.03133750048844	4.91501383193681	1.04310141649097
LOC100506801	4.1758492875809	4.06703518304673	3.88549766132687	1.97090098048649	1.04284692590334
EHBP1	9.72972211652493	9.44697791072654	8.70741441204152	7.40071931702489	1.04046831766851
APOBEC4	3.83549738337266	2.99954539529447	2.58606438169095	1.33988591046787	1.03948593513343
MEIS1	9.19561658834944	8.6141917134035	7.43212661346256	6.94183708429633	1.03930688273591
PCDHGB2	5.50193726536339	4.45550720209448	3.67135762875978	3.10689866195158	1.03820747236969
ZNF233	5.08822078461372	4.88888633786672	4.89155203469109	2.89124082353115	1.03670043152266
ADAMTS3	5.53427934779531	4.78536869732599	3.59733390540519	3.31427205350018	1.03669077719281
KCNQ1OT1	10.0145876704537	9.6575010443004	9.00917985804649	7.66149475459572	1.03666205541462
PCDHB14	4.05678837537645	2.65345606107351	2.11724096886273	1.66844542123656	1.03660334033589
PRKCA-AS1	4.40858282764434	3.7624801942309	2.74558049134421	2.08275802931378	1.03631444508853
SACS-AS1	2.74410557203882	1.8795990475299	0.885665157337938	0.431117558624431	1.03455717488937
CRISPLD2	8.27092996721147	8.48585676572072	7.10670792270878	6.2789046443099	1.03391323176453
TAX1BP1	9.54923558163628	9.53331576046773	9.45326365499893	7.44765238186046	1.03299696048206
DIRC1	1.91943068749783	0.571632527154264	0.54346627155064	-0.602556032621244	1.03130718851357
RSPO1	1.84440662863776	0.968053583499027	-0.0647017403255479	-0.428620665852643	1.029929690469
IGF1	2.39694110332501	1.66496947010968	0.665179401247337	0.0835537436296837	1.02977693490573
CTSL	10.6711964163392	9.84042946134952	9.50712208842716	8.19456514613981	1.02963238175122
PCDHGB7	7.34653622027512	6.56121893766279	5.26099945820747	5.26635831484466	1.02715587843207
KIZ	7.41605740922353	7.29626144021059	6.91981835334309	5.2009789567569	1.02686836951521
ITGB1	13.3124407679359	12.8267721543156	12.0989621926866	10.955409461893	1.02483410639049
SPATA1	4.14129997428623	3.82676832510514	2.34396049115163	2.11691523963367	1.02475034042576
AHI1	8.04714557437864	7.87501616762139	7.348850153767	5.79934227139221	1.02290893172359
KLHL5	9.69429439021805	9.42052515414606	9.07851117361278	7.41711081944621	1.0218690912429
CD163L1	3.84313560179707	2.63492943615078	1.86798791257826	1.55329917727717	1.01904668283672
SEPT7	9.54224313156773	9.3465385412488	9.08699858905338	7.32160063511149	1.0190340779184
CEP57L1	6.21081702383114	6.20981591566009	6.21336897015357	4.17398071965908	1.01867772342257
P4HA1	10.2081734934232	9.21172116713627	8.97399103673573	7.73227458080292	1.01789556496562
TMF1	9.04661464187608	8.89174645629364	8.43331872144774	6.8250269500714	1.01667988409372
LOC153684	5.41371088535289	4.78100316276743	4.11560130439946	3.03577158633648	1.01630982663967
RASSF4	5.03493594036933	4.10640564231476	3.26284762378903	2.71094368424686	1.01517271470585
SPATA13	9.16399821791222	8.81815879778074	8.69042281947756	6.90037962335964	1.01514759969869
PLAC9	4.17692948876435	3.80039666620877	2.69303497191112	1.96518412035681	1.01487106532634
ZBTB38	10.708465484159	10.0259514315158	8.71818808546688	8.63869814010916	1.01456073128129
NIPSNAP3B	5.16169319729063	4.40478644633471	3.13529557227242	3.08733160035955	1.01372933979182
ITGB3	8.00069748423	7.99695230085137	6.28952310898379	6.20263729813909	1.01257024941602
ASAP1-IT2	5.2961544481292	5.07322744059436	4.13063557543982	3.08502328782587	1.00961923246252
MLLT3	7.51978658801059	6.62552998195608	6.08954050352679	5.11489312545886	1.00615013999928
DPYD-AS1	1.57415798333781	0.718596278643529	-0.268362272527891	-0.660054192285691	1.00609631879219
RSF1	8.42226590429062	8.2692339501087	8.19051032856571	6.29122764381013	1.00600010629846
ZNF441	5.45332761036278	4.72052880460946	3.67207329821678	3.23343494194401	1.00585350102983
XXYLT1-AS2	3.46672045399242	3.08162600795859	1.70009306373016	1.42917705820013	1.00554584876931
ZC3H12B	4.71529932679205	4.14796189723606	2.91977320764356	2.58712197933191	1.0054124432302
MIAT	6.4298475905379	6.13377309420206	5.08246476927167	4.23698607504966	1.00538660113948
SYTL2	8.24048504980846	6.95714784562066	6.83835539056932	5.79021879002116	1.00379081927838
OR1Q1	1.85048556642892	1.1886380196811	0.37691311164103	-0.466339861175485	1.00357953950103
ARID4A	7.31246019275722	7.30331813643029	6.90835814759469	5.2048432258951	1.00278714717545
RBM43	6.99945153065864	6.13990994611576	5.63293581902616	4.60322885975912	1.00111471049764
SYT1	4.17640667629028	3.87018758705767	2.7237416894362	2.02885176816213	1.00015522023987
ZNF594	5.95613264444686	5.5237859761788	4.15355161220051	3.93181545210503	0.999798371382451
CFD	4.53370535427426	3.4881890263032	2.7173900029108	2.25129385745343	0.99761358995978
FER1L6	4.44366900123956	3.16425266131489	2.63409554059194	2.12211599403225	0.997091984542357
ZNF84	7.6485473493867	7.12188974941578	6.25144144840141	5.37982702641066	0.997018033366861
FAM171B	7.17990805756905	6.70328926699388	6.47270949455604	4.88274787859341	0.995814410650043
MBD5	8.1064623803007	7.10018703580156	6.18494950844359	5.90821188972559	0.994658869283587
STARD13-AS	6.10323653300002	5.51034474829068	4.63936633292809	3.83505662407365	0.993780011589558
BAALC	4.55020773126476	3.87253579259716	2.55897628153959	2.55824475235947	0.993518936022992
TTLL7	6.14652176892909	5.28470135385924	4.52312869305558	3.83924078839474	0.993257975045538
RHOQ	9.63908637689677	9.10538583151584	7.7322139637718	7.66069246986122	0.992173386020816
DNAJC1	7.16102394820847	6.81303356551187	6.31710348266792	4.90617358116974	0.991229626534585
TBC1D8B	7.28827244024685	6.93372106172642	6.10957337923851	5.06274695880306	0.989259440013507
SECTM1	8.31524985608084	7.25805197938355	6.48423343664993	6.06357373262514	0.989227891224051
HPSE2	4.10287361826841	4.48014501482568	2.8793076489282	2.39070600244053	0.989028671650396
ZNF280D	8.03376310837941	7.61324837259002	6.64285742056521	5.83251176538271	0.988530065945884
RPGRIP1L	6.84348231363619	6.70020739305265	5.53433140031464	4.76860398393564	0.988105128369848
CAP2	7.26750429435713	6.69860771824486	5.67459906406789	5.07641146483703	0.987413328974703
PSD3	9.99219430063416	9.54026749270847	9.24310473491847	7.71608442701171	0.987158791538434
ETAA1	6.58241593804576	6.67550320159046	6.58125498165029	4.64313529240321	0.985950724940186
PEAR1	5.76460793374605	6.13058225973435	5.25398271280076	3.88083389082189	0.985672872743674
LINC00506	2.02914634170799	1.17670099392212	0.0874181279224939	-0.06302360697352	0.984049185134357
MSC-AS1	6.68253111688596	5.96279654237228	4.67714030319897	4.71556061658694	0.983978686371175
GNA14-AS1	1.42445266182877	0.699128854498027	-0.335815794519632	-0.738712460436934	0.983393224459498
GEM	7.42277283635146	7.09407221660618	6.03261738669332	5.28285392936896	0.982733114075364
LOC101927770	6.43549546483181	6.1475961639877	5.86639176173141	4.24116555417827	0.982206809548532
APLP2	12.4831826644149	11.6888923310522	11.3406582150623	10.1268600304945	0.979924892808612
CLDN18	4.95367115417588	4.62706209793184	3.22228666597806	3.00952896890725	0.979758806778046
IFI16	10.1862414421504	9.93273264834219	9.53102520291005	8.0055628928812	0.976870912716674
KCNRG	4.3784193124949	4.01974813649438	3.14231059746663	2.19550408990476	0.975360368276451
CEP63	6.74588709883808	6.5808756410986	5.9061558254158	4.60062408103569	0.975345537689512
STX2	8.30439142265141	7.69854324070519	6.66088879142311	6.15414394586655	0.975124069300615
ANKMY2	7.21202918667921	7.15738679868595	7.09385038483665	5.20781469550087	0.974501010315472
FRAS1	8.96702636898322	8.63760241192533	8.32779815297855	6.76992383955211	0.972778095861294
MURC	3.43861920339919	2.40679743540821	1.71433668529194	1.1879913303876	0.972332326189778
LRIG1	8.95364434036589	8.06705294697502	7.00034803285323	6.89978352724059	0.97169291682596
MIR125B1	2.07988015697913	1.70199747891044	0.501586340865785	0.0270569105682975	0.971231218497476
EIF4G3	9.98153608679548	9.65385007567833	9.04755631491699	7.78002210070179	0.97090278244336
COLEC10	2.91498813120172	1.93446267455622	1.67554273210479	0.553855971970692	0.970562368488439
SH3KBP1	9.04398800930351	8.58456952735324	8.11881698729796	6.79545265565151	0.970054799207629
PLEKHG4B	3.4705554391314	3.08569780362448	1.95883571407423	1.38479597648159	0.969373134107256
HIF1A-AS2	2.02918704947094	2.35339246081091	2.06767213472783	0.233838323647326	0.968975386237621
DOK1	6.4961599700479	5.57170853871678	4.52276615352964	4.45732253337593	0.968339251024586
NOX5	1.92752862696075	1.42554124193276	0.508514458499861	-0.25054107431415	0.967640408540974
HAS2	7.91812583985157	7.55943294084805	6.5070726934815	5.80840381693063	0.967486514711327
FABP3	6.17477656967422	5.3917567328881	4.41449294105824	4.03546109453477	0.967239919317765
MBNL1-AS1	5.1339373053159	4.19106711953287	3.53958806379949	2.86497909662826	0.966831453213351
DYNC2H1	9.52392476909234	9.10994725098489	8.10193774566759	7.39591869222746	0.964981619441845
RUNX1	10.7771624861887	10.4853890059799	9.52666010144734	8.65821679573326	0.963964556342705
WDR60	7.08347832259344	6.55654189717384	5.95657476051189	4.83858337745889	0.963862616527592
TIMP1	10.5553015729835	10.1184903719047	8.99803358108315	8.47888460279109	0.963528291314411
DLG4	7.38868642106751	6.89890402123106	5.54839623290762	5.48106762558492	0.961952386088255
FERMT2	9.12751371553364	8.64563354551568	7.78735928355938	6.94775134700205	0.961941029852292
MEGF10	2.50462239947988	2.13498619284215	0.868927110529104	0.52915935549377	0.957932313219709
LINC01260	2.55933037997738	1.58275200921747	1.12541824300572	0.259539946493895	0.957802821120544
POLK	8.13595605836803	8.00288207529707	7.89228335585289	6.1058824779077	0.957442402922405
VCAM1	1.91240387060249	0.993843199046798	0.22922710519978	-0.280061796731605	0.955274407706526
USO1	9.82882343487024	9.42125592133028	9.0385841945243	7.63542886992997	0.95332880938025
FRMD6	11.6568090641583	11.2150553194949	10.3910660802321	9.49689667301998	0.952760880255684
DNM1	8.69152316552925	8.13883130069031	7.65327176738893	6.45752809932627	0.951600391184391
CXorf23	6.87367505010301	6.67670910462433	6.33727290196198	4.78290948501157	0.949366589857759
IGIP	6.98617875415842	6.58769266174518	5.68311784560248	4.86462373163365	0.949337899159656
PGRMC1	10.8146927575996	9.74872127077109	8.97596231894133	8.69628107348349	0.948151766409247
FRMD6-AS1	5.1932771921028	4.95850705944601	4.45725865626666	3.07568227273797	0.94807177055406
ANKRD26	7.01176088975924	6.78924843857085	5.95639022570371	4.92219555506835	0.947747338285658
GIMAP2	2.8939369810487	1.85060343595481	1.1391331937019	0.730491169008854	0.947637795633482
ITGAV	10.7977106086127	10.5787855394644	10.3827170225925	8.72171322041522	0.947628931881944
UGGT2	8.44943421035392	8.05962806055247	7.5795176182714	6.27301406726758	0.94758269108865
ANKRD29	5.79080252647673	5.06057305280501	4.95276964895448	3.52578327812544	0.947335637120564
ZNF112	5.97746601966266	5.769767874293	5.06875509546186	3.87955111081115	0.946426853762559
LINC01358	1.31744687383439	0.180927242127789	-0.49947020246287	-0.822407632733112	0.946297697268127
FST	9.85652039015261	9.77597080496101	8.86156348709483	7.83982232151711	0.943939673081232
FOXF2	7.16988190960079	7.00236362798522	5.96418760703228	5.1545350153527	0.943892719073321
RAPGEF4-AS1	1.85931028065973	1.32633491056385	0.331554662931658	-0.227172404632995	0.943692156025713
SCPEP1	8.75688315695577	7.90994398608119	7.75861878292067	6.47510931717957	0.94204458353259
VPS13C	10.5272331186943	10.4742546463075	10.1329691743755	8.52756351468921	0.941644783031892
LOC648987	5.0090522511443	4.77121125519625	3.60779380034885	3.03390136043827	0.940853026229836
GORAB	6.16757124581615	5.95822079686123	5.35029862476281	4.07749605571603	0.94016389293435
TAS2R31	4.14543813104565	4.11576024680809	2.99151557426544	2.20940944159183	0.939433100744904
