Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change	score
DCXR	-3.06596239693942	1.65070629662545e-09	DOWN	-2.20599974148435	1.10236944462147e-05	DOWN	-1.08024473280238	0.0419007807567369	DOWN	-0.905472931334658
TLE2	-2.36349454819045	0.000190902406251264	DOWN	-2.15799861322547	0.000525713466183911	DOWN	-0.729248143079062	0.283606396769593	NOT	-0.904998262032328
ZNHIT1	-1.31948101919124	0.00119705384691683	DOWN	-1.14272397896765	0.00598550626836087	DOWN	-0.20862219510434	0.690674643844332	NOT	-0.902236628982558
CLPB	-1.60352034546907	0.00119387711891828	DOWN	-1.13475343610361	0.0263156996955233	DOWN	-0.353462578114154	0.557303925412473	NOT	-0.896595189240764
POLR2G	-1.96297305608341	3.43517942922963e-05	DOWN	-1.25935947557891	0.00969924165603504	DOWN	-0.539151430297831	0.322930295688101	NOT	-0.884670195487751
ALG3	-1.64478434690083	0.000110420466022629	DOWN	-1.12153873568665	0.00990978970988559	DOWN	-0.380483870042876	0.448040308890208	NOT	-0.883816606815078
ATG4D	-3.09217032885423	1.23966061126614e-06	DOWN	-2.29340084834053	0.000252266888625485	DOWN	-1.10477344182118	0.0972088839394266	NOT	-0.882623445211859
GOT2	-2.77801990686	2.36055506615305e-10	DOWN	-2.05136567150827	4.29805662190409e-06	DOWN	-0.948173554091221	0.0491035442387979	NOT	-0.881672798677561
PAFAH1B3	-3.03019061932595	5.51328579345587e-12	DOWN	-2.32962002886803	1.81076457232514e-08	DOWN	-1.07576602631703	0.0105630659089182	DOWN	-0.878658566691884
RBM22	-1.54185303783597	0.000176058632848527	DOWN	-1.2442437771499	0.00295580955921777	DOWN	-0.332343111602454	0.504663320276013	NOT	-0.877166814631062
SPNS2	-6.49822849621121	6.08518572855742e-17	DOWN	-4.42636198961759	2.75308191712277e-15	DOWN	-2.811813793244	6.44935034710316e-08	DOWN	-0.874600909723206
SCARNA12	-2.81383648981156	2.61880174510212e-09	DOWN	-2.18737589903214	3.69307748430375e-06	DOWN	-0.970849589576513	0.0557021829486648	NOT	-0.87213731065853
TUT1	-1.60266677512	0.000947810496970269	DOWN	-1.36547498735081	0.00548274729873687	DOWN	-0.365603658501844	0.532015056536827	NOT	-0.871459458116312
IVL	-8.19253126053825	2.15867735954746e-10	DOWN	-5.33386779432275	3.0384017886056e-06	DOWN	-3.66272380582068	0.00157955899369971	DOWN	-0.867083648896886
LSM4	-2.37548697009086	3.56618783792948e-08	DOWN	-1.72022356085921	7.96492703916686e-05	DOWN	-0.757721377510289	0.110298896261316	NOT	-0.860044215070287
MFSD3	-2.20723830272552	6.64269702903886e-06	DOWN	-1.86114837031251	5.67781205841847e-05	DOWN	-0.674580290225271	0.159033126899614	NOT	-0.858077722274974
ATP5G1	-1.58911813534329	0.00206548750736895	DOWN	-1.45651743391779	0.00514013049461527	DOWN	-0.366862417766612	0.554637076279931	NOT	-0.855393299810062
MPND	-1.49523412891541	0.00387797327768109	DOWN	-1.32763529325401	0.00947477366305151	DOWN	-0.324808448871011	0.584148739128419	NOT	-0.845617231173392
LPAR2	-2.07149849842317	0.00150678245472175	DOWN	-1.46617887415637	0.0241063398708981	DOWN	-0.613202129709722	0.394379533749429	NOT	-0.845094239003725
BICD2	-2.01264339885613	9.82853586234492e-05	DOWN	-1.08119532635663	0.0496822781881096	DOWN	-0.584282030416985	0.335812605278729	NOT	-0.844079338022159
AXIN1	-2.25842146304672	2.3692579452908e-07	DOWN	-1.29924379395988	0.00383186320081266	DOWN	-0.710073919215237	0.14247488281347	NOT	-0.838273624616243
TOMM40	-2.72836584419494	3.22476688195967e-07	DOWN	-1.40493759684583	0.0118013199288504	DOWN	-0.94609083525291	0.108341519984628	NOT	-0.836184173689125
RPL18A	-1.64460366571146	1.80596006158182e-06	DOWN	-1.50178291800641	1.67957879050208e-05	DOWN	-0.406123351153506	0.3204907461056	NOT	-0.832356963404449
PTP4A3	-2.90598309337465	7.85514084054984e-06	DOWN	-2.90167046164677	5.6017480443985e-06	DOWN	-1.0388327708582	0.117199918197679	NOT	-0.828317551658253
H1FX	-2.56156788142889	1.84439325158266e-06	DOWN	-1.94120360207171	0.000394857058151095	DOWN	-0.868258672436384	0.148916872169848	NOT	-0.825050536556123
ATP5G3	-1.13847410816433	0.00579559551075041	DOWN	-1.02720696238253	0.0145571060253425	DOWN	-0.158899747325018	0.771598530568469	NOT	-0.820674613514298
ACOT7	-2.84128386416095	4.89284673060918e-07	DOWN	-2.05999583386273	0.000343964387872767	DOWN	-1.01114834195763	0.104318680394254	NOT	-0.818987180245693
TMEM54	-2.75214000306609	5.3355693167532e-07	DOWN	-2.06516333393997	0.000152149246879565	DOWN	-0.969177755875946	0.0970983564125977	NOT	-0.813784491314195
RALY	-1.49072037298598	2.80806892831934e-05	DOWN	-1.06788066110427	0.00349767105217359	DOWN	-0.343774343059733	0.41931424988393	NOT	-0.803171686866514
THAP3	-1.55579512378232	0.00142419977508946	DOWN	-1.41473432559854	0.00362695490617353	DOWN	-0.378182334070834	0.503747851733503	NOT	-0.799430455640653
MINK1	-1.95308732688573	1.18685576134849e-07	DOWN	-1.46889701614571	9.53675164632912e-05	DOWN	-0.582405663157754	0.164318457124843	NOT	-0.788276000570225
KLC3	-4.12376774952872	1.47216729904217e-12	DOWN	-2.33515564687192	1.83630994701171e-05	DOWN	-1.6711047984581	0.00266436782540211	DOWN	-0.781558152612518
ZDHHC18	-1.46067977249218	0.000326423033253211	DOWN	-1.31948864359061	0.00131467428193592	DOWN	-0.340742899287537	0.484284815245444	NOT	-0.779193973917112
RPLP0	-1.50609764336585	6.57921683342486e-05	DOWN	-1.24022411021517	0.00134981068702191	DOWN	-0.368442094282387	0.418960143040935	NOT	-0.769213454801077
EPS8L1	-4.9471537415087	1.0632210912492e-10	DOWN	-3.18946845472703	4.85609388931091e-06	DOWN	-2.09166704499624	0.00312442879620251	DOWN	-0.763819651516227
PPP1R14B	-2.21183213458923	3.56083111184286e-06	DOWN	-1.44615717488769	0.00315457778564045	DOWN	-0.725255186625503	0.17500870917934	NOT	-0.761321761338219
NDUFS8	-1.64214852948651	5.10410697635426e-05	DOWN	-1.28810072717369	0.00177184078939998	DOWN	-0.440950561822928	0.350145761458506	NOT	-0.760247405840651
FAU	-1.82800702225329	2.3376816245848e-10	DOWN	-1.29321959214932	9.65509622535896e-06	DOWN	-0.535574772120168	0.0937417729784404	NOT	-0.756857478012952
SDC1	-2.76654033228542	3.30170074578047e-07	DOWN	-2.42368737593464	1.03048020452596e-05	DOWN	-1.00599957872001	0.0954318584692348	NOT	-0.754541174845391
MRPL45	-1.88623060486239	4.24412967699091e-09	DOWN	-1.24695154898955	0.000109395128267772	DOWN	-0.566621028518534	0.104174243226302	NOT	-0.752988547825327
HN1L	-2.42975437509401	1.48575329887725e-06	DOWN	-1.69868528174281	0.00107714284724759	DOWN	-0.839610973464797	0.138338468097839	NOT	-0.750532428164414
SCN2B	-3.72503141885659	0.0142867838474313	DOWN	-2.9971906186145	0.0385160150495792	DOWN	-1.49464539178967	0.286763825151453	NOT	-0.735740635277258
HSF1	-2.17942255373839	6.50983050052696e-12	DOWN	-1.35701230972387	2.02584712576107e-05	DOWN	-0.722172637372724	0.032226093636682	NOT	-0.73507727899294
PRKD2	-1.71939386403477	4.36317116506205e-06	DOWN	-1.37271358987844	0.000302898752527135	DOWN	-0.493551219720833	0.250110880410918	NOT	-0.7322914245931
LINC00116	-1.45441623264567	0.0160261581314329	DOWN	-1.4024410331006	0.0183640582582042	DOWN	-0.361619362498261	0.594595010723964	NOT	-0.731177507649144
HIST1H2AH	-3.4771432204153	1.22220077747497e-06	DOWN	-1.89959599235306	0.0101283594003142	DOWN	-1.37312749351209	0.0751530734011015	NOT	-0.730888233391113
NSUN5	-3.52876328779764	2.23328449354738e-09	DOWN	-2.02306567509204	0.000666967273536552	DOWN	-1.40004950496454	0.0234730771295517	DOWN	-0.728664277868561
FKBP4	-3.54353251018826	2.62712785577227e-11	DOWN	-2.20733688208847	5.19109563754639e-05	DOWN	-1.40963456903353	0.0136044786062341	DOWN	-0.724263372121192
BCR	-2.40109078620167	1.95184154343452e-10	DOWN	-1.55540990865315	5.16679553921681e-05	DOWN	-0.83936445532963	0.04009015317018	NOT	-0.722361875542415
MAP3K11	-3.17599317572129	1.96778915074855e-10	DOWN	-2.38875092362654	1.9431194102771e-06	DOWN	-1.2269197552662	0.0209438567945828	DOWN	-0.722153665188883
ZNF768	-2.2921579441017	2.00462230063892e-06	DOWN	-1.52111977079139	0.00202400434694345	DOWN	-0.786176218033294	0.140247940468927	NOT	-0.719805508035109
IMP4	-2.55762764492923	4.35117390212374e-07	DOWN	-1.55481491497207	0.00260221813700302	DOWN	-0.920940201401307	0.09336347480864	NOT	-0.715747242126619
SNORD23	-3.08870531870485	0.0112823509988497	DOWN	-2.80250461185959	0.0161622402973223	DOWN	-1.18658689735876	0.311165703069399	NOT	-0.715531523987329
HIST2H2AB	-2.9279844602487	2.73774030551936e-05	DOWN	-1.83090398968463	0.0104129982439194	DOWN	-1.10772836319262	0.145605785757716	NOT	-0.712527733863449
VPS33B	-1.41597737308448	3.09877532934455e-05	DOWN	-1.07671611873843	0.00150526299633949	DOWN	-0.352376814720857	0.360963870736102	NOT	-0.711223743642767
SNRPD2	-1.36035510605174	0.00305883098306331	DOWN	-1.11154749895363	0.0184231732241562	DOWN	-0.325541076452214	0.561538017494319	NOT	-0.709272953147313
FXR2	-1.60235553590885	0.000179863564478944	DOWN	-1.17079233716498	0.0080267251748782	DOWN	-0.447283305474915	0.3754608471488	NOT	-0.707788924959024
STRA13	-1.91100900603328	0.000150305200094233	DOWN	-1.43258416162898	0.0049905895974668	DOWN	-0.602806073789772	0.287889353445783	NOT	-0.705396858453739
RPL18	-1.72068703361389	7.42438769440443e-07	DOWN	-1.48532661802017	2.57957838744058e-05	DOWN	-0.512925713601248	0.19901033110388	NOT	-0.694835606411392
SEC14L2	-2.36139062499988	1.02834160047479e-05	DOWN	-1.72522675647211	0.00154702362117609	DOWN	-0.836124581204335	0.159476366129256	NOT	-0.689141462591206
RDH13	-3.01786208381331	5.13009655744442e-06	DOWN	-1.64162757618169	0.0141449878830568	DOWN	-1.16835904346254	0.0946914433424517	NOT	-0.681143996888224
GTF3C5	-3.07834722157013	1.98973616774833e-13	DOWN	-1.81365795262168	1.56208574454961e-05	DOWN	-1.19962543855014	0.00583684944871133	DOWN	-0.679096344469859
PHB2	-1.36461941878417	8.88203498468807e-05	DOWN	-1.13682892619726	0.00137490632699467	DOWN	-0.343758787401068	0.408647817896587	NOT	-0.677101843982031
HIST2H2AC	-2.5186776110203	4.53664243356563e-05	DOWN	-1.62266084249921	0.0118030440081588	DOWN	-0.921711963924562	0.187359872277644	NOT	-0.675253683171175
CLUH	-2.92939999515471	2.38365745400431e-11	DOWN	-1.84324967289271	3.86458216989765e-05	DOWN	-1.12721493922615	0.0166174203176313	DOWN	-0.674970116702401
PRSS3	-3.28467713494852	0.000847483576353916	DOWN	-2.43026640375625	0.015607610181175	DOWN	-1.30495208349471	0.232243501337453	NOT	-0.674772967959098
C16orf13	-1.59210449121663	6.14234696257031e-05	DOWN	-1.18515312032273	0.00253157919089455	DOWN	-0.459718628195633	0.289043307886483	NOT	-0.672667234825368
PRPF19	-1.73471619024211	1.10206390154807e-05	DOWN	-1.05341206126809	0.0104398806627559	DOWN	-0.531641840587175	0.239821918619917	NOT	-0.671432509067754
MRPL9	-1.88489127639139	4.94840949663033e-08	DOWN	-1.19392328047405	0.000340527402075904	DOWN	-0.611447593229319	0.0816934676524211	NOT	-0.661996089932749
DYSF	-3.43747112704148	0.000187780563391797	DOWN	-1.95050089394402	0.014702054881477	DOWN	-1.38960430424638	0.0874759630359137	NOT	-0.658262518548724
TMEM102	-3.4657732390015	5.03610791848936e-07	DOWN	-2.65020407634551	6.82591772248935e-05	DOWN	-1.40546904399497	0.0412891108877534	DOWN	-0.654835151011561
PTBP1	-1.98832208571902	2.58595514477427e-09	DOWN	-1.33165162947633	0.000103457232677955	DOWN	-0.667198301200429	0.0716637178615816	NOT	-0.653925483318159
HDGF	-1.55743828664927	0.000123573875153897	DOWN	-1.23247807403383	0.00317869680497324	DOWN	-0.453161985209874	0.344926206046769	NOT	-0.651114316229526
ABLIM1	-4.34608138766114	1.54835410371192e-07	DOWN	-2.47878313604683	0.00425684737715259	DOWN	-1.85016643798017	0.0403420213640936	DOWN	-0.645748511700793
TLE3	-2.04826669157581	9.56706579013645e-05	DOWN	-1.77152951297852	0.000912877389081274	DOWN	-0.701854609594126	0.242118447888574	NOT	-0.64455747238756
SDR42E1	-5.09786828505621	3.33880803893334e-05	DOWN	-2.7752701290455	0.026640429289939	DOWN	-2.23025647080788	0.0853089122142551	NOT	-0.637355343440444
TNS4	-7.46153794181985	6.45552209312902e-08	DOWN	-4.27599621112128	0.00303866289847012	DOWN	-3.41307813081105	0.0218798647848528	DOWN	-0.635381680197757
SRRM3	-4.26911111681804	4.59356752095366e-07	DOWN	-3.15931063341535	0.000103457232677955	DOWN	-1.817169828055	0.0308686831729315	DOWN	-0.634771460708043
PARD6A	-3.62776902475662	0.00126809061096295	DOWN	-2.1413557999802	0.0307023657909724	DOWN	-1.49726747804294	0.137562362640797	NOT	-0.633234068670733
FSCN1	-1.76114964859717	1.21219089954649e-05	DOWN	-1.21529209398674	0.00355066602699484	DOWN	-0.564389727018016	0.221646326326291	NOT	-0.632370194561135
NR2C2AP	-3.48774472467709	2.60086938218695e-06	DOWN	-2.29260118853925	0.00136792963719036	DOWN	-1.42943147788056	0.0545782230870817	NOT	-0.628881768915964
UBE2O	-1.66722735023078	0.000207407279485811	DOWN	-1.18938377167408	0.0103790307440596	DOWN	-0.521172473648352	0.315908050987092	NOT	-0.62488240293408
PSMD13	-1.39985548292079	2.89236072452204e-05	DOWN	-1.00057699019614	0.00357345624894879	DOWN	-0.388776294755518	0.317374964336631	NOT	-0.622302893409759
KCTD5	-2.11179304296556	0.000176262546049859	DOWN	-1.47378160164959	0.011218853249857	DOWN	-0.745515626740905	0.242792770135389	NOT	-0.620761789483751
AAMP	-1.98603192687445	1.55676603972345e-08	DOWN	-1.59504965279637	6.32837345972015e-06	DOWN	-0.683182197460558	0.0739098797963613	NOT	-0.619667531953334
H3F3B	-1.41311441241615	0.00025970620631759	DOWN	-1.00024344768055	0.0129784923906571	DOWN	-0.397279153765224	0.387905188738774	NOT	-0.618556104885705
DLX6-AS1	-4.13727933918936	0.00379037814356291	DOWN	-2.48815890352471	0.0402181257177969	DOWN	-1.75937684026347	0.139416255454487	NOT	-0.618525658662412
DGAT1	-1.19706055407945	0.00070092050063221	DOWN	-1.03561072763458	0.00321065463933185	DOWN	-0.291398124289061	0.473287019078255	NOT	-0.61426430550133
FBXL15	-2.29646444841398	1.0980751670866e-05	DOWN	-1.73387910313962	0.00048249456591477	DOWN	-0.844741115003803	0.101984606390491	NOT	-0.606982218406374
ARRB2	-1.69482699558355	0.00143297764678917	DOWN	-1.32750144564782	0.0144345841149011	DOWN	-0.544108252486508	0.374127606183491	NOT	-0.606610490610531
RCL1	-2.4133445612169	1.33604978321264e-05	DOWN	-1.4715831086484	0.00846579570494602	DOWN	-0.905630916497231	0.125853052227625	NOT	-0.602082728222437
NDUFAB1	-2.17190502389651	1.10449319855201e-05	DOWN	-1.21131912903407	0.0153637129726306	DOWN	-0.784971584971203	0.13708099881839	NOT	-0.601961853954105
TNK1	-4.11610913143534	9.70554973272276e-12	DOWN	-2.28398763517413	4.74505929484133e-05	DOWN	-1.75749281990534	0.00206360435177618	DOWN	-0.601123491624662
R3HDM4	-1.6520043047331	2.52737860395181e-09	DOWN	-1.26869356431152	3.89368214018315e-06	DOWN	-0.527669398508579	0.0742134135052273	NOT	-0.596665507715944
NSFL1C	-1.56300998083318	0.000183141247284498	DOWN	-1.16597853436245	0.00676143175957583	DOWN	-0.484606069641232	0.318240205679785	NOT	-0.59379784155072
AGPAT2	-2.30030843974862	1.28587512469982e-06	DOWN	-1.60207623959096	0.000933476917531923	DOWN	-0.854880602894927	0.0999616354591144	NOT	-0.590547233958767
RAE1	-2.49487781096618	9.98733789704002e-09	DOWN	-1.68210378034819	0.000129827453948454	DOWN	-0.952883683111146	0.0403691388372251	NOT	-0.589110444743885
RPL13	-1.47340856945558	3.72969833015235e-07	DOWN	-1.3649187731102	3.204817324582e-06	DOWN	-0.445624103396707	0.179540732167908	NOT	-0.58216036266217
DNTTIP1	-1.55246148823119	0.000914356464365036	DOWN	-1.05173449220329	0.0287869565461786	DOWN	-0.485308489840289	0.364923451060515	NOT	-0.581844508550609
ABLIM2	-6.75696573843736	1.3629570999577e-07	DOWN	-5.00133140565716	9.79646504922778e-07	DOWN	-3.09131971005217	0.000919966699680082	DOWN	-0.574326318333023
TSSC1	-2.08762795648745	9.10069783718698e-08	DOWN	-1.66881149491916	1.74340099326646e-05	DOWN	-0.75969895007212	0.0667890560365048	NOT	-0.568230056343211
CHERP	-1.65192685391009	2.90705228324447e-06	DOWN	-1.15938842159	0.00112123113951839	DOWN	-0.544140879715493	0.159476366129256	NOT	-0.563645094479101
GMEB2	-1.77453781119101	4.16234467132724e-06	DOWN	-1.28339935230714	0.000897883578575714	DOWN	-0.609745570927321	0.144165518884104	NOT	-0.555046669336368
GTF2H4	-1.52277151187637	0.000671606475697802	DOWN	-1.06118636272321	0.0201346459984565	DOWN	-0.484136418711469	0.340062052414713	NOT	-0.554498674453428
MRPS34	-2.1949791838729	1.27893019604434e-08	DOWN	-1.59632266241241	3.59969822103287e-05	DOWN	-0.820486057199554	0.0452248700378387	NOT	-0.554007069473795
HSF4	-1.50270383173586	0.0102319839681764	DOWN	-1.34821131750128	0.0191158805773121	DOWN	-0.474379581395015	0.456181975725628	NOT	-0.553944668945829
NT5C	-1.65382350088268	0.000118548499854683	DOWN	-1.28165696012468	0.00282288532696444	DOWN	-0.553057001168414	0.239942095042572	NOT	-0.547709498545846
FAM131A	-1.87920675418685	0.000331888430065856	DOWN	-1.24925936125163	0.0188435116777534	DOWN	-0.667294380801117	0.247482766542289	NOT	-0.544617992584616
CTU1	-2.67932128996712	4.39075906238939e-07	DOWN	-1.66311056408531	0.000447269187926065	DOWN	-1.0675844778567	0.025629077126378	DOWN	-0.544152334253726
MRPL41	-2.29437726762	2.1187279700449e-08	DOWN	-1.75602745244807	1.42690462757319e-05	DOWN	-0.876552539154465	0.0396732061760574	NOT	-0.541272189311074
MRPS18B	-2.28146579058406	3.76424328483545e-09	DOWN	-1.6592975296099	2.39114044977808e-05	DOWN	-0.871474470782612	0.0372210449201815	NOT	-0.538516849018832
SBK1	-3.72023167666587	0.00202589595835935	DOWN	-2.5605261882016	0.0234182118864138	DOWN	-1.59179448986192	0.172179041346152	NOT	-0.536642696942027
CYSTM1	-1.5248885182897	0.00179755403224948	DOWN	-1.3566079587613	0.00596291547019737	DOWN	-0.494748573266927	0.37847717139356	NOT	-0.535391371755842
SLC25A10	-3.13809992028949	3.63738525115183e-09	DOWN	-1.80447651233596	0.000285494035342086	DOWN	-1.30258664978466	0.0102047003704565	DOWN	-0.532926620720159
PRDX5	-1.33377146698671	0.00187104175606709	DOWN	-1.25253426860156	0.0040963675797103	DOWN	-0.401657404730603	0.430757965207558	NOT	-0.530456657525506
IL1F10	-3.81379042899032	0.0134899400350115	DOWN	-3.13722844153354	0.0352319247456395	DOWN	-1.64365937024358	0.264873315369018	NOT	-0.526471688503147
ENTPD6	-1.3637434219314	0.00080855557187828	DOWN	-1.0645700297296	0.0107351657517815	DOWN	-0.42186884974031	0.372479343062343	NOT	-0.520005722450779
APEX2	-2.35971732829673	6.41610283953744e-08	DOWN	-1.54113000321591	0.000433099062410524	DOWN	-0.921515863516658	0.0452763169970621	NOT	-0.516685601263412
KLC2	-1.55584674006868	0.000664891145119393	DOWN	-1.00941684068176	0.0344565331846351	DOWN	-0.520736751154461	0.32274165957961	NOT	-0.514373237759759
RNPS1	-2.26155037558606	3.10597578117601e-08	DOWN	-1.63202115392341	9.39681219317601e-05	DOWN	-0.8748319641793	0.0501929933281475	NOT	-0.511886447227457
ENO1	-1.75298422440408	0.00170800732672607	DOWN	-1.3841398944465	0.0168604763238238	DOWN	-0.620605147997783	0.341833057591012	NOT	-0.511773928408518
MCL1	-1.5932233500916	0.000126676640720124	DOWN	-1.22882340080095	0.00416819526887043	DOWN	-0.54234400700725	0.258286128958972	NOT	-0.508535336077099
KCNJ14	-3.28527436773946	3.73058458648792e-05	DOWN	-1.58068133440776	0.0423494827230386	DOWN	-1.39024641072686	0.0807220298637243	NOT	-0.504781546285741
PQBP1	-1.97339778686425	1.58155569702227e-08	DOWN	-1.14781042012456	0.000923749976026952	DOWN	-0.734632219818456	0.0421293906163923	NOT	-0.50413334722734
SNORA73B	-1.91222986945094	1.44592751758638e-09	DOWN	-1.80960893036967	8.2996066851763e-09	DOWN	-0.707087058034877	0.0348485187034092	NOT	-0.498055753381184
GTF2IRD1	-1.73502609869521	0.000129097037217669	DOWN	-1.09430985119202	0.0201406256465185	DOWN	-0.618619251864876	0.226429054083182	NOT	-0.497787594965455
KPTN	-2.18220365401469	1.14018443314464e-05	DOWN	-1.24014883893574	0.00519600179676783	DOWN	-0.844946042158878	0.062252385331464	NOT	-0.492311569696929
DUS2	-2.10485800479016	7.45584758495001e-05	DOWN	-1.74265545289816	0.00107538795397651	DOWN	-0.807280961093025	0.161381673588112	NOT	-0.490296082604113
FRMD8	-1.57023939701425	0.0006573298105327	DOWN	-1.40060760327865	0.0027688926122411	DOWN	-0.540430940192343	0.306861147066122	NOT	-0.48937751662956
PHF19	-1.72959788355564	0.000131474739258204	DOWN	-1.05786767036128	0.0244332715310215	DOWN	-0.621148220497974	0.221121802944872	NOT	-0.487301442559691
PPP1R13B	-2.00961887607767	0.00104617208609056	DOWN	-1.46217394941223	0.0199136996144257	DOWN	-0.762610053631389	0.266503605700868	NOT	-0.48439876881489
LOC102723703	-4.79437918097018	0.000353609797227545	DOWN	-2.3350777394709	0.0186551405941999	DOWN	-2.16198878756333	0.0301405382227768	DOWN	-0.470401605843515
HIST1H2BK	-1.86716318456198	0.000190565288856373	DOWN	-1.21539232378029	0.0200245677634655	DOWN	-0.69848878124965	0.217874540845955	NOT	-0.470185622062682
BMP7	-6.57675323227253	1.14742746731501e-07	DOWN	-3.74929367929196	1.17201235106443e-05	DOWN	-3.05355248609231	0.000240787676067087	DOWN	-0.469648260087907
TIMM44	-2.27760206945603	2.50564924021185e-09	DOWN	-1.04584441391126	0.00585336008277319	DOWN	-0.904490662326643	0.0195578826194048	NOT	-0.468620744802748
PPP2R2C	-7.65364173539829	1.78769575010984e-10	DOWN	-4.74154432292135	1.04316546138561e-08	DOWN	-3.59341818540283	6.26573535442742e-06	DOWN	-0.466805364592632
DNAJA3	-2.14612634205477	2.4392999832517e-07	DOWN	-1.48136972656068	0.000469846527394085	DOWN	-0.841089381494445	0.0618728356517346	NOT	-0.463947579065883
HADH	-1.08758069817242	0.0301427273801639	DOWN	-1.04765498445314	0.0396893593664933	DOWN	-0.312821427974796	0.604619033878036	NOT	-0.461937842222832
MMRN2	-2.90028120125494	9.91394909267345e-06	DOWN	-1.91153252155296	0.00258491833460212	DOWN	-1.22486811939148	0.0626887413643145	NOT	-0.450544962471985
CDK2	-2.48666616105435	6.04378766827899e-09	DOWN	-1.89897944571515	1.13734048970641e-05	DOWN	-1.01969878227847	0.0261170910198438	DOWN	-0.447268596497408
IGHMBP2	-1.89012526247895	2.76169289088432e-06	DOWN	-1.44448326755825	0.000355058708451966	DOWN	-0.723780154813079	0.094397893124887	NOT	-0.442564952852787
C15orf62	-1.85170833833063	0.00516101737069047	DOWN	-1.4227072510855	0.0302758756126845	DOWN	-0.706971147434838	0.318521492246715	NOT	-0.437766043460959
TMEM63C	-4.00926629761668	5.58099099730659e-05	DOWN	-2.62497927951516	0.000670062544671266	DOWN	-1.78733609345293	0.0153000097291984	DOWN	-0.434594110710811
FAM83G	-3.86798577112603	3.10568931660676e-15	DOWN	-2.64343101410574	4.53090388931192e-08	DOWN	-1.71908383099021	0.000518763392029523	DOWN	-0.429818109145619
MAD2L2	-1.7630886356479	0.000497195172365394	DOWN	-1.27390381205955	0.0142467058042638	DOWN	-0.667423387939734	0.239517582300173	NOT	-0.428241859768428
SLC39A4	-1.93165697166688	0.00142485678467804	DOWN	-1.44949335825471	0.0135815990257492	DOWN	-0.758328148910952	0.220794054360094	NOT	-0.415000673844979
C1orf35	-2.04209987042551	0.000586684374571337	DOWN	-1.64004810428374	0.00511706818594352	DOWN	-0.815879357165127	0.190962519641032	NOT	-0.410341156095256
TIMM17B	-2.27036187378797	8.24120819781023e-06	DOWN	-1.9261193576973	0.00017896649098901	DOWN	-0.931542015722409	0.0924258354681922	NOT	-0.407277842343156
RPS5	-1.75028603228392	2.20042358237729e-06	DOWN	-1.59312110098874	2.10035850187699e-05	DOWN	-0.672459066651225	0.102037309817527	NOT	-0.405367898981474
HIST1H4K	-2.44000918539347	0.000584426337555736	DOWN	-1.8786550382196	0.00978777515449955	DOWN	-1.01734928818018	0.196452407771691	NOT	-0.405310609033106
BCL11B	-6.13882163384995	2.1382468148668e-09	DOWN	-4.43980877588618	2.05945381086584e-10	DOWN	-2.86917172748438	1.06694246464588e-06	DOWN	-0.400478178881189
PPP1R15A	-1.9797045130525	0.00740124412497333	DOWN	-1.62166019681779	0.034117873703653	DOWN	-0.791145269633573	0.354327780511779	NOT	-0.39741397378535
C16orf91	-1.51093180181302	0.000523557896755966	DOWN	-1.09447125085552	0.0111955176220802	DOWN	-0.558901970299307	0.227494091839624	NOT	-0.393127861214404
TECR	-1.93494797098102	1.1231245422463e-05	DOWN	-1.85140513194165	2.92362002941086e-05	DOWN	-0.775245853410623	0.10866260798643	NOT	-0.384456264159772
SCARNA2	-3.23424323939216	6.13189386715347e-12	DOWN	-2.5511709032068	6.20208364971752e-08	DOWN	-1.42638654577555	0.00370207578271075	DOWN	-0.381470147841056
SCARNA10	-1.51823714678436	4.30592811428759e-06	DOWN	-1.51318545766739	5.47702524505854e-06	DOWN	-0.569091555506241	0.123768257140425	NOT	-0.380054035771877
RUSC1	-1.31313142324469	1.7716267152944e-05	DOWN	-1.11291729091355	0.000300796778546175	DOWN	-0.467146274794341	0.167007197401834	NOT	-0.378838873656012
RAB40C	-1.95718400058382	1.32808872017308e-05	DOWN	-1.74140319361116	9.75405544856115e-05	DOWN	-0.789621557291777	0.0981332943527086	NOT	-0.377940886000264
MBP	-3.55377535574829	3.38519800468064e-05	DOWN	-2.23590688153505	0.0123302548058595	DOWN	-1.59011449581972	0.0903312155863328	NOT	-0.373546364108843
DPM2	-1.66033266254333	0.000105153469430741	DOWN	-1.47140385527015	0.000583987114548936	DOWN	-0.648552276121441	0.161160910172958	NOT	-0.363228110300444
GFER	-1.95702302086686	0.000347485604647473	DOWN	-1.49644182001818	0.00710234005531053	DOWN	-0.797847988493914	0.184520702012992	NOT	-0.361327043879029
GLRX5	-1.44937365812721	0.000119287478595719	DOWN	-1.14431466167821	0.00261947245201982	DOWN	-0.54435487874403	0.189203641762559	NOT	-0.360663900639151
NOC2L	-2.54072059246638	4.03422542746115e-09	DOWN	-1.69836300768308	0.0001161751120853	DOWN	-1.09247223426357	0.0177964040779733	DOWN	-0.355776123939238
PDRG1	-2.5679111837143	1.26423205293851e-06	DOWN	-1.80789045762782	0.000575908644949992	DOWN	-1.11003715809124	0.0425233028139563	DOWN	-0.347836867531819
FAM83F	-9.11242874569832	1.03211416489124e-15	DOWN	-6.0331516035505	8.35983991679709e-16	DOWN	-4.38495745444592	4.9441817491667e-10	DOWN	-0.34251383680647
