0d	90d	120d	control	std
CCDC64	2.86302386147266	3.93800851511606	4.70606708940365	5.30676174175224	1.05469144806385
PTP4A3	4.31023816960015	4.13709333145928	5.58441235366965	6.33845289017623	1.05184153308166
MTFP1	4.09476666582806	4.75233048642207	5.27809450321033	6.57383536103546	1.05086031123164
RTKN	6.36793229690474	7.13153042153026	7.4759816423873	8.87463270509221	1.04911388776741
ZNF787	6.34983546567599	6.62649815841315	7.08849059931067	8.69254551315372	1.04743436041961
AATK	1.12641553542966	1.88631667560107	2.40090778278778	3.61869397125959	1.04730488779749
SLC37A2	4.7036541146761	6.0035102965484	6.65830082515819	7.10667453918758	1.0460854803742
IGSF9B	2.01603703537587	2.25219493020454	3.05394460174802	4.33044978691609	1.04406817805562
SCARNA2	7.33467964593013	7.7627425768317	8.55611198145942	9.70908923987174	1.0432326620587
GADD45B	7.2190902505535	7.68379603284564	8.66360900610085	9.54957150258015	1.0392228617442
TMEM160	2.68976027602553	2.81202269256116	3.48311981999143	4.95202973794768	1.03882659920797
EZR	8.75320546039282	9.75498148055439	10.3700783288085	11.2148862868096	1.03686515598296
HIST1H2BD	7.60319512599547	8.34424876921101	9.17555820284134	10.0006099975925	1.03619506575163
PSAPL1	0.819898453365716	1.31974970601994	1.88990087040692	3.22146033477965	1.03589261792526
CLIC5	0.292942818694046	0.525208341605925	0.659929502705031	2.54059627962061	1.03510943211845
BOP1	6.34854906172854	7.26909652985827	7.87866160117003	8.8032816583151	1.03257687283632
CAPG	8.35698324305019	8.9038844190063	9.84875789455063	10.6892660093482	1.03081127467849
GRWD1	6.8052271677526	7.27509743898524	7.4517773435897	9.15782238316859	1.0271306363877
CCDC85C	6.67903768312844	7.60320302604729	8.32961336045661	9.07944182573593	1.02508606916983
MFSD2A	4.40960870901789	4.86000879482622	5.298316802911	6.77202433456539	1.02442671465103
TMEM265	4.86239042459897	5.49712840653561	6.76592263843049	7.00888360755808	1.02420834479306
ULK3	5.5439152019377	5.90247306769799	6.36436994876513	7.8707389281575	1.02357157036262
ECE2	4.25517698484584	4.98234150109042	5.38344938170361	6.69465433949521	1.02326999649965
SSSCA1	5.75215385462748	5.85682414359064	6.5861890795378	7.96967192610683	1.02201112077054
ILDR1	-0.0246105654439562	0.105227139100062	0.142898738851543	2.11348003760432	1.02200938238366
OTUD1	5.96591788668953	6.904694995451	8.03712383989075	8.11244154765226	1.02166041189328
MAP3K11	7.18257407203774	7.67547753510689	8.49496769695523	9.51614173442148	1.02116249606158
NUDT14	4.79750097363866	4.9993052639125	5.3998818672195	7.04240882433393	1.01963341244165
MIEF2	6.00198192210518	6.11039312143536	7.09560886367977	8.18539428268902	1.01812632440199
ITPK1	7.8662232347454	8.36517976706458	8.95336872450252	10.2227426048473	1.01619562063502
PMF1	5.94162706135166	5.9817556312007	6.51900960933178	8.10851055461436	1.01524244142884
IL36G	1.38301124985482	1.7518844747857	2.63569536818168	3.65933219042496	1.01465235458147
SNORA68	2.59598528985897	3.27795987695317	4.00633609363474	4.95626054267882	1.0113794001561
UPP1	7.24308891908273	8.33715953580227	9.24895918116658	9.45584008861586	1.01004943127175
HIST1H2AB	5.35600567148937	5.51459551170922	6.37654702730167	7.55601594038396	1.00863791315962
RAC3	3.1556817623606	4.35947767278087	5.02038256289956	5.46906752888257	1.00611838665021
ATG4D	4.7996808377151	5.37893910886181	6.23945473070212	7.09869806782813	1.00541560050007
SLC25A39	7.57976100242752	8.04135465703834	8.48411217583823	9.90448952333502	1.00499004980536
REEP6	3.14378941574186	3.57844738469805	4.78437869620316	5.28816385517214	1.00457298961216
TUFT1	7.34417586429918	7.85199261947556	8.94420506820074	9.52993679647868	0.997790413639822
TMEM63C	1.84811303656712	2.44775218466194	2.8635367177305	4.19788460599668	0.997012343026286
MICALL1	8.74732949892233	9.07304300789052	9.49229443490475	11.0015502555273	0.996466187777269
SORCS2	3.74169011264285	3.98395877962634	4.52366887457798	5.95612200781456	0.991906005022786
TFAP2A	7.67093811635089	8.64546574139232	9.23093861207049	10.0161645877705	0.988330515041165
EIF6	8.61365603048739	9.07045877517471	9.50727981491854	10.8932100160116	0.984785755787004
NBEAL2	6.37794271995373	7.06886708252933	7.9118351443704	8.63736604482488	0.98456316205783
INO80C	4.1626952127318	4.99641453288286	6.10377821799561	6.24551092991312	0.983513970061036
DCXR	5.90891192324381	6.39895574532524	7.2905963928865	8.1300140889945	0.982288902429088
NMNAT3	1.64490802327838	2.28443973119654	3.32977316683018	3.80471553269619	0.980734018915575
KIAA1522	8.50674410400927	9.13010729365815	10.2426194969639	10.6186222979508	0.977096591053457
TMPRSS11E	0.0699832488658752	0.245854423495605	0.373935060609483	2.16687094278179	0.976455476429022
PGAM5	7.16372929450766	7.79161248342644	8.10561992144895	9.47488023800679	0.975947349797754
PIP4K2C	7.26171843411662	7.66696220572911	8.18837299796144	9.49688359876141	0.972606293235959
EFNA3	3.42415046723467	3.99954295837281	5.30855725961508	5.37727742576628	0.970960158764989
SLC18B1	5.59592093613914	6.03694756987554	6.66896011602701	7.82778871515684	0.969389281306499
BAK1	6.78278699917749	6.98530194420554	7.66450491300359	8.9299343753572	0.969230980677484
SBK1	1.73625466001716	2.23728191045979	2.92416606863706	3.97419236721528	0.968751344556568
MCAT	5.14287566329763	5.45068063803846	5.61268464099803	7.29606215496073	0.966829635991266
GIT1	7.74391234549799	8.46445175002381	9.1802714787816	9.99445449960814	0.9645139047678
HIST1H1B	7.78373724760079	8.03025525396751	8.51981851707231	9.93886632711486	0.963644696642476
EXOSC5	4.17140323809394	4.86115522228704	5.5973509421853	6.40847485782484	0.962101791450489
GRHL1	5.17869081446638	6.13872664091689	6.893565372726	7.38259561273586	0.960720302872067
SDC1	9.21172795794321	9.43386666701897	10.420942518744	11.2951756643956	0.959833897061279
PAFAH1B3	5.24060672582909	5.67526111577951	6.55859794988627	7.39767838368086	0.958733740589366
SIRT6	5.81422563983506	5.90206234388357	6.38024117718433	7.87656121018604	0.955143588273626
GALE	6.06956616976942	6.43813729026557	7.08162386106998	8.24637871894357	0.954772408559568
C19orf48	6.52440388240012	7.40617091819412	8.22643713026405	8.6839913970032	0.951019902403696
ECSIT	6.3099075431674	6.54615185547686	7.32237140161938	8.41401136963706	0.948298525454953
NOC4L	5.39579407110131	5.54491599332642	5.85721300546613	7.45378853715168	0.94696283118323
BRMS1	6.62079630902616	7.19740940565568	7.35232059786063	8.84171243558603	0.946312882875986
HIP1R	6.83938325725347	7.62431213232617	7.96753280701515	9.11688779140922	0.946152782695227
TMEM141	5.81153894505723	6.6550249328603	7.64030427192084	7.86269037381121	0.946121917249523
LOC102723703	0.951915688125197	1.76152763631627	1.8482802741317	3.2314715678799	0.945903242225569
CCDC51	5.63270134362388	5.97711591441474	6.47099412129967	7.78625067469844	0.944541995025861
TRIM35	7.58441698341619	7.73213958296825	7.83570904342266	9.59440494614114	0.944139443726004
DNAJB1	8.96677774737814	9.62435328739737	10.7906354499357	10.9295840510249	0.944043574134014
CHRNB1	4.62340863559826	5.55515314998574	5.75701718621923	6.91789780376086	0.942663010556116
TNRC6C-AS1	2.01556339040138	2.82388114287847	3.72870123407318	4.11677329031336	0.941814353921951
ARRDC1	6.08125486000527	6.63835559136893	7.68835057848957	8.13266622130175	0.941376499630065
STARD10	6.52165320796347	7.10768906392821	7.93761312322273	8.66736596373666	0.940140455845793
TSEN54	5.33150270596964	6.06422958360552	7.06940500726954	7.37184701595413	0.936834659002362
HIST2H2AB	5.57437527627102	6.07787050807037	6.83460361127264	7.72245860419522	0.936373606542226
IL12RB2	3.38898117124036	4.42392999135068	4.47710050904639	5.67412059514966	0.934328889121925
NOTCH1	8.07169229517289	8.93942037268678	9.788021895802	10.1674944631904	0.933783343365785
WDR18	6.20655830798532	6.55344124631346	7.14210775973676	8.33250475654033	0.932910727202095
MSLN	0.851955201842264	1.05342763644267	1.4552827403871	2.91652557947027	0.932509973561548
PLB1	1.86681053495548	2.11808729424165	2.45234284578601	3.94491589762721	0.931008137724789
MRPS2	5.58613288722338	6.5154930313236	7.24051134361474	7.72095290220813	0.929504527310445
PRMT5	7.97902556804623	8.54619397832649	8.76286473355902	10.1650023730379	0.928621524535952
TIMM50	7.14368161670001	7.35258625448552	7.70415767744054	9.19855635165674	0.928471871827715
ACOT7	7.14004671332075	7.63375351837719	8.45959760583134	9.2482375633811	0.928258216525353
WDR74	6.85759580674851	7.40675390082359	7.76613246694069	9.03828297843031	0.926094713689464
RNMTL1	6.0482198113545	6.38908673546256	6.64040634401002	8.14495762947119	0.925252368274921
NOP2	7.41172095028358	8.12634983839352	8.43123028305069	9.62600722826457	0.92297407734992
SCARNA12	6.79241282144066	7.17791540452535	8.06546512457877	8.85224778555646	0.922964195352646
NUDT16L1	4.69729510959973	4.84725608707414	5.09808611891132	6.69466110131149	0.92183988571243
GTF3C5	7.15030937895381	7.94738333933304	8.43297069925417	9.35339773416299	0.921683367130622
PUSL1	4.79622186685717	5.10709264079652	5.81837070622115	6.87209240760895	0.921146815887749
SLC25A5	8.79772182896566	9.5694711624016	10.5633077717021	10.7840359460273	0.920594657139088
GIPC1	8.63663517677291	8.74437507027944	9.42272655977829	10.6364594357026	0.919335634075674
DUSP7	8.61269720787792	8.64101411161788	8.67543176624366	10.4803046247993	0.918986540433273
ASNA1	7.84975031002512	7.88346095388589	7.96148380093677	9.73181703478532	0.917986177377726
SLC25A10	4.71694366105975	5.49282807072243	5.93807285502445	6.91152629182166	0.915965119553454
HIST1H2AG	7.19811968562965	7.54097997357383	8.11285833713217	9.28323752832648	0.914435622689115
SARS2	5.16183683977235	5.36382892615212	5.81869827985054	7.19215316904128	0.914262277742274
ITGAM	0.860059176141848	0.900021457293625	1.24430491946197	2.79414341070775	0.912786577247834
ARHGAP27	5.26373417853605	6.12392346476259	6.86845649295813	7.33290668113782	0.904996223975436
ZNF593	5.61717325239627	5.83884671643768	5.95492911504024	7.58562757412778	0.901938953804632
IER2	7.14263960014421	7.64290258504754	8.1604706870835	9.2457023929202	0.900170729439614
PWWP2B	5.73376447149741	6.0712785120283	6.58672215467236	7.78779162319037	0.899775312437969
CYC1	7.79353076251637	8.5507793443219	9.46808732494021	9.76684923411308	0.898196780234498
BEX2	1.53691005367274	1.99209589206559	2.17734616704666	3.6132637656135	0.896890906983463
C7orf26	6.41177366780374	6.46904302223235	6.49070506569128	8.24820879411578	0.89613630664631
MVK	6.08761248348987	6.32482461462891	7.59174796806406	7.87976951328834	0.896122424785
GOT2	9.18766564510708	9.65373663284616	10.449373390531	11.2192078205696	0.895017464941405
RDH13	5.12955594525632	5.861834736009	6.41059584348699	7.24675339440853	0.893407259707112
MIR5188	0.859452589533995	0.865978709072643	1.49331169561806	2.75674509419908	0.89285809607137
TPRN	5.48249083579125	5.87542732822067	6.80973234942423	7.45054523217582	0.892271010046315
CLUH	8.35424397121091	9.02482855801257	9.61503094519976	10.4502727507957	0.89024636127122
SNORD23	1.33785149947432	1.35864818852055	2.32105600779787	3.18984535769553	0.886534060064262
PRELID1	6.34057257530925	6.40735868145112	6.59678874143024	8.20554884473859	0.885330647943377
DOHH	5.02296456416214	5.30661890639063	5.60519105468281	7.01390544702919	0.883729878129519
TMEM54	5.67671254603569	6.0298710446595	6.86844343632841	7.64860007691239	0.883431547726917
RPAP1	7.03650819200454	7.31688347178077	7.50859030351488	9.01063494081131	0.883191743926524
EPHB6	4.18472070355814	4.98731578568617	5.13390621149272	6.32215776897986	0.881711538247248
H2AFX	7.39477846087973	7.38133815884832	7.7600235115093	9.24016708329303	0.881689491649673
MRPL12	6.66909797456271	7.24892759576887	7.64046903098122	8.75770560506194	0.881285958714756
KCNJ14	3.72511556254996	4.7520902837988	4.98574348695998	5.86709621219234	0.880651066508162
ABCG2	4.9646427690847	5.85428400690887	6.06446553112895	7.10617920912516	0.879575428893071
APRT	6.74597550022641	6.84079274638728	7.39298015156148	8.65629233271063	0.879101012156943
TMEM154	6.53198411439715	7.25633988937923	8.07779807779793	8.50520278785094	0.876781563072974
FSTL3	6.64413155687124	7.29627198820031	7.4284695038233	8.73530979875428	0.876053516074801
HIST1H2BJ	7.13056467765683	7.63849908938558	8.54397322225951	9.0738948718474	0.875276848419108
DHX34	6.35579818650701	7.11654354349075	7.30753642933351	8.46751518513006	0.873262142589491
NLE1	5.80869690221027	6.84159126879361	7.52134060356418	7.74617110030696	0.870090899014036
PPFIA3	4.20296777609135	4.21041596180173	4.82040333952284	6.04749377487523	0.867767669533407
MT1F	3.55016652427704	3.69734146680675	5.07181942740347	5.17000649351125	0.867397553615889
PLEKHG6	4.31320434782543	4.35118542083406	4.58721549052903	6.13349710847314	0.866666140563272
TBL3	7.00521093850853	7.36778783646186	7.7815303671112	8.99770382244843	0.866556818257184
MMRN2	4.26391296150439	4.95745540724098	5.36241344625964	6.33789100951583	0.866517903473877
HRAS	6.53889089319307	6.85663894063071	7.41927050991741	8.510672546535	0.866385924275942
HIST1H2BG	6.03233624794011	6.61724210038231	7.40010585499309	8.00424615973089	0.866168703792703
CTU2	5.41846847192991	5.60219764632018	5.82975815438361	7.31551628939414	0.865853520495127
PLA2G2F	-0.0339888313641926	0.093683845512162	0.303543363801184	1.81789332792934	0.859742742415444
TST	5.28569585355662	5.30770445099728	5.37801467945108	7.03926481508013	0.858633026123984
EPHX2	3.63218194535776	3.85253963355951	4.83277520279519	5.46559964902967	0.85706346133891
MRPL38	6.80164626228031	6.94120392575565	7.52461987039307	8.6822003137912	0.855866315041084
PARD6A	1.7362920852431	2.33872768711292	2.81207203682286	3.76292989818582	0.855571420524193
SCRIB	8.02352640490944	8.58005380458042	9.04806745525477	10.0415577141469	0.855078496635411
NDFIP2	7.79759820716168	8.38120582227784	8.58255537319943	9.82866268667444	0.854909106938427
CCDC94	5.68328422188627	5.88151267307759	6.0081306472606	7.54579849612832	0.854599368433872
SIRT7	5.66689000906499	5.94615059371102	6.43342983966513	7.60162911980632	0.85398697222148
SMYD5	7.0024582211489	7.2855773528413	7.62547644767883	8.93185592784681	0.852607547044525
LYPLA2	7.04108029020252	7.43163843690336	8.04594488403123	8.99682287777126	0.852377131449257
RRP7A	6.96196039548786	7.32294524891533	7.62999527490904	8.91964786848258	0.852255032856674
EPHA2	7.79128181434778	8.00295205460881	9.17447246018304	9.51497910548489	0.851654450836934
EMG1	6.88075465603209	7.25482975000531	7.59876920545747	8.84361230591823	0.851491139442489
DYSF	2.45200808558475	3.23304610686998	3.51574395221701	4.51166744239089	0.850999669037604
SLC9A3R1	6.94435643209814	7.37051404810631	8.37688303517112	8.76834813231206	0.850522001087939
DANCR	5.15017389233346	5.66615574080165	6.04794613510874	7.15298571469535	0.849560043617964
RPUSD1	6.27083247342997	6.44846300408304	6.60128098565626	8.11589364349454	0.848662149206867
CDC34	6.99540272117714	7.15292045408695	7.31960641423347	8.83037703883786	0.847600697087991
SWSAP1	1.83981065633152	2.56030474177806	2.9719679917207	3.86823519733783	0.846504660825647
LOC728554	5.27407218684603	5.75934931292856	6.76010761914624	7.08581215361861	0.846231902875069
PDZD2	6.60527799233339	7.10830629293253	7.40746074273633	8.59373818156861	0.844282930604322
MCRS1	7.18811165287948	7.2371231419207	7.4491955648459	8.96430155243675	0.844051914990361
C22orf23	6.76477146629508	7.07915578736653	7.6695388100437	8.68283264236546	0.843776040691684
TSSK6	2.19667953635013	2.64693179586276	2.63843559498222	4.12820137867052	0.843716282907769
GEMIN4	7.31773010268788	7.97209796125793	8.13416668039748	9.33739599826683	0.842213457725173
OSBP2	5.26843789275501	5.93786989159098	6.2066066792065	7.29247739804045	0.842186240658879
OCIAD2	5.66880256324012	6.42244273198696	7.20414492014637	7.55488286091285	0.841578111139843
ERAL1	7.74601015274054	8.08353303812101	8.4261747611826	9.67226353587758	0.840694299774742
ARVCF	4.07415244915737	5.12271628620074	5.33560968535974	6.11303377790692	0.840547346738194
PICK1	5.34333644616334	5.64308932580787	6.19723285367434	7.2522966640391	0.840282835710816
CIAPIN1	7.5367021625532	7.70256577417667	7.9704429657524	9.37536042363273	0.838654637675174
CCDC137	6.08226122916066	6.62458537817507	6.70203633129035	8.0512118834841	0.837483325476334
MRPL54	5.24663312577412	5.2661473876184	5.29749109445978	6.94389841927323	0.837166094993877
LINC00592	0.674658122383717	0.943153541215958	1.80614476666373	2.50781482934633	0.836564154096914
RPS6KB2	7.41479955426893	7.4788495875732	7.8490142850286	9.20935438450428	0.836424225477178
OAZ3	1.2808896488188	1.39218897673095	1.91985572680677	3.10116582613044	0.833096541653708
H1FX	7.73472745854242	8.074922365923	8.9397815226174	9.56893901926094	0.83207202206183
NOSIP	6.38488536816619	6.43138008569161	6.61996873322324	8.12962933356408	0.83167745982519
STOX2	1.60350136216794	1.6837526282723	2.04008433679091	3.39493079944022	0.831513496858712
RCC1	7.85583538292024	8.80648025765982	9.3361922500568	9.79008284938287	0.831192964106118
HN1	7.66206264774987	8.07146361545398	8.91673994726074	9.50953562352604	0.831110229642665
MRPL2	6.38578317933254	7.1674352461185	7.9153542843371	8.25232293347004	0.830885593054513
ZNF282	7.67138594735508	7.70421043551898	7.79061632802709	9.38076741516128	0.830871434967488
PUF60	8.01991366908266	8.4481090110091	8.95335308981978	9.947967199942	0.829967580442619
ZC3H3	6.7005116175953	6.97852261763456	7.34244495187907	8.58054743034164	0.829443784114923
LOC284454	6.64311768482328	6.96049172479198	7.55930925436252	8.52530990985081	0.827807168453223
GET4	6.96885777577239	7.23318103915553	7.55294986611036	8.83420633370693	0.826524240035389
MAPK13	7.54749346649326	8.23081562840064	8.81996020659975	9.48337919428326	0.826129827696038
ERF	7.84259693449677	7.85528396248839	8.09370738682176	9.56655782816969	0.8261280660443
TRMT1	6.55402307753145	7.13847826763801	7.20905316497433	8.50457927981244	0.82284681081294
TBXAS1	0.863835132781463	1.14207057741458	1.26030521187076	2.6986795989011	0.821948379002408
TOMM40	7.32315599089486	8.09988391418812	8.57782621636476	9.27675459109681	0.821381226938207
MRPL37	8.23912565844771	8.53790134827118	8.9710063956405	10.1114978787298	0.821340413760473
HIST1H4K	6.01421775212466	6.27042981928947	6.97865321961868	7.84537533460511	0.820678554195156
FGD2	0.404054831558185	0.505766799382749	1.21078265539759	2.18299005594856	0.820623648920742
FLAD1	6.5748768609864	6.56270690761108	6.62522163931532	8.22769886290363	0.820494913120536
IFRD2	6.71548844538741	6.75156072823075	6.94167186969405	8.43179259937558	0.82046436424562
SNRPB	8.69077781557449	9.18979027124468	10.0562959977699	10.4963967221774	0.817804694086865
ASB9	1.41186338609497	1.60535420869381	2.41141670048874	3.19700352899453	0.817695023687073
TLE2	4.46869347981099	4.48986005230177	5.56429714014582	6.11633359004247	0.81752109065015
YRDC	5.43219104064847	6.23604502004321	6.44566513402566	7.41980795171394	0.817420813857334
C17orf59	5.06184706046356	5.12447910480821	5.96780746408225	6.79063871048258	0.815360319545328
NSMF	7.95519324588234	8.4033197521997	8.86462989257441	9.85928182481483	0.815240801095388
ARHGAP44	3.58585673938857	3.96920186966511	4.33924002697152	5.47221832379481	0.814070349865395
LOC100507002	0.793784202966721	1.24961266315867	1.97215624892993	2.64414983914288	0.813355795721167
DEDD2	6.36510123449458	6.49839098234095	6.97755393814978	8.15144156651919	0.8126121352888
SLC19A1	4.79326424275213	5.21729186337048	5.48269874401832	6.68620810121097	0.81214460457059
ATP6V0B	7.22530495093972	7.22626164028487	7.70981618811954	8.94217242426563	0.810311806613853
IPO4	7.22904234497679	7.62754237529651	7.85254519924677	9.10506668142296	0.809811696408434
HIST1H1E	7.51035622088134	7.87694070895209	8.70587163911615	9.30267752604471	0.808913169441072
GRK6	7.02408034944088	7.3179414331131	7.9908592622905	8.83774071017205	0.805718940918343
CDK2	7.91277526709096	8.24631265719118	8.94397766085342	9.72721766164318	0.804161455545868
MUL1	7.35813045742262	7.4205995284364	7.8667399873843	9.09064743122119	0.803650620662094
ADTRP	2.41557589902208	2.45405291094821	2.69027634079745	4.10826260287839	0.803379598099284
THOC3	6.32748799179262	6.70931979839827	7.49322679139386	8.12273688999765	0.802921856755822
SLC12A7	6.95420997470692	7.15232846596487	8.05695769048289	8.67465653226724	0.80273638538721
PDCD2L	3.80041015694081	4.63059670135156	4.64357437457513	5.75004183441204	0.799937254822312
MRPL49	8.33922302445455	8.52438248923718	9.06903314578991	10.114684173591	0.79782302703348
NELFA	6.0949947033099	6.67462081513425	7.096402631735	7.98451724685306	0.795380194383486
SCARNA5	7.74382626585113	7.97425033378076	8.93146992953904	9.42799769188806	0.794576232431977
MRPS26	5.75442897841637	6.4285535944086	7.13221988627635	7.56067714995765	0.794549655622902
PITPNM3	5.58327052848386	6.15890669862175	7.03842652904696	7.30477295294293	0.794245533309743
TRIM28	9.78750093367893	10.0298758781893	10.2811350893855	11.5687286369666	0.793950490298656
XAB2	7.80709803563411	8.09270756312137	8.42984198916593	9.61397097786182	0.793947737749401
SLC19A2	6.07327206722539	6.56707272068932	6.78745742883663	7.94152944587204	0.791300005184412
NFKBIB	6.17686297690327	6.24866466101238	6.43633860172511	7.85403807008501	0.790976003011196
ECI1	6.15788240026297	6.53058529833617	7.59041545529301	7.7738516693268	0.790833692904462
COX8A	7.31423978541732	7.38184191724028	8.18441667046563	8.99355840216552	0.789427824457332
DVL1	7.80869581339264	8.21774813446986	8.51545098610121	9.64653866563558	0.788137135575729
HIST2H2AC	8.29129332805366	8.80109503568045	9.36634600487531	10.128258695074	0.788007021074322
POLD2	8.05907024692054	8.46986774848807	9.22965372954115	9.82770489156577	0.787705021980676
SNORA74A	3.70037407451784	3.95004401720765	5.12288429922738	5.22398070672635	0.786126425849922
HIST1H2BC	8.38151198589812	8.81609276401994	9.63821777765808	10.11944825815	0.785005320770053
GPN2	6.39421206648144	6.51471206816303	6.84705844502137	8.10180503137033	0.782047047323422
PELI1	6.0753043717368	6.74716877360991	7.65506615553765	7.70102453381949	0.78135809936901
ARHGEF18	7.78410867559807	8.08779618809595	8.70008012025018	9.55425327122555	0.781005838869382
SLC6A8	8.03260097253231	8.57687163933541	8.77014664325338	9.89118918705893	0.780815628831714
HN1L	8.569346233408	9.00030591884154	9.68394410621983	10.3451687751736	0.779681329390685
CTU1	4.03836312825407	4.712765350065	5.12580593612783	5.9008886911318	0.779387824191756
NOC2L	7.99941314376999	8.51880574619349	9.01700033121316	9.82901282249962	0.778721819033123
ATP13A2	7.01864569300508	7.08356094570333	7.5356279651989	8.70047908434461	0.778658847152055
ZBTB9	5.64608149264042	5.76312071307999	5.73305258666258	7.26796713974925	0.778524499078059
TOMM22	7.60842046366053	7.67328308066098	7.9936279534482	9.27534567678091	0.776920060083502
DNPH1	5.01341094456653	5.46179528319353	6.19047723958624	6.7688089547503	0.776835753560975
TNFRSF12A	7.87885861788987	8.26412647195957	8.68351978599393	9.682269308471	0.776354810368618
RRP1	6.24920208323455	6.43761017887237	6.56121180167254	7.94595626793826	0.775656977483385
GPS1	8.03735030794297	8.0379855106294	8.15470566859998	9.62405070104384	0.775649836669892
CCDC124	7.16138237092063	7.44616287154604	7.82906636299396	8.92828270198871	0.774618694487992
ZFAND2B	5.77005502314164	5.75025159059316	6.34334946926021	7.40248431284617	0.774450814170769
FAM207A	5.17273939853531	5.43304150258145	5.63359987075886	6.91400790788228	0.773794518163483
TUBB4B	9.60540973018642	9.91455767685947	10.1291112380911	11.3693631693395	0.773632371907911
MOB2	6.04191397430148	6.23268499235225	6.5000129031537	7.75819996357018	0.773174227088497
RAB3D	8.07345780531948	8.18496330308193	8.87765114831141	9.74918875067046	0.772087543842917
POLRMT	7.04600367244661	7.34291267468059	7.78100769597299	8.80939735099146	0.771256170792399
PDRG1	5.50115893123084	5.98549691161807	6.50814545409429	7.30251588934091	0.770941896969452
HIST1H1C	8.42419316728259	8.67980572776977	9.1290350842887	10.1692032138167	0.769700244437195
TMEM164	7.11686767952025	7.2903028596224	8.2604046920008	8.72039721136916	0.769573700070279
RPUSD3	6.31607936701501	6.53422333995223	6.70383305919715	8.02384599535042	0.769446978871603
MKNK2	8.29027151801244	8.73671544935412	9.45267719327939	10.029517971657	0.76877403638717
SNORA25	3.50312104763931	3.69969754383206	4.22320540944735	5.21930636865616	0.768003062593217
IMP4	6.60366906101335	7.20353776769024	7.75078949583976	8.40095671588551	0.767136704303962
ATG101	7.89434740852281	8.0214346064582	8.036285725427	9.51245687839317	0.766867282202894
RAE1	7.09715493405789	7.60663183852913	8.16885996768642	8.88330986608709	0.766752554016844
MRPL24	5.95556884026037	6.20533998902461	6.39774140447832	7.67615857661676	0.766648949022662
KLF16	7.17016230856293	7.59963704937756	7.74586608794805	8.95759110548455	0.766185615402867
BCS1L	6.03430389836178	6.65160665873781	7.02474950793156	7.86592266597391	0.765846141341831
MRPS18A	6.48362714531305	6.43905129970934	7.0437432087414	8.08394410660368	0.765401525674123
TBC1D7	5.82070581532913	5.94155663340566	6.34856759000408	7.49813397662253	0.76469503895034
FCGBP	1.56951177944225	1.72883826547782	1.8452740966995	3.2268719538688	0.764566729474286
DDX56	8.0411260192293	8.60983630249615	9.01129994292124	9.85769040905318	0.763722504026339
PTGES2	7.04370320432828	7.61764920006198	8.4244179014747	8.71488668111833	0.762004988686245
C7orf50	6.60357802755205	6.87618562853481	7.28415147188028	8.33887214967338	0.761963718740851
CAPN1	9.95258029975978	10.3195128905185	11.1293646969099	11.6280586246809	0.760676025055068
OTUB1	8.02555560601048	8.30989598257594	8.89206613827375	9.74776470047033	0.760279701093539
C1QBP	7.77582922563783	8.54653266036556	9.11716770606072	9.52906167585352	0.759804853885553
LSM4	7.3472110358411	7.75372618454386	8.47292730815011	9.05591523850091	0.758561316980495
SEC14L2	6.82909600729652	7.23937854510507	7.84901508108816	8.56944579501202	0.758130379638039
TIMM17B	6.8647567425679	7.10103288940198	7.83691230801745	8.53705575311509	0.757813624252706
CYSRT1	3.00731786076584	3.07680054070254	3.49255649460237	4.64426561423953	0.756974019170969
FBXW9	4.51533065354652	4.96358717622283	5.33664201991945	6.29156107448621	0.755261310771303
MCM5	7.17941871048916	7.47116112700989	8.09181373882163	8.88492325034677	0.754943693485396
SDF2L1	3.53722379988921	3.8377208316388	3.93214443360304	5.23837941745946	0.753724161077595
TICAM1	6.78463995370731	6.87342455896882	7.03753390447516	8.39083114171117	0.753467330403838
RANGAP1	9.34089907297359	9.66324313980044	10.0098488570144	11.0742401001468	0.752764200089579
PXN	10.010177644718	10.0703389457901	10.3836162529425	11.6235677991735	0.752454093057767
MRPL28	6.70210606169059	6.95781879211241	7.43766372361639	8.40708554030928	0.751875046213781
PRR7	3.94762762550732	3.9528495232751	4.62659726664549	5.5367846622294	0.751535914553075
FARSA	8.10472449815999	8.28076729844829	8.63199266857548	9.7738944867147	0.750103274277917
STOML2	8.32817100230029	8.61907203791029	9.03316428033336	10.042890252415	0.749454149875724
MPV17L2	4.73671962105193	5.23986005777439	5.30192913402092	6.50329223757513	0.749265065015328
PPIF	8.65177355155724	9.08162570038075	9.14920232322163	10.391524772157	0.748482342679151
CTXN1	3.80671456522107	4.47557473426213	4.95242209436189	5.57661651361488	0.748435459961242
SLC25A33	4.51591899120418	4.96609739020489	5.10750387788986	6.26723894678602	0.745972822949464
VPS25	7.56478193708999	7.69206257258238	7.9697998509988	9.19518626342444	0.745908217300596
HMOX2	7.41287995537597	7.88718674876345	8.19065613044374	9.17492968307747	0.744641519600582
ATAD3B	5.56894858731203	6.00050645147363	6.06371660057818	7.29979413759686	0.744249934934232
SF3B4	8.25092157962673	8.38538859300169	8.45915271633262	9.84058619591338	0.742735644098385
RCL1	5.52668405051333	6.08248219394308	6.6019298582435	7.26765763749081	0.742389965911435
ADRM1	7.96379375571516	8.206429294124	8.57388090768298	9.64526824716441	0.742270382856112
