case1_rep1	case1_rep2	case1_rep3	case2_rep1	case2_rep2	case2_rep3	case3_rep1	case3_rep2	case3_rep3	control_rep1	control_rep2	control_rep3
LINC00152	294.673389282167	292.247846688916	283.425303892577	241.788371215851	235.621141332441	203.09386057286	302.342590168201	239.18174548473	209.236290590618	22.1236681437305	31.5214464543661	67.0326111748234
LINC00158	0	1.89771329018776	0	1.77785567070478	2.09441014517725	1.88049870900796	0	2.98977181855913	0	0.953606385505624	0.404121108389309	0.206254188230226
LINC00159	0	0	0	0	0	0	0	0	0	0.38144255420225	0	0
LINC00160	0	0	0	0	0	0	1.343744845192	0	0	2.86081915651687	6.6679982884236	1.03127094115113
LINC00161	0	7.59085316075106	5.0163770600456	35.5571134140957	0	1.88049870900796	0	0	0	4.38658937332587	5.65769551745033	2.26879607053248
LINC00162	1.61023709990255	0	0	0	1.04720507258863	1.88049870900796	0	0	0	0	1.21236332516793	0.825016752920903
LINC00163	1.61023709990255	0	0	0	2.09441014517725	5.64149612702388	0	0	0	2.67009787941575	0.808242216778619	2.88755863522316
LINC00167	3.2204741998051	3.79542658037553	2.5081885300228	0	1.04720507258863	0	2.68748969038401	4.48465772783869	0	3.8144255420225	3.63708997550378	3.71257538814406
LINC00173	6.44094839961021	7.59085316075106	17.5573197101596	1.77785567070478	6.28323043553176	3.76099741801592	6.71872422596002	10.464201364957	5.70644428883505	4.577310650427	1.81854498775189	2.68130444699294
LINC00174	41.8661645974664	68.3176784467595	62.70471325057	42.6685360969148	72.2571500086152	80.8614444873422	26.8748969038401	82.2187250103761	36.1408138292886	17.5463574933035	5.65769551745033	10.7252177879717
LINC00176	1.61023709990255	0	2.5081885300228	1.77785567070478	11.5192557984749	3.76099741801592	9.40621391634403	11.9590872742365	3.8042961925567	6.29380214433712	8.4865432761755	10.7252177879717
LINC00184	1.61023709990255	1.89771329018776	2.5081885300228	0	2.09441014517725	1.88049870900796	4.03123453557601	7.47442954639782	1.90214809627835	3.051540433618	4.04121108389309	2.26879607053248
LINC00189	0	1.89771329018776	2.5081885300228	0	0	0	0	0	0	3.051540433618	0	0
LINC00202-1	3.2204741998051	1.89771329018776	2.5081885300228	3.55571134140957	3.14161521776588	0	0	0	0	3.051540433618	2.2226660961412	3.09381282345339
LINC00211	4.83071129970766	1.89771329018776	5.0163770600456	7.11142268281913	0	1.88049870900796	0	1.49488590927956	0	1.14432766260675	0	0.618762564690677
LINC00222	8.05118549951276	1.89771329018776	7.5245655900684	0	3.14161521776588	9.40249354503979	0	4.48465772783869	1.90214809627835	0.762885108404499	1.21236332516793	3.91882957637429
LINC00235	0	3.79542658037553	0	3.55571134140957	2.09441014517725	1.88049870900796	2.68748969038401	2.98977181855913	0	3.051540433618	1.21236332516793	3.50632119991384
LINC00238	4.83071129970766	1.89771329018776	2.5081885300228	0	3.14161521776588	1.88049870900796	0	1.49488590927956	1.90214809627835	1.33504893970787	1.01030277097327	2.47505025876271
LINC00239	0	0	0	0	0	0	4.03123453557601	1.49488590927956	0	0.38144255420225	0	0
LINC00240	1.61023709990255	1.89771329018776	7.5245655900684	1.77785567070478	1.04720507258863	0	2.68748969038401	0	0	1.90721277101125	0.808242216778619	1.03127094115113
LINC00242	0	0	0	0	0	0	0	1.49488590927956	0	1.14432766260675	1.61648443355724	1.03127094115113
LINC00243	1.61023709990255	0	0	0	7.33043550812039	16.9244883810716	6.71872422596002	8.96931545567739	5.70644428883505	0.953606385505624	0.606181662583964	0.206254188230226
LINC00244	1.61023709990255	0	2.5081885300228	0	0	0	0	0	0	0	0	0
LINC00260	24.1535564985383	37.9542658037553	55.1801476605016	28.4456907312765	9.42484565329764	28.2074806351194	2.68748969038401	23.918174548473	26.6300733478969	4.38658937332587	1.21236332516793	1.23752512938135
LINC00264	0	0	0	5.33356701211435	0	0	0	0	0	0	0	0
LINC00265	38.6456903976613	94.8856645093882	75.245655900684	85.3370721938296	51.3130485568427	35.7294754711512	25.5311520586481	28.4028322763117	7.6085923851134	64.4637916601802	43.4430191518508	32.3819075521454
LINC00266-1	3.2204741998051	0	0	1.77785567070478	0	3.76099741801592	1.343744845192	0	0	1.14432766260675	0	0.618762564690677
LINC00266-3	0	0	0	0	0	3.76099741801592	0	0	0	0	0.606181662583964	0.206254188230226
LINC00271	1.61023709990255	0	7.5245655900684	3.55571134140957	1.04720507258863	1.88049870900796	1.343744845192	1.49488590927956	0	0.572163831303374	0.404121108389309	0
LINC00278	24.1535564985383	15.1817063215021	0	7.11142268281913	0	0	0	0	0	1.525770216809	2.62678720453051	4.33133795283474
LINC00282	0	0	0	1.77785567070478	1.04720507258863	0	2.68748969038401	0	0	5.14947448173037	2.02060554194655	1.65003350584181
LINC00293	0	0	0	0	0	0	0	0	0	0	1.61648443355724	0.206254188230226
LINC00294	273.740306983434	159.407916375772	195.638705341779	136.894886644268	115.192557984749	118.471418667501	212.311685540337	182.376080932107	85.5966643325257	265.102575170564	195.998737568815	76.5203038334138
LINC00304	8.05118549951276	3.79542658037553	0	8.88927835352392	1.04720507258863	0	0	1.49488590927956	0	0.572163831303374	1.61648443355724	0
LINC00309	0	0	0	0	0	0	1.343744845192	0	0	0.953606385505624	0.606181662583964	0.412508376460452
LINC00310	8.05118549951276	7.59085316075106	10.0327541200912	14.2228453656383	0	5.64149612702388	0	1.49488590927956	1.90214809627835	5.53091703593262	3.43502942130913	2.88755863522316
LINC00311	6.44094839961021	9.48856645093882	10.0327541200912	3.55571134140957	5.23602536294313	5.64149612702388	0	2.98977181855913	1.90214809627835	1.33504893970787	1.21236332516793	0.206254188230226
LINC00312	99.8347001939582	17.0794196116899	7.5245655900684	49.7799587797339	4.18882029035451	5.64149612702388	2.68748969038401	2.98977181855913	0	0.953606385505624	1.81854498775189	2.47505025876271
LINC00313	0	1.89771329018776	2.5081885300228	0	5.23602536294313	1.88049870900796	5.37497938076802	1.49488590927956	1.90214809627835	1.14432766260675	0	0.412508376460452
LINC00314	0	1.89771329018776	0	0	0	0	0	0	0	0	0	1.03127094115113
LINC00319	0	0	0	0	7.33043550812039	11.2829922540478	4.03123453557601	10.464201364957	17.1193328665051	31.2782894445845	50.5151385486637	0.618762564690677
LINC00322	0	0	0	0	0	0	0	0	0	0.38144255420225	1.21236332516793	1.44377931761158
LINC00323	1.61023709990255	0	0	0	0	0	0	0	0	1.525770216809	3.03090831291982	2.06254188230226
LINC00324	6.44094839961021	1.89771329018776	5.0163770600456	21.3342680484574	8.37764058070901	3.76099741801592	8.06246907115203	5.97954363711826	1.90214809627835	5.14947448173037	6.46593773422895	7.01264239982768
LINC00327	70.8504323957123	28.4656993528165	10.0327541200912	37.3349690848005	5.23602536294313	3.76099741801592	0	2.98977181855913	0	1.33504893970787	0	0
LINC00332	0	0	0	0	0	0	0	0	1.90214809627835	1.33504893970787	1.21236332516793	0.412508376460452
LINC00336	0	0	0	0	0	0	0	0	0	0.38144255420225	0	0.206254188230226
LINC00337	0	0	0	0	0	1.88049870900796	6.71872422596002	0	0	1.14432766260675	1.01030277097327	2.26879607053248
LINC00339	49.9173500969791	49.3405455448819	47.6555820704332	40.89068042621	29.3217420324815	9.40249354503979	40.3123453557601	16.4437450020752	7.6085923851134	40.4329107454385	31.5214464543661	53.6260889398587
LINC00341	185.177266488794	220.134741661781	135.442180621231	245.34408255726	18.8496913065953	18.8049870900796	1.343744845192	5.97954363711826	0	19.835012818517	24.4493270575532	35.2694661873686
LINC00342	77.2913807953225	117.658223991641	135.442180621231	101.337773230173	93.2012514603878	31.9684780531353	37.6248556653761	38.8670336412687	28.5322214441752	4.38658937332587	9.90096715553808	3.09381282345339
LINC00346	17.7126080989281	41.7496923841308	27.5900738302508	42.6685360969148	13.6136659436521	7.52199483603184	2.68748969038401	1.49488590927956	0	0.953606385505624	3.83915052969844	2.68130444699294
LINC00354	0	0	0	0	0	0	0	0	0	1.525770216809	0	2.06254188230226
LINC00365	0	1.89771329018776	2.5081885300228	0	0	0	0	2.98977181855913	0	0.38144255420225	1.81854498775189	0.412508376460452
LINC00371	0	0	0	0	0	0	0	0	0	0.572163831303374	0	0
LINC00397	0	0	0	0	4.18882029035451	0	0	1.49488590927956	0	0	0	0
LINC00398	1.61023709990255	0	0	3.55571134140957	1.04720507258863	0	0	1.49488590927956	0	0	0	0
LINC00400	0	3.79542658037553	0	0	0	0	0	0	0	0	0	0
LINC00403	0	0	0	0	0	0	0	0	0	0.38144255420225	0	0
LINC00410	0	0	0	0	2.09441014517725	0	0	0	0	0	0	0
LINC00412	1.61023709990255	0	2.5081885300228	12.4449896949335	1.04720507258863	0	1.343744845192	1.49488590927956	0	0.762885108404499	1.01030277097327	2.06254188230226
LINC00426	1.61023709990255	1.89771329018776	7.5245655900684	5.33356701211435	0	0	0	0	0	0.953606385505624	1.81854498775189	0.206254188230226
LINC00431	0	0	0	0	1.04720507258863	0	0	0	0	0	0.606181662583964	0
LINC00441	1.61023709990255	0	2.5081885300228	3.55571134140957	0	1.88049870900796	8.06246907115203	7.47442954639782	7.6085923851134	2.86081915651687	0	1.65003350584181
LINC00443	0	0	0	0	0	0	2.68748969038401	0	0	0	0	0
LINC00445	0	11.3862797411266	0	1.77785567070478	1.04720507258863	0	0	2.98977181855913	0	0	0	0
LINC00446	0	0	0	0	0	0	0	0	0	1.525770216809	0.202060554194655	0
LINC00452	1.61023709990255	7.59085316075106	5.0163770600456	0	0	0	0	0	0	2.2886553252135	7.27417995100757	2.68130444699294
LINC00456	1.61023709990255	0	0	0	0	0	0	1.49488590927956	0	0.762885108404499	0	0.825016752920903
LINC00460	0	0	0	0	1.04720507258863	0	0	0	1.90214809627835	0.572163831303374	0	0
LINC00462	0	0	0	0	0	0	0	0	0	0.762885108404499	20.2060554194655	13.4065222349647
LINC00466	0	0	0	0	0	0	0	0	0	0.953606385505624	0.202060554194655	0.412508376460452
LINC00467	6.44094839961021	5.69313987056329	5.0163770600456	14.2228453656383	19.8968963791839	22.5659845080955	30.9061314394161	25.4130604577526	17.1193328665051	8.39173619244949	7.67830105939688	11.1377261644322
LINC00469	0	0	0	0	0	0	0	0	0	0.572163831303374	0.808242216778619	1.23752512938135
LINC00470	0	0	0	12.4449896949335	0	0	0	0	0	0.38144255420225	0	0
LINC00471	1.61023709990255	7.59085316075106	0	3.55571134140957	1.04720507258863	1.88049870900796	0	4.48465772783869	5.70644428883505	0.38144255420225	0	2.88755863522316
LINC00472	561.972747865991	172.691909407087	198.146893871801	357.348989811661	289.028600034461	424.992708235799	202.905471623993	358.772618227096	329.071620656154	24.0308809147417	11.71951214329	8.25016752920903
LINC00473	0	0	5.0163770600456	3.55571134140957	8.37764058070901	0	0	2.98977181855913	0	34.7112724324047	36.7750208634272	35.0632119991384
LINC00474	1.61023709990255	0	0	0	0	1.88049870900796	0	0	0	0	0	0
LINC00475	12.8818967992204	3.79542658037553	2.5081885300228	3.55571134140957	1.04720507258863	0	0	0	0	0	0	0
LINC00476	69.2401952958098	79.7039581878861	67.7210903106156	92.4484948766487	51.3130485568427	5.64149612702388	47.0310695817202	14.9488590927956	13.3150366739484	24.6030447460451	20.0039948652708	26.1942819052387
LINC00479	0	0	0	0	1.04720507258863	0	9.40621391634403	5.97954363711826	3.8042961925567	0	0.202060554194655	0.825016752920903
LINC00482	0	1.89771329018776	5.0163770600456	0	0	1.88049870900796	2.68748969038401	1.49488590927956	5.70644428883505	7.05668725274162	5.25357440906102	10.1064552232811
LINC00483	0	0	0	0	0	0	0	0	0	0.190721277101125	0.808242216778619	2.68130444699294
LINC00485	0	0	10.0327541200912	0	0	7.52199483603184	0	0	0	0.38144255420225	0	0
LINC00486	0	0	0	0	0	0	0	0	0	1.90721277101125	0	2.26879607053248
LINC00487	0	1.89771329018776	0	0	0	1.88049870900796	0	0	0	0	0	0
LINC00488	0	1.89771329018776	0	0	0	0	0	0	0	0	0	1.03127094115113
LINC00491	4.83071129970766	1.89771329018776	0	1.77785567070478	0	0	0	0	0	0	1.61648443355724	0
LINC00492	3.2204741998051	0	0	0	0	0	0	0	0	0	0.202060554194655	0
LINC00493	56.3582984965893	60.7268252860084	32.6064508902964	60.4470928039626	36.6521775406019	52.6539638522229	124.968270602856	43.3516913691074	72.2816276585772	60.2679235639554	81.0262822320565	81.0578959744787
LINC00499	0	0	0	0	4.18882029035451	0	4.03123453557601	7.47442954639782	0	0	0	0
LINC00501	0	0	0	0	0	1.88049870900796	0	0	0	0.762885108404499	1.01030277097327	0
LINC00504	0	0	0	1.77785567070478	0	1.88049870900796	1.343744845192	2.98977181855913	1.90214809627835	0.38144255420225	0.606181662583964	0.412508376460452
LINC00506	14.492133899123	9.48856645093882	5.0163770600456	10.6671340242287	3.14161521776588	0	0	0	0	0.572163831303374	0	0.206254188230226
LINC00508	1.61023709990255	0	2.5081885300228	1.77785567070478	0	0	0	0	1.90214809627835	0	0	0
LINC00511	1.61023709990255	0	0	0	1.04720507258863	0	1.343744845192	1.49488590927956	0	18.4999638788091	19.8019343110762	8.45642171743926
LINC00514	0	0	0	0	0	11.2829922540478	5.37497938076802	7.47442954639782	5.70644428883505	0.762885108404499	0	3.30006701168361
LINC00515	4.83071129970766	1.89771329018776	2.5081885300228	0	1.04720507258863	5.64149612702388	1.343744845192	1.49488590927956	1.90214809627835	1.90721277101125	3.23296886711447	1.65003350584181
LINC00518	0	0	0	0	1.04720507258863	1.88049870900796	1.343744845192	0	0	73.2369704068319	77.9953739191367	112.408532585473
LINC00520	1.61023709990255	1.89771329018776	0	0	2.09441014517725	3.76099741801592	0	4.48465772783869	5.70644428883505	145.138891873956	313.193859001715	26.1942819052387
LINC00521	0	0	0	0	0	0	0	1.49488590927956	0	0	2.62678720453051	0
LINC00525	0	0	0	3.55571134140957	1.04720507258863	1.88049870900796	34.9373659749921	13.4539731835161	3.8042961925567	0	0	0.825016752920903
LINC00526	4.83071129970766	0	15.0491311801368	0	0	1.88049870900796	12.093703606728	7.47442954639782	1.90214809627835	5.14947448173037	0.202060554194655	4.33133795283474
LINC00528	0	0	2.5081885300228	0	0	3.76099741801592	1.343744845192	1.49488590927956	1.90214809627835	0	0	0.618762564690677
LINC00535	3.2204741998051	3.79542658037553	5.0163770600456	0	2.09441014517725	3.76099741801592	1.343744845192	2.98977181855913	0	0	0	0
LINC00536	0	0	2.5081885300228	1.77785567070478	2.09441014517725	7.52199483603184	0	2.98977181855913	1.90214809627835	0	2.2226660961412	0
LINC00539	3.2204741998051	1.89771329018776	2.5081885300228	8.88927835352392	15.7080760888294	1.88049870900796	1.343744845192	5.97954363711826	1.90214809627835	4.00514681912362	0.808242216778619	2.88755863522316
LINC00540	0	0	0	0	0	0	0	0	0	0	0	3.09381282345339
LINC00544	0	0	0	0	0	0	1.343744845192	0	0	0	0.808242216778619	0
LINC00545	4.83071129970766	0	0	0	0	0	0	1.49488590927956	0	0	0	0
LINC00548	0	0	5.0163770600456	0	0	3.76099741801592	0	0	0	2.67009787941575	1.21236332516793	1.44377931761158
LINC00552	3.2204741998051	0	2.5081885300228	0	1.04720507258863	0	0	0	0	0	0	0
LINC00554	0	0	0	0	0	0	0	0	0	0	0	0.618762564690677
LINC00562	9.66142259941531	5.69313987056329	5.0163770600456	16.0007010363431	2.09441014517725	3.76099741801592	2.68748969038401	4.48465772783869	0	10.680391517663	2.82884775872517	2.06254188230226
LINC00565	41.8661645974664	62.6245385761962	15.0491311801368	39.1128247555052	4.18882029035451	0	0	1.49488590927956	0	0	0	0
LINC00570	0	0	0	0	0	5.64149612702388	0	4.48465772783869	1.90214809627835	0	0	0
LINC00571	0	1.89771329018776	0	7.11142268281913	2.09441014517725	0	0	0	0	2.09793404811237	7.07211939681291	1.23752512938135
LINC00574	0	0	0	0	0	0	0	0	0	0.38144255420225	0.404121108389309	0
LINC00578	6.44094839961021	47.4428322546941	90.2947870808209	26.6678350605718	2.09441014517725	5.64149612702388	0	0	0	1.14432766260675	1.01030277097327	0.206254188230226
LINC00581	0	0	5.0163770600456	0	0	0	0	0	0	0	0	0
LINC00582	0	1.89771329018776	0	1.77785567070478	0	0	0	0	0	0.762885108404499	1.01030277097327	0
LINC00589	1.61023709990255	0	0	0	2.09441014517725	1.88049870900796	4.03123453557601	1.49488590927956	0	0.572163831303374	9.90096715553808	1.65003350584181
LINC00592	0	0	0	0	0	3.76099741801592	5.37497938076802	4.48465772783869	3.8042961925567	7.81957236114612	15.3566021187938	8.25016752920903
LINC00595	28.9842677982459	15.1817063215021	5.0163770600456	16.0007010363431	0	0	1.343744845192	1.49488590927956	0	2.09793404811237	0.606181662583964	0
LINC00597	49.9173500969791	3.79542658037553	25.081885300228	51.5578144504387	14.6608710162408	5.64149612702388	1.343744845192	0	3.8042961925567	0.953606385505624	1.41442387936258	0
LINC00598	1.61023709990255	0	7.5245655900684	1.77785567070478	4.18882029035451	24.4464832171035	6.71872422596002	8.96931545567739	20.9236290590618	3.62370426492137	3.43502942130913	1.03127094115113
LINC00601	20.9330822987332	9.48856645093882	0	10.6671340242287	1.04720507258863	0	0	0	0	10.4896702405619	9.69890660134342	10.3127094115113
LINC00602	0	0	0	0	0	0	0	0	0	0.190721277101125	0	0.412508376460452
LINC00605	1.61023709990255	1.89771329018776	7.5245655900684	1.77785567070478	1.04720507258863	0	0	0	0	0	2.02060554194655	0
LINC00607	28.9842677982459	5.69313987056329	0	21.3342680484574	0	0	0	0	0	1.525770216809	0.404121108389309	0.412508376460452
LINC00612	0	0	0	0	0	0	0	0	1.90214809627835	2.67009787941575	1.21236332516793	3.71257538814406
LINC00616	0	0	0	1.77785567070478	0	0	1.343744845192	0	0	0	0	0.412508376460452
LINC00618	0	0	0	0	2.09441014517725	3.76099741801592	4.03123453557601	5.97954363711826	0	3.051540433618	0.606181662583964	2.47505025876271
LINC00619	1.61023709990255	0	2.5081885300228	1.77785567070478	0	0	0	0	0	0	0	0
LINC00622	0	3.79542658037553	2.5081885300228	14.2228453656383	2.09441014517725	9.40249354503979	2.68748969038401	8.96931545567739	3.8042961925567	7.43812980694387	3.83915052969844	1.65003350584181
LINC00623	1.61023709990255	0	0	1.77785567070478	1.04720507258863	0	2.68748969038401	0	0	0	0.202060554194655	3.50632119991384
LINC00628	0	0	0	0	0	0	0	0	0	4.76803192752812	1.81854498775189	1.85628769407203
LINC00629	1.61023709990255	0	10.0327541200912	1.77785567070478	0	1.88049870900796	0	0	0	0.38144255420225	0	0.412508376460452
LINC00630	78.9016178952251	43.6474056743186	65.2129017805928	83.5592165231248	62.8323043553176	84.6224419053582	64.4997525692162	83.7136109196556	62.7708871771855	33.1855022155957	31.5214464543661	32.7944159286059
LINC00632	22.5433193986357	20.8748461920654	27.5900738302508	12.4449896949335	5.23602536294313	15.0439896720637	0	7.47442954639782	1.90214809627835	4.38658937332587	3.03090831291982	9.07518428212993
LINC00637	0	0	2.5081885300228	0	0	0	0	0	0	0.38144255420225	0.202060554194655	0
LINC00638	9.66142259941531	1.89771329018776	2.5081885300228	5.33356701211435	5.23602536294313	0	5.37497938076802	1.49488590927956	0	28.989634119371	4.04121108389309	2.06254188230226
LINC00639	0	1.89771329018776	0	0	0	1.88049870900796	0	0	0	0.762885108404499	3.23296886711447	1.23752512938135
LINC00640	16.1023709990255	1.89771329018776	2.5081885300228	3.55571134140957	3.14161521776588	7.52199483603184	1.343744845192	5.97954363711826	5.70644428883505	0.572163831303374	0	0.412508376460452
LINC00641	114.326834093081	142.328496764082	193.130516811756	158.229154692726	176.977657267478	48.8929664342069	25.5311520586481	73.2494095546987	15.2171847702268	64.2730703830791	57.7893184996712	70.1264239982768
LINC00643	0	1.89771329018776	0	5.33356701211435	0	0	0	0	0	0.953606385505624	0.606181662583964	0
LINC00648	0	0	0	0	0	0	2.68748969038401	1.49488590927956	1.90214809627835	0.38144255420225	0.808242216778619	0
LINC00649	0	7.59085316075106	7.5245655900684	1.77785567070478	11.5192557984749	0	40.3123453557601	10.464201364957	9.51074048139174	7.24740852984274	16.7710259981563	4.12508376460451
LINC00652	1.61023709990255	0	0	0	1.04720507258863	0	0	0	0	0	0	0
LINC00654	35.4252161978562	98.6810910897637	125.40942650114	113.782762925106	17.8024862340067	11.2829922540478	0	4.48465772783869	0	18.309242601708	8.4865432761755	7.63140496451835
LINC00657	3222.08443690501	2375.93703931508	2623.56520240385	3463.26284653292	1919.52689805495	3477.04211295572	4035.26577011159	2459.08732076488	4253.20314327839	2514.08787474703	1811.06874724669	1293.42001439175
LINC00659	0	0	0	0	2.09441014517725	0	2.68748969038401	0	0	0.38144255420225	0.606181662583964	1.44377931761158
LINC00662	24.1535564985383	24.6702727724409	22.5736967702052	40.89068042621	21.9913065243612	13.1634909630557	28.2186417490321	8.96931545567739	5.70644428883505	34.5205511553036	15.1545415645991	23.9254858347062
LINC00663	16.1023709990255	15.1817063215021	15.0491311801368	10.6671340242287	5.23602536294313	3.76099741801592	14.7811932971121	8.96931545567739	7.6085923851134	29.3710766735732	12.3256938058739	10.931471976202
LINC00664	3.2204741998051	9.48856645093882	10.0327541200912	5.33356701211435	0	1.88049870900796	0	0	0	0.190721277101125	4.84945330067171	0
LINC00665	20.9330822987332	5.69313987056329	27.5900738302508	17.7785567070478	10.4720507258863	9.40249354503979	0	5.97954363711826	0	89.6390002375287	45.059503585408	55.688630822161
LINC00667	138.48039059162	138.533070183707	97.8193526708893	113.782762925106	62.8323043553176	48.8929664342069	37.6248556653761	44.8465772783869	22.8257771553402	98.6029002612815	76.3788894855795	89.1018093154575
LINC00669	6.44094839961021	7.59085316075106	5.0163770600456	1.77785567070478	7.33043550812039	3.76099741801592	12.093703606728	13.4539731835161	9.51074048139174	0.953606385505624	1.81854498775189	7.2188965880579
LINC00671	0	0	0	0	0	0	0	0	0	1.90721277101125	0	0
LINC00672	3.2204741998051	9.48856645093882	22.5736967702052	10.6671340242287	8.37764058070901	3.76099741801592	4.03123453557601	5.97954363711826	0	2.86081915651687	0.404121108389309	4.12508376460451
LINC00673	9.66142259941531	11.3862797411266	15.0491311801368	21.3342680484574	80.6347905893243	56.4149612702388	128.999505138432	121.085758651645	57.0644428883505	202.736717558496	182.662740991968	217.391914394658
LINC00674	900.122538845527	762.880742655481	637.079886625792	965.375629192697	346.624879026835	438.156199198854	393.717239641257	375.216363229171	466.026283588195	357.030230733306	291.573379702887	170.365959478166
LINC00675	1.61023709990255	0	0	0	1.04720507258863	0	5.37497938076802	1.49488590927956	0	35.2834362637081	21.2163581904387	9.48769265859038
LINC00678	0	0	7.5245655900684	0	0	1.88049870900796	0	0	0	0.953606385505624	0	0
LINC00681	0	0	0	0	0	0	0	0	0	7.24740852984274	4.84945330067171	20.8316730112528
LINC00683	1.61023709990255	1.89771329018776	0	0	0	0	0	0	0	0	2.02060554194655	0
LINC00685	1.61023709990255	0	0	1.77785567070478	0	0	0	0	0	0	0	0.412508376460452
LINC00689	0	0	0	0	0	0	0	0	0	0.38144255420225	0	0
LINC00691	0	1.89771329018776	2.5081885300228	5.33356701211435	1.04720507258863	0	0	0	0	1.71649149391012	0.202060554194655	2.26879607053248
LINC00693	3.2204741998051	0	2.5081885300228	0	0	0	0	0	0	0.762885108404499	0	0
LINC00696	1.61023709990255	0	0	0	3.14161521776588	7.52199483603184	8.06246907115203	2.98977181855913	3.8042961925567	3.62370426492137	5.45563496325568	3.71257538814406
LINC00700	0	0	0	0	0	0	0	0	0	0	0.808242216778619	0
LINC00702	14.492133899123	3.79542658037553	0	10.6671340242287	1.04720507258863	0	0	1.49488590927956	0	0.190721277101125	1.61648443355724	0
LINC00703	0	0	0	0	0	0	0	0	0	0.38144255420225	0	0
LINC00704	0	0	2.5081885300228	5.33356701211435	18.8496913065953	35.7294754711512	4.03123453557601	22.4232886391935	26.6300733478969	1.33504893970787	5.85975607164499	2.47505025876271
LINC00705	1.61023709990255	0	0	0	5.23602536294313	3.76099741801592	0	1.49488590927956	0	0	0	0
LINC00706	0	0	0	0	4.18882029035451	0	1.343744845192	2.98977181855913	1.90214809627835	0.190721277101125	0	0
LINC00707	0	0	2.5081885300228	1.77785567070478	20.9441014517725	90.263938032382	18.8124278326881	28.4028322763117	70.3794795622989	198.731570739372	374.822328031084	368.782488555644
LINC00710	4.83071129970766	7.59085316075106	2.5081885300228	8.88927835352392	0	0	0	0	0	0	0	0
LINC00824	0	0	2.5081885300228	0	3.14161521776588	0	0	0	3.8042961925567	0.190721277101125	0	0
LINC00839	51.5275871968817	127.14679044258	15.0491311801368	72.8920824988961	47.1242282664882	16.9244883810716	0	20.9284027299139	0	26.5102575170563	40.8162319473202	29.0818405404618
LINC00840	1.61023709990255	0	5.0163770600456	1.77785567070478	0	0	0	0	0	0	0	0
LINC00842	0	0	7.5245655900684	12.4449896949335	170.694426831946	92.14443674139	189.468023172073	197.324940024903	119.835330065536	85.0616895871017	34.3502942130913	13.2002680467344
LINC00844	0	0	0	0	0	0	0	0	0	0	0	0.825016752920903
LINC00847	56.3582984965893	79.7039581878861	52.6719591304788	62.2249484746674	35.6049724680133	41.3709715981751	59.1247731884482	35.8772618227096	38.042961925567	83.7266406473938	134.370268539445	98.1769935975875
LINC00850	0	0	0	0	0	0	0	0	0	0	0.404121108389309	0
LINC00852	16.1023709990255	22.7725594822532	12.540942650114	17.7785567070478	40.8409978309564	16.9244883810716	17.4686829874961	37.3721477319891	5.70644428883505	16.2113085535956	5.25357440906102	8.86893009389971
LINC00853	0	0	0	0	3.14161521776588	3.76099741801592	14.7811932971121	0	1.90214809627835	0.762885108404499	0	0
LINC00854	11.2716596993179	26.5679860626287	17.5573197101596	7.11142268281913	13.6136659436521	13.1634909630557	9.40621391634403	19.4335168206343	9.51074048139174	11.4432766260675	4.84945330067171	5.15635470575564
LINC00856	109.496122793374	36.0565525135675	10.0327541200912	76.4477938403057	6.28323043553176	3.76099741801592	1.343744845192	1.49488590927956	3.8042961925567	1.14432766260675	0.202060554194655	0.206254188230226
LINC00857	24.1535564985383	32.261125933192	17.5573197101596	24.889979389867	7.33043550812039	5.64149612702388	9.40621391634403	4.48465772783869	3.8042961925567	11.6339979031686	18.9936920942975	19.5941478818714
LINC00862	1.61023709990255	13.2839930313143	12.540942650114	33.7792577433909	6.28323043553176	48.8929664342069	6.71872422596002	29.8977181855913	19.0214809627835	6.48452342143824	3.83915052969844	4.33133795283474
LINC00865	4.83071129970766	15.1817063215021	5.0163770600456	7.11142268281913	2.09441014517725	1.88049870900796	0	1.49488590927956	0	19.835012818517	6.6679982884236	4.53759214106497
LINC00866	0	0	0	0	0	1.88049870900796	1.343744845192	0	0	0	0.202060554194655	0
LINC00867	1.61023709990255	0	0	0	0	0	0	0	0	0	0	0.412508376460452
LINC00869	0	1.89771329018776	0	0	2.09441014517725	0	2.68748969038401	0	3.8042961925567	3.43298298782025	1.21236332516793	2.06254188230226
LINC00870	0	1.89771329018776	2.5081885300228	5.33356701211435	0	0	0	1.49488590927956	0	0	0	0
LINC00877	4.83071129970766	1.89771329018776	7.5245655900684	1.77785567070478	0	0	0	0	0	0	0	0
LINC00880	1.61023709990255	0	5.0163770600456	0	0	1.88049870900796	0	0	0	2.47937660231462	0.808242216778619	5.15635470575564
LINC00881	0	0	0	0	0	3.76099741801592	0	0	1.90214809627835	0.190721277101125	0	0.825016752920903
LINC00882	0	0	2.5081885300228	3.55571134140957	1.04720507258863	3.76099741801592	1.343744845192	4.48465772783869	0	1.71649149391012	1.21236332516793	1.65003350584181
LINC00883	64.4094839961021	87.2948113486371	80.2620329607296	138.672742314973	83.7764058070901	88.3834393233741	72.5622216403683	104.64201364957	81.792368139969	18.309242601708	14.7504204562098	12.9940138585042
LINC00884	3.2204741998051	3.79542658037553	2.5081885300228	3.55571134140957	2.09441014517725	1.88049870900796	0	4.48465772783869	0	1.71649149391012	0.202060554194655	0
