case1_rep1	case1_rep2	case1_rep3	case2_rep1	case2_rep2	case2_rep3	case3_rep1	case3_rep2	case3_rep3	control_rep1	control_rep2	control_rep3
CYTL1	-0.117472696734841	-0.0731995199996337	0.00134178730192436	-0.090776990211382	-0.232063870671327	-0.0756531941650661	-0.166084683608757	-0.137486638253917	-0.0725711097206641	2.4824784004907	2.85264043567073	2.38151834522609
CYYR1	5.26910824681957	4.60491584463992	4.7832219958248	4.90137100868017	3.32198863687007	2.52127142288779	1.45272454630768	2.35554553633688	1.6061963388123	2.85862366110693	2.35426726771302	2.45903816159853
D2HGDH	5.21320545992946	5.78305021345231	5.9464124045516	5.78662364886127	6.18878849700399	5.62499583842421	6.43270797764637	6.31116265840915	5.88553170676245	6.14406250657998	5.6281566463345	5.77921669363944
DAAM1	7.84329048480103	7.45596513607853	7.58544417385308	7.7428042411561	8.44362771336918	8.6088640535588	8.52964205834922	8.74718290061421	8.91639689424186	6.92565963709784	7.24480862708236	7.15611615708072
DAAM2	8.68932752039277	8.84858227594508	8.25625405775726	8.08959597177064	6.91905106378463	6.74685663669482	4.65026047433808	6.76728190519339	5.24844238047282	7.59459894914782	7.56874347257429	7.51388656211608
DAB1	4.75299286419175	5.07768824916537	5.16494011554647	5.3278892375411	2.08384029464231	2.81053891513293	1.0415973923207	2.37138271151098	1.20588480986867	0.525032441658132	0.932167410138833	0.558875542580163
DAB1-AS1	-2.0778742881019	-2.06916205341398	-2.051645145851	-0.933934321273451	-2.0991079125165	-1.34300871648592	-2.08712924164708	-2.0817260981044	-2.06903660170536	-2.14977467637533	-2.14886790746394	-2.14853478369231
DAB2	12.0553697633832	11.2491383555191	11.3097619022665	11.6331229695606	9.37182440103159	10.082609095353	6.2992537552739	8.72761419868819	8.74497555918173	8.46923106644798	8.4852796566736	8.08518820970599
DAB2IP	9.67700052167326	9.37124840493302	9.51369982140619	9.3612490468458	9.84043118511536	9.57082648568283	10.6784584226589	10.1798653837204	9.8936494902029	10.4347741822248	10.30516041889	9.73022653817227
DACH1	0.0668049760159622	0.840670481591153	2.52522717814654	2.73360119699959	0.529084245556809	1.2923683913885	1.37005699513805	1.13813556791096	0.111661111091862	-0.380196821904351	-0.372728159623681	-0.370006265460461
DACH2	-2.88068024970899	-2.8728805947769	-2.85963755146726	-2.87597834917255	-2.8915901105265	-2.87331327300656	-2.88927060299248	-2.88420960249261	-2.87276976435698	-2.67991103130957	-2.89946408528024	-2.5997741386999
DACT1	5.21927522595004	5.14103410076998	5.41366450049474	5.87980339071495	6.00113123716499	6.59984463093993	4.12212346407002	5.97440402809607	5.29333586080069	4.97905106610924	3.96394720554507	4.25679302017166
DACT2	0.234027617752451	0.301969721952807	0.414938914711238	0.275082205498432	0.0539827802497832	0.298222886167473	0.158487105404235	0.203057576687315	0.302928996981991	4.97906244479837	5.10771567205255	2.83265092420023
DACT3	5.99768310343723	6.27640356137408	6.73065953607727	6.03337458077335	5.294683265146	5.82897897842061	2.76053439871451	5.40577264390787	5.1752579509043	4.78518528411082	4.79954401638825	4.93518348989419
DACT3-AS1	0.103526463894099	1.4916265449396	1.36835879540787	2.03505311239259	0.842131306410332	0.134219921980702	0.0688831380109842	0.668269734258521	0.781619100571392	0.123067851217945	0.262163730030513	0.641609664108802
DAD1	8.7055443245338	8.76686183718645	8.43916367850368	8.47169987508074	8.19536981928599	8.21217231992098	8.57724417517282	8.31881790262994	8.57219182145137	9.04517514666944	9.39915185638238	9.47433035421064
DAG1	9.84579944738671	10.2824954431786	10.3278323106385	9.9410961128723	10.087767189206	10.1532420543539	11.0624577412615	10.4746739454385	10.531639497167	10.0238021758411	10.0138821192763	10.4640774868473
DAGLA	5.02513756775335	5.38605858958044	4.99340515800889	5.28258728209379	4.6810681022549	3.59016087728076	4.51255721845089	3.82848792172742	3.59899500696702	4.24224497837782	4.57821921272438	4.40535813082632
DAGLB	7.41600397611448	7.74079733700746	7.38081672451894	7.55552344971805	7.89634424365533	8.18750929851238	8.19892246767421	8.1707942246586	8.42378766940182	8.44355084992324	8.34471284074138	8.03069775250764
DALRD3	6.07157895092477	6.58737857332272	5.62188636455293	6.26754977410908	5.81965763000658	6.02526676302111	6.78229909945166	6.20697505034155	6.06705592542665	6.92470345595092	6.76003712854155	7.29690889427193
DANCR	5.724049089713	4.88794912182941	4.83852346545796	5.47956418426683	6.18150151255619	5.33740152558192	6.21846531339815	5.65200924169367	6.27336385023441	7.04591651018514	7.20588759168416	7.20715304221676
DAND5	-2.83165108153321	-2.82322612024937	-2.80892136854746	-2.82657222479853	-2.84178479121172	-2.82369348673737	-2.83919680732964	-2.83546338615668	-2.82310640444078	-2.44275643032752	-2.68167354393154	-2.8507734464347
DAO	-2.10717092674945	-2.10197943623014	-2.08880506497989	-2.10407721657337	-2.11918999179937	-2.10227516145726	-2.11251840517806	-2.10941721343483	-2.10190354731511	-2.14446302736044	-1.61153672515181	-1.32216691575129
DAOA-AS1	-3.30688377268256	-3.30177562374673	-3.29310249164303	-3.30380440462965	-3.32026320429827	-3.30205899331342	-3.31250976567398	-3.3091952159224	-3.30170303870336	-3.32555943933357	-3.32550045770988	-3.07658735092443
DAP	9.57297440771	9.45756475628798	8.99597450034905	9.34720724323307	8.46492989251846	8.3431931839425	8.64000719554824	8.34604630209566	8.54506157191942	9.14503623263245	9.17151698755122	8.98191099630656
DAP3	8.16434671926782	8.44834128544074	8.50543521392597	8.04265059050193	8.6375860664362	8.45031762299062	8.73984107570677	8.78076805803129	8.71723929694392	8.46909815739579	8.64299329278509	8.72877908049944
DAPK1	9.52727632459806	8.76414255692172	8.16345563785286	8.47954275197207	7.73986159298814	7.99176483970534	9.33821437729639	8.29676661403244	7.71103456199704	8.43885152312637	8.24171128934958	8.37137126145463
DAPK2	6.70740377284681	7.03175915249271	6.53501609659931	7.14333902370393	5.34875456891014	6.52146708922135	7.48434938808696	5.70195782291171	6.09032825856697	6.62500588467415	6.45102284624434	5.67522791427418
DAPK3	8.1334585185501	8.08585582241123	8.02660179351275	7.99012754775539	7.40295251016872	8.01559784820802	7.61395599300204	7.80294192811895	8.23439050703325	9.73245665480622	9.40358683336013	8.72949103072343
DAPL1	-0.604876028360118	-0.58697500016242	-0.555209962739238	-0.59417002538412	-0.647715344152927	-0.587986260482344	-0.0943097938676433	-0.61272509873195	-0.586715648043532	0.433528577619262	0.803079202576337	0.444318322246237
DAPP1	3.45023957685366	3.21024937558187	3.33424941835671	3.18255518841498	6.48852447238084	7.08763201258412	7.09125023679726	6.91334323125219	7.50937816883115	7.83458277887061	7.6209776408876	7.26238999530436
DARS	8.81176215326196	8.6487592315692	8.40155424904039	8.3902446496568	8.87675899040597	8.70871374898504	9.09021397548525	8.6394467152264	8.94778755432789	7.84128518874485	8.10581769719021	8.20467818869054
DARS-AS1	3.33480139466215	2.26911278223224	1.76554047360413	2.22255869043262	1.62941511082477	1.61251562043954	2.55251838668488	2.10119501816941	1.9916763877915	1.47334200594307	1.82558671637169	1.7441474533625
DARS2	7.39315255999831	7.61917090756392	7.31510753569208	7.47854566638739	8.50112299508017	7.944897880018	8.22425077980186	8.36246629008037	8.27512775006638	7.99037657113554	8.07661935193282	8.16853587508391
DAW1	-1.0113185901581	-0.996392250623216	-0.970360798429746	-1.00236882558206	-1.04784173798318	-0.997230427198595	-1.02720139052036	-1.01792404342574	-0.996177384263183	-0.378548726807724	-0.0596597616018468	0.436230466526093
DAXX	8.1769305617606	8.36158099243159	8.22084900292143	8.09297775340973	8.07047059132855	8.00215926352945	8.13096070850696	7.94548826361633	8.37560438257004	8.88678913354552	8.80216035208234	8.61711028165856
DAZAP1	8.4593231713681	8.68274231401824	8.7898429222015	8.37338709003635	9.5979790502377	9.22551937562338	9.49176958313147	9.50872915847027	9.62694618713303	9.59237596976462	9.49583212986494	9.635180546765
DAZAP2	9.40317568881025	9.38161267934262	9.1149942863023	9.36261612267293	9.00386855629833	9.27101999715833	9.59764737754212	9.19875767859252	9.43051803689398	10.2737422145049	10.1613132040839	9.97093333160953
DAZL	3.4919677004539	1.56259831761769	3.50357213938499	1.52210365397522	2.88935061242255	4.54043310148818	0.766445274789267	3.00564661775403	3.09973794696337	0.132319107972426	0.145459473545047	0.150227748367949
DBF4	6.43955666328265	5.31119033416227	6.74363643507759	6.13793753899791	7.90782817795027	8.41713175084172	8.40161654231579	7.92106679142453	8.45556077575233	5.50463815706897	5.48671983076088	5.85968436761878
DBF4B	5.319596617358	5.88028380622815	6.08059523945579	5.19057260602166	6.86916349412535	6.68876880692197	6.44998574439838	7.0857002338231	6.50109335198714	5.8949988813882	6.10116188654796	6.31402146231406
DBH	-2.55328954854344	-2.54554559095572	-2.52839156949854	-2.54955818414366	-2.55957854584318	-2.5461060491119	-2.55611756668236	-2.55448334754258	-2.54540202973969	-2.26205981329433	-2.4773457113837	-2.17679071034474
DBH-AS1	-1.83435287101652	-1.82655163410567	-1.06538410877276	-1.20217608321669	-1.85282297949092	-1.82699331863166	-1.84249736086083	-1.83776028461318	-1.82643834085703	-1.89384789388757	-1.53638183261794	-1.75326970529458
DBI	6.90569971487662	7.04676572531324	6.45531161196334	6.6611379794785	6.80658926755215	6.87261991043927	7.54678507693035	6.93203767122229	7.34254687749814	5.89837973588584	6.4714935940301	7.08400181124251
DBIL5P	2.67082007695239	3.12736997309878	3.01241620254748	2.53516005697162	2.65234321103843	2.78794257156847	1.79247167088053	2.78518620834312	2.31790213285071	2.55217951043504	2.6498488244572	2.95573433154548
DBIL5P2	0.0066613695196987	0.0727770315501937	-0.504970837413111	0.423126595236449	0.380321348417199	-0.536089633320375	-0.569624450188484	-0.559376512160439	-0.534888827944585	-0.107606620946918	-0.680636016406706	-0.00531535075573761
DBN1	8.72468109589719	8.92790672510053	8.68514517069652	8.95968933724018	8.09326917411802	8.18939099404205	7.06885501925724	7.91230674344249	7.86958996713439	8.84670292312573	8.9421183822547	9.15497235022365
DBNDD1	5.20562834428921	4.61824222501522	5.56256133115898	4.66562637923091	5.29394427312516	5.74902807950236	5.81580990094414	6.25137788465029	5.93327827759409	8.10876686036815	8.19777073810822	7.19615892385079
DBNDD2	0.63813734204539	2.35583446321144	0.747089641029227	0.661757723851929	1.54128486182176	1.64868695513454	2.3669449313637	2.16805884308084	1.26883243770557	1.64776947671144	1.52319546531526	0.917312845971024
DBNL	8.42186117948255	8.69449606364375	8.43644266115078	8.10786791053485	8.44169883720312	7.51117346492103	8.06333035303544	8.10733448064809	7.37163078072616	9.00426617869955	9.19499986251896	9.30024025153513
DBP	4.60184668991317	4.96536650993278	4.60877681007183	4.83765635733543	4.23393501312294	5.66304374327739	7.18079819615667	5.8793922910547	7.02171505562025	5.39147072753225	5.45397828010057	5.23406305636149
DBR1	6.83893252547378	6.30371881956553	6.2532118882007	6.1618597698724	6.66224365559428	5.87062990823495	6.9705393616547	6.46066883455339	6.20027895807215	6.89220676267455	6.79852700721049	6.74049875275228
DBT	7.68353698285942	7.43081777459165	7.22245062004467	7.86130613402501	7.51497105436718	7.86141246625232	8.16712473635427	7.67954824426264	7.38741825366653	6.82374097416207	6.68407039330723	6.81753148174015
DBX1	-2.71693867323433	-2.70246222496084	-2.67788264636088	-1.54803289943823	-2.73461440690596	-2.70326529177152	-2.72642188398235	-2.72273303669907	-2.70225651959886	-2.76935043920626	-2.76872937806441	-2.76850119712431
DCAF10	8.75563588100998	8.16291137363243	8.26372093063109	8.68750945668116	7.600737542311	8.24482209429049	7.97883992427533	7.54423358532505	7.64731421005459	8.57971544700692	8.49466228850632	8.00209022493467
DCAF11	7.85798834498075	8.21331450494837	7.89956364306644	7.93836298237522	7.95201715035096	7.98525135391725	9.0101248144961	8.2524346581299	8.46661782971753	9.22136612713103	9.09453668360068	9.24134741794827
DCAF12	8.23095217480668	8.22787341040307	8.27777953309785	8.09046380891121	8.39517127849258	8.50752753808326	8.90001469554984	8.48878859283929	8.69778282170046	9.64184600040249	9.59591063284559	9.37806793443229
DCAF12L1	-2.06805994680595	-2.06260453392031	-2.05067209795063	-2.06480804848972	-2.08072025580062	-2.06291509063287	-2.07368736907504	-2.07042280856363	-2.06252484284452	-2.1074958986347	-1.24192284032418	-1.56023783727898
DCAF12L2	-2.24534913303461	-2.24098575056667	-2.22442311031369	-2.24275121451582	-2.25537578429118	-2.24123481692877	-2.24982333784738	-2.24723112403724	-2.2409218253209	-1.78760988180729	-1.59437016100203	-2.27563616121543
DCAF13	7.50222171905526	7.38014058413499	7.39704666206031	7.09535275356749	8.38370356969511	8.35043377419942	8.15002565927679	8.30737430209903	8.77571555772376	7.03757666806485	7.21475426987775	7.6567129965351
DCAF13P3	4.03574002922896	2.74212951946759	3.95226401654061	3.62763703813513	3.68317199586731	3.87592906522285	3.01404037753665	4.08929480160286	2.09996523289372	2.63135425473943	0.890319568184521	1.5742205144848
DCAF15	5.6732853125835	5.78611315853077	6.12950491173176	5.55480027479033	6.41334718286682	6.58908153239769	6.62764961902781	6.43049685370242	6.63860599134132	7.33361297203749	7.08894705356875	7.38827947061938
DCAF16	8.39863028686134	8.40908676347093	8.70774441134625	8.36353725513172	8.23608019970328	8.55090260531852	7.85510201908364	8.4217463380919	8.0758454990742	8.17966149671322	8.17681915861037	7.89298857730533
DCAF17	7.38128994824175	6.97391625335989	6.66779426280225	7.55887250833889	7.23336332119442	7.48106894144989	6.82732811457175	7.24595356087761	7.66550794456203	7.88782623551095	7.51184971200071	7.14927849095777
DCAF4	6.27176092244934	6.56317037060199	6.3862517382876	6.05419001755812	7.03087027594734	6.7590132020739	6.02888187963667	7.04017430334263	6.88419226775453	6.64549397120125	6.82358162295183	6.93837150580656
DCAF4L1	1.79275216360989	1.52488079933278	2.36995403922524	1.49256126328164	2.12146597038557	2.71869480828879	1.685086813279	1.40896256472052	0.979733939169497	2.49424844026009	1.9416694774974	1.9196160165489
DCAF5	9.2034902613188	9.19189942484864	8.95705698178442	8.96827122744293	8.61989261941651	8.45695434148871	8.63311461662767	8.54562817253034	8.38972890483818	8.87793903293159	8.87487533675015	8.40637158355558
DCAF6	10.0842917546476	9.6290930624152	9.2209218519832	9.74770045650977	8.70627665604588	8.48574612178019	8.43397018833005	8.50709828771616	8.04294057813697	7.74745361421194	8.11150511806524	7.74297106955854
DCAF7	9.85433977385331	10.1371425817294	9.89183073525904	9.86464597258251	10.0217651090163	10.1367549203786	10.6299191114088	10.2400470967059	10.3585566904886	10.9418825041303	10.7329323377432	10.5574425360256
DCAF8	9.55425717562028	9.75572097765008	9.50603102301449	9.44452644354042	9.01875259146593	8.88528791367001	8.89556993327475	9.20541042784759	8.91860518934913	9.62306126764645	9.42761572449285	9.42840952298895
DCAKD	6.57657232908471	6.82939465171301	7.15804777018288	7.00784008629507	6.93155197026552	7.31244714049337	8.47640942134963	7.94666144055229	7.94816119215299	7.73804402829687	7.76328040494257	7.80535015178927
DCBLD1	6.48081577726977	7.97931406647897	7.90128890459755	7.52762217756583	7.31143480908752	7.43340598387788	5.99919642111908	6.63270846206874	6.35643659470673	5.87148560870791	5.78631086688941	5.78637489340367
DCBLD2	9.99998373119388	10.1916731043801	9.63638673779867	10.0867766717571	10.0616470055221	9.46874162111847	9.16979716885513	9.32813664987432	9.11032794949946	9.3244637672731	9.48788631210913	9.81307184658109
DCC	-0.722595674746811	1.05378526424472	0.657603926032381	0.00209680767091719	0.401388071126534	-0.700248122329319	-0.748044533332853	-0.733145328745982	-0.698585716793074	-0.935421082395304	-0.737822490026247	-0.931315832300116
DCDC1	-1.34422339877271	-1.93021087024424	-1.91730323169918	-1.93312200464158	-1.95454730540315	-1.93062037399078	-1.06022509350319	-1.94059948666388	-1.93010582981309	-1.9924331684296	-1.99179125080219	-1.73472271210857
DCDC2	-2.04585606681762	-2.04011948781283	-2.02854523701702	-2.04243522810239	-2.05921299140646	-2.04044575219161	-2.05178536947887	-2.04834419804169	-2.04003577178694	-1.55981744820487	-2.08721388767708	-1.15057489496146
DCDC2B	5.24856495690527	4.72013312482378	5.3314848829194	4.4480754495027	4.71611376139817	4.13688561980059	4.39499808805956	4.76900277764093	3.76647038960496	4.32155283561831	4.06600244376378	4.17100554615052
DCDC2C	-3.35413247039894	-3.34935237334196	-3.34123624091033	-3.35125086331348	-3.36665265774932	-3.34961754455148	-3.35939715490182	-3.35629546978813	-3.3492844498032	-3.14985492651252	-3.37194706100622	-3.37192806561083
DCDC5	-2.47316280810743	-2.4647654649777	-1.66577268535445	-2.46972889309926	-1.99193610273559	-2.46556849202351	-2.47919455594777	-2.47568148522009	-2.46455976980148	-2.51807045301129	-2.51753396056031	-2.51733666084955
DCHS1	8.86985140783946	8.7538548594458	9.70075723236209	8.13147462929413	7.10691435835984	7.39807828155043	4.32280439562538	6.9932454868859	6.11664815616678	7.71585620592371	7.64745102000375	8.24262470624521
DCHS2	7.06892089967034	4.88186971583801	6.01219706634755	5.62772035249219	4.21676777960244	4.97055614223892	1.73638999305962	4.41112104537565	1.90796004468831	2.18954393267427	1.64215358835193	1.38788098954845
DCK	6.70385677803318	5.47423944248806	6.20849204711355	6.32639853240395	6.42967394594619	6.93721923493819	6.61765446522151	6.30385444057778	7.00447364939757	6.63451980362528	6.39827401693459	6.76352086206435
DCLK1	8.69089116488316	6.68304915989717	4.36907179938958	7.47686028246948	4.36792985706916	3.65691151714323	2.30691614301624	3.63379531287237	2.9074357327822	5.5754036665249	3.75463426551666	4.3560497007381
DCLK2	5.75627226515188	6.1076186361057	8.30043854939751	6.65042938365707	5.44187068792951	6.51355196812785	2.71303281241126	4.98746764872205	4.78564863185131	4.32523096123702	4.17677265344855	4.11817212557659
DCLK3	0.488302504997449	-0.802913760112653	-0.771182967706287	-0.810167098562043	0.217400354632929	-0.130322776022501	-0.840172795302776	0.157731814257723	-0.80265276730435	-0.816258095224931	-0.968853765406376	-0.968145820695735
DCLRE1A	5.88243619672829	6.26148673467324	6.51756812667537	5.74368511392478	7.1487401171016	6.3706679730851	6.79513869187006	6.82644811541852	6.18626732043368	5.98974295397401	5.87411850725384	5.9571437517495
DCLRE1B	5.94652277967102	5.89640630572541	5.90003940735803	5.34077694661465	6.50198269440221	6.17952033893995	6.461895444642	6.5127785199994	6.44349296767612	6.23496061771095	5.94500021853212	6.32982989504168
DCLRE1C	7.18483201417142	7.07179723615703	7.04855539339513	7.34074225666333	7.55061457152303	7.27879451971764	7.44866626143149	7.50252803849944	6.67362240923924	6.35655696772057	6.11267173133288	6.06871615010762
DCN	14.5887173733401	12.9858796482967	12.1318918708142	13.1672020843958	11.2143772479703	11.1190314736266	6.70253567818555	10.7204915719821	9.74655451691718	6.78380341078323	6.98527697378967	6.69306011697986
DCP1A	8.32105397986861	8.24770894505505	8.13709523692598	8.34481959223096	8.20278652161804	8.31193474391826	7.87707050749254	7.96212845512642	8.07926898602634	8.60674052076317	8.36304640503688	8.0329262055821
DCP1B	6.34535425723255	6.47179822085331	6.68417988649563	6.51601538818014	4.88454874993942	5.0579919535108	2.75686529819354	4.50990117658488	3.75325190589975	5.83545685484394	5.78344361537295	5.66836159132152
DCP2	8.36648339595662	7.47133343103849	8.07163467654497	8.45936306186097	8.09219337892195	8.97246159392379	8.77154184331761	8.3837305024507	9.36420337635467	8.12852179597055	7.60523817863179	7.65765027585245
DCPS	5.97222149000295	6.04831296650036	5.56922050815985	5.64083502650214	5.98259714467835	5.60935683873559	6.05602983539536	5.84466178485541	5.92457786998078	7.35090523698413	7.29389817869643	7.40134351677898
DCST1	-0.730467686284459	-0.711207906614956	-0.677448966025056	-0.718928095825592	-0.27839303228483	-0.0398624781093894	0.188271890233932	0.940093335279751	-0.710930143100172	-0.491270466919779	-0.888623460804664	-0.584020968684571
DCST2	1.31586759829892	0.812355116313154	1.54481993720122	1.36553099972862	1.42489268744568	2.06441469660501	2.61491921766573	3.00494493277526	1.39994559140299	1.55405986911143	1.31602371998959	1.69876374148639
DCSTAMP	-1.15066097570521	-1.13104897977239	-1.09752463294632	-1.13886687815248	-0.617515773839333	0.871954202849351	-1.17185555814526	-0.467041160168907	-0.359194314416622	-1.33037828167646	-1.32781462558656	-1.32687552096877
DCT	2.10733351270554	2.20052799775279	2.36198924810851	2.1633232564506	2.28275732064289	2.68573085905715	2.00671383876462	2.5241054915231	2.20186349746845	11.8427655886988	11.5410335325286	11.7217714304662
DCTD	8.72422922635983	8.81655867736377	8.58083204736554	8.75557416517916	8.05495152974316	8.02053685719562	8.03880509421048	8.06747259126618	8.37672997851069	8.49153866548649	8.59396433122111	8.67200573533624
DCTN1	10.5906410367091	10.8891137545115	10.4904993359503	10.8030505378398	10.276865555805	9.89856380786608	10.042985047415	10.0423538720973	9.96650445940947	10.4935422900923	10.6129823520962	10.6806201973218
DCTN1-AS1	1.86694558653356	1.69245000509615	2.80748425574548	2.51398056263218	1.33077373055918	1.29363760702827	1.12678699196759	1.17851877963315	0.695560857066958	1.60278645814956	0.451416032675225	1.61522225598977
DCTN2	8.78800330101783	8.80727614104846	8.78349696648893	8.6584238423443	8.5375183813126	8.53428764043017	8.971450697129	8.66181881183455	8.73148621669487	9.37410715337717	9.54932624503104	9.39808525355135
DCTN3	7.17361067129325	7.61793904758965	7.51974192951158	7.38787478944408	6.89355085145974	6.68980973024463	7.15866325816105	6.66955147045356	6.95111943033518	8.31081404886953	8.49177835704257	8.3262427102355
DCTN4	9.2127038982204	9.26392760376313	8.9935962561717	9.28471687716068	8.82162395355036	8.94043499444103	9.10479955646153	8.73192072921195	9.06038375052336	9.34754929544965	9.46310492175732	9.2145264113363
DCTN5	9.15668945620148	9.68143465827748	9.4098398051929	9.32009348835656	9.01853878528449	8.82686887640587	8.72841276677897	8.9086430355411	8.94740681540202	10.5331284380219	10.13216841972	9.96638773066903
DCTN6	6.6628875186207	6.56339912734556	6.8683905556861	6.85535121337408	6.29174888732971	6.5132003948943	6.88917346974375	6.40159858717	6.83375913849432	5.93967477597142	6.42901218476133	6.38160228824825
DCTPP1	5.45692095148371	5.99590297692425	5.02215435440578	5.59126707448855	7.30767707948725	7.13016498642924	7.49841551517591	7.67263275017801	7.53130303131252	8.11223096899488	7.9733645857473	8.3097996552343
DCUN1D1	8.47072394160718	7.617905424788	8.10696864973997	8.32438053198227	8.09178264741561	8.39421083508892	8.3603369671835	7.87789002439172	8.46313326420921	7.46665736942703	7.35081222695514	7.18645782703646
DCUN1D2	6.72572212546513	6.73598189505188	6.71522154148942	7.02956453394713	7.04772976077405	7.26147856191518	6.5922334158779	7.30272699803755	6.90954152326418	7.15714765056886	6.63955991743054	6.28351644875214
DCUN1D3	8.35611206746859	8.25237999157592	8.5644064555145	8.00395232267642	7.88144739156838	7.99267919063232	7.84915975329377	7.79158906598293	8.58359797923378	8.19990478942278	8.26278039711866	8.15511716263544
DCUN1D4	8.3096171587784	7.90453891624561	8.02407693950287	8.22901969496968	7.73260621691871	7.81635355973606	7.10950964276701	7.25768507623456	7.48858754675543	7.01813908438606	7.03790646105547	7.00911525996893
DCUN1D5	7.95779956278053	7.12130623128202	7.72264265318726	7.62087529933219	8.03454501439863	8.17677464335363	7.76643604593572	7.93868035839634	7.86156862769397	8.15492760358851	8.15762278022784	8.2657377709683
DCX	-1.83986676801836	-1.83408147708094	-1.82352748811314	-1.83642144037667	-1.85319115664873	-1.83441152861858	-1.84580674594544	-1.84236427612317	-1.83399676949307	-1.52245795320791	-1.05255513737825	-1.49975285091564
DCXR	5.83729098521091	6.12442624038537	5.76501854413514	5.58167835998898	6.68210840973489	6.93308046625186	7.39579580043477	7.04259181200857	7.43340156621614	8.16120207609417	8.03646988846083	8.1923703024285
DDA1	7.66387196870693	7.84480415924175	7.90548191782437	7.56492927199538	7.81957122448414	7.68282683675116	8.15657244963622	7.99477773487572	8.42724964214336	8.88942174918514	8.82633612705105	8.56997710734563
DDAH1	10.3921935574207	10.4225498904226	9.91207659664152	10.4505754529924	9.01644029340406	9.04673954694768	8.1860833307401	8.62143349819507	9.04763402025934	8.18875949362853	7.66725845732228	7.02768521321549
DDAH2	7.24149189747483	6.98513834007093	7.08049441031613	7.31888183000551	5.50095709749342	5.66794758384107	6.58697121114076	5.72850121553913	6.61461284112947	6.52115218602304	6.44261747608327	6.52864834358509
DDB1	11.0676834049996	11.231404193745	11.1016789113766	11.0862154485546	11.2595501715428	11.2437162828085	11.5420489423072	11.3236182960235	11.4604896008316	11.8342238383273	11.8578855593196	11.9147576493649
DDB2	8.57382711491125	8.37472340526542	8.31428759341151	8.44325350207043	7.80921300482658	8.06095346396014	8.44879395156493	7.80285968854974	7.79751344635484	8.98827983821681	8.61138354014915	8.51554960149502
DDC	-1.9034699270667	-1.89599596633761	-1.88266566428002	-1.27015942783018	-1.9211675681539	-1.89641909679944	-1.02100783847091	-1.90673463976016	-1.89588743278303	-1.82970374573324	-1.82241130589587	-1.9595600167581
DDHD1	8.41901461490347	8.24651385244926	8.3157326551442	8.64785111931999	7.9718313617824	8.17075751128951	7.10053867496428	8.20436125740672	7.59634458260094	7.05965653071739	6.88665828668612	6.50588950880853
DDHD2	8.89660936511623	8.15136964310583	7.99739294841859	8.57545746064158	8.31969267430915	8.38361617331111	8.25111025579518	8.37825831715068	8.57493508770645	8.05838033865265	8.28033273528714	8.4005709829031
DDI1	2.32014756130864	-1.01496357461277	-0.958341234687634	1.65575373851072	-1.1504745247766	-1.01690031501725	-1.09163496767918	-1.06728321770206	-1.01446831343114	-1.5483665046379	-1.53686218652803	-1.53271456234198
DDI2	6.32227853786614	6.37647926387504	5.95275130253267	6.28816984983124	6.63969286147929	7.00568248280137	6.44465237170278	6.76608308605238	6.94973680979247	6.41562529366602	6.12860433795225	5.93550243508395
DDIAS	4.48481063654956	4.71525804066817	5.74345073065458	4.46409668756985	7.09034458554263	7.23046376259894	6.60579368044544	6.99698831686169	7.1830051837175	4.79229764952284	4.74242192154061	5.51872975477235
DDIT3	6.34545339518889	7.02917819159997	6.04328549194244	6.78768719799638	6.25541429929418	6.31491670194451	6.35696206642018	5.52781516035151	6.30071831214666	7.3367661898099	7.56497203354181	7.07507612642732
DDIT4	8.44024946610637	7.36089498882814	7.69542503036261	7.61807579717507	9.88441024697163	9.60986665937557	11.5543645441355	10.1533746503665	11.352963366098	9.15528640170235	8.87868565384476	10.2037138895267
DDIT4L	6.15899504639468	6.55375422581478	5.67237615032747	5.90203491428187	3.39126050027867	2.48768780057147	1.83045545155703	2.34041142139111	1.99755149558491	3.00275918465754	3.46565353262336	4.69501053575756
DDN	2.30801723205461	2.05501165001633	1.63132730320222	2.01750150137596	4.32680491724933	3.82418342932469	2.81854420287718	4.09430869501231	3.26406044873862	2.73204015393381	2.78068547675244	3.05516500632617
DDO	0.37273890340401	0.445696582338541	-0.1540860265779	0.814791305090255	-0.284111458666509	1.14418685826405	0.921394652141257	0.340574235618907	0.44675100333043	-0.432244736381317	-0.429507354250344	-0.266279624550143
DDOST	9.84595810277122	10.1156812759816	10.2554708883948	9.72635522289659	9.64048131037565	9.43821656321927	9.9918728832225	9.69816451920974	9.91011573787776	9.09016112833027	9.26392610363097	9.69070690814092
DDR1	7.36189735008607	7.9462341025718	8.13548223309414	7.83429236610018	9.81348761031047	9.84555352219511	10.9288728649168	10.3467479942925	10.9783134707835	9.59389502803676	9.70970672727955	9.79265851229194
DDR2	10.7565435931654	10.6594467086114	10.5742598648248	10.6028297780023	9.03945631010176	8.9749311671953	5.39093579424383	8.18204746636975	7.44387859424733	6.91754930912731	6.97371043475364	6.75225858071645
DDRGK1	6.72864548180842	7.12798048213198	6.91467585286347	6.80571355744451	7.47495693668653	7.14739629099326	7.32066514290554	7.83508903419198	7.83672837755058	7.70886403158815	7.78964708271138	7.49743163934081
